F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Mar-2019","11-Feb-2019","31-Dec-2018","3","29,639","6,673","6,673","6,673","-","843,313","- %","22.51%","0.79%","686,402","4.32","4.32","0.98","0.98","0.00","0.00","1.2286","1.23"," -9.81%"," -27.39%","31-Dec-2018","0.525","12.16","54.00","0.43","1.85%","0.00%","11-Feb-2019","0.52","12.04","53.49","0.42","1.87%","0.00%"
"31-Mar-2019","15-Nov-2018","30-Sep-2018","2","29,084","7,399","7,399","7,399","12,835","849,422","173.48%","25.44%","0.87%","686,402","4.24","4.24","1.08","1.08","1.87","1.87","1.2375","1.24"," 6.19%"," -1.58%","28-Sep-2018","0.595","14.04","55.20","0.48","1.81%","3.14%","15-Nov-2018","0.58","13.69","53.81","0.47","1.86%","3.22%"
"31-Mar-2019","16-Aug-2018","30-Jun-2018","1","28,595","6,968","6,968","6,968","-","842,077","- %","24.37%","0.83%","686,402","4.17","4.17","1.01","1.01","0.00","0.00","1.2268","1.23"," 159.21%"," 8.99%","29-Jun-2018","0.605","14.52","59.60","0.49","1.68%","0.00%","16-Aug-2018","0.60","14.40","59.10","0.49","1.69%","0.00%"
"31-Mar-2018","20-Apr-2018","31-Mar-2018","4","28,838","-11,769","-11,769","-11,769","14,277","849,353","- %","-40.81%","-1.39%","686,402","4.20","4.20","-1.71","-1.71","2.08","2.08","1.2374","1.24"," -228.06%"," -1,035.53%","30-Mar-2018","0.60","14.28","-34.99","0.48","-2.86%","3.47%","20-Apr-2018","0.60","14.28","-34.99","0.48","-2.86%","3.47%"
"31-Mar-2018","22-Feb-2018","31-Dec-2017","3","29,456","9,190","9,190","9,190","-","861,159","- %","31.20%","1.07%","686,402","4.29","4.29","1.34","1.34","0.00","0.00","1.2546","1.25"," 22.24%"," -3.25%","29-Dec-2017","0.675","15.73","50.42","0.54","1.98%","0.00%","22-Feb-2018","0.645","15.03","48.18","0.51","2.08%","0.00%"
"31-Mar-2018","21-Nov-2017","30-Sep-2017","2","27,754","7,518","7,518","7,518","14,551","866,513","193.56%","27.09%","0.87%","686,402","4.04","4.04","1.10","1.10","2.12","2.12","1.2624","1.26"," 17.60%"," 38.84%","29-Sep-2017","0.715","17.68","65.28","0.57","1.53%","2.97%","21-Nov-2017","0.705","17.44","64.37","0.56","1.55%","3.01%"
"31-Mar-2018","17-Aug-2017","30-Jun-2017","1","28,050","6,393","6,393","6,393","-","858,963","- %","22.79%","0.74%","686,402","4.09","4.09","0.93","0.93","0.00","0.00","1.2514","1.25"," 408.19%"," 5.37%","30-Jun-2017","0.75","18.35","80.53","0.60","1.24%","0.00%","17-Aug-2017","0.715","17.50","76.77","0.57","1.30%","0.00%"
"31-Mar-2017","18-Apr-2017","31-Mar-2017","4","28,568","1,258","1,258","1,258","14,620","867,200","1,162.19%","4.40%","0.15%","686,402","4.16","4.16","0.19","0.19","2.13","2.13","1.2634","1.26"," -86.76%"," -97.35%","31-Mar-2017","0.81","19.46","441.96","0.64","0.23%","2.63%","18-Apr-2017","0.805","19.34","439.23","0.64","0.23%","2.65%"
"31-Mar-2017","23-Feb-2017","31-Dec-2016","3","27,306","9,499","9,499","9,499","-","865,964","- %","34.79%","1.10%","686,402","3.98","3.98","1.38","1.38","0.00","0.00","1.2616","1.26"," 75.42%"," 88.25%","30-Dec-2016","0.775","19.48","56.00","0.61","1.79%","0.00%","23-Feb-2017","0.81","20.36","58.53","0.64","1.71%","0.00%"
"31-Mar-2017","14-Nov-2016","30-Sep-2016","2","27,992","5,415","5,415","5,415","13,247","869,671","244.65%","19.34%","0.62%","686,402","4.08","4.08","0.79","0.79","1.93","1.93","1.2670","1.27"," -10.75%"," -39.70%","30-Sep-2016","0.805","19.74","102.04","0.64","0.98%","2.40%","14-Nov-2016","0.85","20.84","107.75","0.67","0.93%","2.27%"
"31-Mar-2017","25-Aug-2016","30-Jun-2016","1","27,673","6,067","6,067","6,067","-","864,248","- %","21.92%","0.70%","686,402","4.03","4.03","0.89","0.89","0.00","0.00","1.2591","1.26"," -87.20%"," -12.73%","30-Jun-2016","0.75","18.60","84.85","0.60","1.18%","0.00%","25-Aug-2016","0.78","19.35","88.25","0.62","1.13%","0.00%"
