F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"T4Q","23-May-2019","31-Mar-2019","3","296,833","26,675","14,919","2,155","5,591","280,959","259.47%","5.03%","0.77%","372,773","79.63","79.40","0.58","0.58","1.50","1.50","0.7537","0.75",""," -87.58%","29-Mar-2019","0.375","0.47","64.87","0.50","1.54%","4.00%","23-May-2019","0.425","0.53","73.52","0.56","1.36%","3.53%"
"30-Jun-2018","28-Aug-2018","30-Jun-2018","4","395,630","58,635","40,952","17,463","5,591","287,035","32.02%","10.35%","6.08%","372,773","106.13","105.83","4.72","4.67","1.50","1.50","0.7700","0.77",""," -54.98%","29-Jun-2018","0.385","0.36","8.22","0.50","12.17%","3.90%","28-Aug-2018","0.485","0.46","10.35","0.63","9.66%","3.09%"
"30-Jun-2017","24-Aug-2017","30-Jun-2017","4","453,320","107,233","79,639","38,791","36","263,749","0.09%","17.57%","14.71%","362,194","125.16","121.26","10.71","10.38","0.01","0.01","0.7282","0.71",""," 261.12%","30-Jun-2017","0.98","0.78","9.15","1.35","10.93%","0.01%","24-Aug-2017","0.925","0.74","8.64","1.27","11.58%","0.01%"
"30-Jun-2016","23-Aug-2016","30-Jun-2016","4","423,914","49,010","31,561","10,742","33","213,062","0.31%","7.45%","5.04%","334,899","126.58","113.39","3.21","2.87","0.01","0.01","0.6362","0.57",""," 514.43%","30-Jun-2016","0.55","0.43","17.15","0.86","5.83%","0.02%","23-Aug-2016","0.535","0.42","16.68","0.84","6.00%","0.02%"
"30-Jun-2015","27-Aug-2015","30-Jun-2015","4","387,526","5,157","-95","-2,592","32","208,541","- %","-0.02%","-1.24%","328,101","118.11","103.66","-0.79","-0.69","0.01","0.01","0.6356","0.56",""," -185.66%","30-Jun-2015","0.44","0.37","-55.70","0.69","-1.80%","0.02%","27-Aug-2015","0.36","0.30","-45.57","0.57","-2.19%","0.03%"
"30-Jun-2014","28-Aug-2014","30-Jun-2014","4","313,581","4,793","2,929","3,026","-","152,709","- %","0.93%","1.98%","207,260","151.30","83.88","1.46","0.81","0.00","0.00","0.7368","0.41",""," -27.54%","30-Jun-2014","0.57","0.38","39.04","0.77","2.56%","0.00%","28-Aug-2014","0.555","0.37","38.01","0.75","2.63%","0.00%"
"30-Jun-2013","29-Aug-2013","30-Jun-2013","4","213,201","5,693","4,176","4,176","-","142,115","- %","1.96%","2.94%","188,108","113.34","57.03","2.22","1.12","0.00","0.00","0.7555","0.38",""," 119.62%","28-Jun-2013","0.63","0.56","28.38","0.83","3.52%","0.00%","29-Aug-2013","0.60","0.53","27.03","0.79","3.70%","0.00%"
"30-Jun-2012","29-Aug-2012","30-Jun-2012","4","140,675","-28,264","-21,280","-21,280","-","126,401","- %","-15.13%","-16.84%","175,144","80.32","37.63","-12.15","-5.69","0.00","0.00","0.7217","0.34",""," -255.28%","29-Jun-2012","0.86","1.07","-7.08","1.19","-14.13%","0.00%","29-Aug-2012","0.73","0.91","-6.01","1.01","-16.64%","0.00%"
"30-Jun-2011","24-Aug-2011","30-Jun-2011","4","181,047","18,712","13,704","13,704","9,966","142,567","72.73%","7.57%","9.61%","166,105","109.00","48.43","8.19","3.67","6.00","2.67","0.8583","0.38",""," -44.49%","30-Jun-2011","1.05","0.96","12.73","1.22","7.86%","5.71%","24-Aug-2011","0.93","0.85","11.27","1.08","8.87%","6.45%"
"30-Jun-2010","25-Aug-2010","30-Jun-2010","4","165,944","33,047","24,620","24,687","9,154","130,468","37.08%","14.84%","18.92%","152,577","108.76","44.39","16.18","6.60","6.00","2.45","0.8551","0.35",""," 71.54%","30-Jun-2010","0.91","0.84","5.62","1.06","17.78%","6.59%","25-Aug-2010","0.97","0.89","6.00","1.13","16.68%","6.19%"
"30-Jun-2009","25-Aug-2009","30-Jun-2009","4","184,634","17,755","14,358","14,391","1,791","93,057","12.45%","7.78%","15.46%","119,426","154.60","49.39","12.05","3.85","1.50","0.48","0.7792","0.25",""," 0.97%","30-Jun-2009","0.95","0.61","7.88","1.22","12.68%","1.58%","25-Aug-2009","1.18","0.76","9.79","1.51","10.21%","1.27%"

