F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2018","27-Feb-2019","31-Dec-2018","4","178,545","538","441","441","-","27,102","- %","0.25%","1.63%","345,249","51.71","51.71","0.13","0.13","0.00","0.00","0.0785","0.08"," -19.53%"," 209.70%","31-Dec-2018","0.095","0.18","74.37","1.21","1.34%","0.00%","27-Feb-2019","0.095","0.18","74.37","1.21","1.34%","0.00%"
"31-Dec-2018","27-Nov-2018","30-Sep-2018","3","138,463","824","548","548","-","2,720,568","- %","0.40%","0.02%","345,249","40.11","40.11","0.16","0.16","0.00","0.00","7.8800","7.88"," -34.29%"," 297.83%","28-Sep-2018","0.175","0.44","110.25","0.02","0.91%","0.00%","27-Nov-2018","0.12","0.30","75.60","0.02","1.32%","0.00%"
"31-Dec-2018","23-Aug-2018","30-Jun-2018","2","94,243","1,128","834","834","-","27,481","- %","0.88%","3.03%","345,249","27.30","27.30","0.24","0.24","0.00","0.00","0.0796","0.08"," -43.50%"," 141.33%","29-Jun-2018","0.19","0.70","78.65","2.39","1.27%","0.00%","23-Aug-2018","0.23","0.84","95.21","2.89","1.05%","0.00%"
"31-Dec-2018","31-May-2018","31-Mar-2018","1","60,844","1,816","1,476","1,476","-","28,136","- %","2.43%","5.25%","345,238","17.62","17.62","0.43","0.43","0.00","0.00","0.0815","0.08"," 467.16%"," 172.39%","30-Mar-2018","0.27","1.53","63.15","3.31","1.58%","0.00%","31-May-2018","0.195","1.11","45.61","2.39","2.19%","0.00%"
"31-Dec-2017","23-Feb-2018","31-Dec-2017","4","142,839","-217","-416","-402","-","24,563","- %","-0.29%","-1.64%","318,594","44.83","41.37","-0.14","-0.12","0.00","0.00","0.0771","0.07"," -45.13%"," 94.14%","29-Dec-2017","0.365","0.81","-289.27","4.73","-0.35%","0.00%","23-Feb-2018","0.36","0.80","-285.31","4.67","-0.35%","0.00%"
"31-Dec-2017","24-Nov-2017","30-Sep-2017","3","74,222","-251","-277","-277","-","15,964","- %","-0.37%","-1.74%","304,658","24.36","21.50","-0.09","-0.08","0.00","0.00","0.0524","0.05"," 86.27%"," 94.44%","29-Sep-2017","0.345","1.42","-379.45","6.58","-0.26%","0.00%","24-Nov-2017","0.38","1.56","-417.94","7.25","-0.24%","0.00%"
"31-Dec-2017","22-Aug-2017","30-Jun-2017","2","9,220","-2,018","-2,018","-2,018","-","10,926","- %","-21.89%","-18.47%","288,285","3.20","2.67","-0.70","-0.58","0.00","0.00","0.0379","0.03"," 1.03%"," 53.64%","30-Jun-2017","0.35","10.94","-50.00","9.23","-2.00%","0.00%","22-Aug-2017","0.325","10.16","-46.43","8.58","-2.15%","0.00%"
"31-Dec-2017","30-May-2017","31-Mar-2017","1","1,497","-2,039","-2,039","-2,039","-","9,868","- %","-136.21%","-20.66%","284,400","0.53","0.43","-0.72","-0.59","0.00","0.00","0.0347","0.03"," 70.27%"," 28.36%","31-Mar-2017","0.375","71.24","-52.31","10.81","-1.91%","0.00%","30-May-2017","0.365","69.34","-50.91","10.52","-1.96%","0.00%"
"31-Dec-2016","24-Feb-2017","31-Dec-2016","4","4,659","-6,853","-6,852","-6,858","-","10,057","- %","-147.07%","-68.19%","281,715","1.65","1.35","-2.43","-1.99","0.00","0.00","0.0357","0.03"," -37.57%"," -34.79%","30-Dec-2016","0.365","22.07","-14.99","10.22","-6.67%","0.00%","24-Feb-2017","0.39","23.58","-16.02","10.92","-6.24%","0.00%"
"31-Dec-2016","30-Nov-2016","30-Sep-2016","3","3,609","-4,985","-4,985","-4,985","-","11,434","- %","-138.13%","-43.60%","281,638","1.28","1.05","-1.77","-1.44","0.00","0.00","0.0406","0.03"," -14.52%"," -63.39%","30-Sep-2016","0.215","16.78","-12.15","5.30","-8.23%","0.00%","30-Nov-2016","0.28","21.85","-15.82","6.90","-6.32%","0.00%"
"31-Dec-2016","26-Aug-2016","30-Jun-2016","2","2,452","-4,353","-4,353","-4,353","-","12,328","- %","-177.53%","-35.31%","280,838","0.87","0.71","-1.55","-1.26","0.00","0.00","0.0439","0.04"," -52.95%"," -126.25%","30-Jun-2016","0.12","13.74","-7.74","2.73","-12.92%","0.00%","26-Aug-2016","0.155","17.75","-10.00","3.53","-10.00%","0.00%"
"31-Dec-2016","27-May-2016","31-Mar-2016","1","1,270","-2,846","-2,846","-2,846","-","13,891","- %","-224.09%","-20.49%","281,782","0.45","0.37","-1.01","-0.82","0.00","0.00","0.0493","0.04"," 44.06%"," -434.04%","31-Mar-2016","0.105","23.30","-10.40","2.13","-9.62%","0.00%","27-May-2016","0.13","28.84","-12.87","2.64","-7.77%","0.00%"
"31-Dec-2015","23-Feb-2016","31-Dec-2015","4","10,096","-5,059","-5,088","-5,088","-","15,291","- %","-50.40%","-33.27%","279,560","3.61","2.92","-1.82","-1.47","0.00","0.00","0.0547","0.04"," -66.76%"," 61.46%","31-Dec-2015","0.14","3.88","-7.69","2.56","-13.00%","0.00%","23-Feb-2016","0.135","3.74","-7.42","2.47","-13.48%","0.00%"
"31-Dec-2015","24-Nov-2015","30-Sep-2015","3","8,326","-3,051","-3,053","-3,051","-","17,382","- %","-36.67%","-17.55%","279,908","2.97","2.41","-1.09","-0.88","0.00","0.00","0.0621","0.05"," -58.58%"," 68.79%","30-Sep-2015","0.16","5.38","-14.68","2.58","-6.81%","0.00%","24-Nov-2015","0.155","5.21","-14.22","2.50","-7.03%","0.00%"
"31-Dec-2015","26-Aug-2015","30-Jun-2015","2","5,391","-1,924","-1,924","-1,924","-","18,459","- %","-35.69%","-10.42%","278,840","1.93","1.56","-0.69","-0.56","0.00","0.00","0.0662","0.05"," -325.82%"," 78.63%","30-Jun-2015","0.23","11.90","-33.33","3.47","-3.00%","0.00%","26-Aug-2015","0.165","8.53","-23.91","2.49","-4.18%","0.00%"
"31-Dec-2015","18-May-2015","31-Mar-2015","1","3,482","852","852","852","-","18,908","- %","24.47%","4.51%","274,838","1.27","1.01","0.31","0.25","0.00","0.00","0.0688","0.05"," 106.45%"," 156.05%","31-Mar-2015","0.22","17.36","70.97","3.20","1.41%","0.00%","18-May-2015","0.265","20.92","85.48","3.85","1.17%","0.00%"
"31-Dec-2014","17-Feb-2015","31-Dec-2014","4","14,927","-13,337","-13,201","-13,201","-","4,926","- %","-88.44%","-267.94%","135,724","11.00","4.32","-9.73","-3.82","0.00","0.00","0.0363","0.01"," -35.03%"," -873.53%","31-Dec-2014","0.155","1.41","-1.59","4.27","-62.75%","0.00%","17-Feb-2015","0.235","2.14","-2.42","6.47","-41.39%","0.00%"
"31-Dec-2014","25-Nov-2014","30-Sep-2014","3","7,410","-9,799","-9,776","-9,776","-","7,329","- %","-131.93%","-133.39%","126,364","5.86","2.15","-7.06","-2.83","0.00","0.00","0.0580","0.02"," -8.60%"," -620.94%","30-Sep-2014","0.315","5.37","-4.07","5.43","-24.56%","0.00%","25-Nov-2014","0.31","5.29","-4.01","5.34","-24.96%","0.00%"
"30-Sep-2014","26-Aug-2014","30-Jun-2014","2","3,411","-9,002","-9,002","-9,002","-","7,857","- %","-263.91%","-114.57%","126,323","2.70","0.99","-6.56","-2.61","0.00","0.00","0.0622","0.02"," -492.24%"," -1,223.82%","30-Jun-2014","0.30","11.11","-4.21","4.82","-23.75%","0.00%","26-Aug-2014","0.295","10.93","-4.14","4.74","-24.16%","0.00%"
"30-Sep-2014","20-May-2014","31-Mar-2014","2","7,363","-1,520","-1,520","-1,520","-","16,664","- %","-20.64%","-9.12%","139,449","5.28","2.13","-1.09","-0.44","0.00","0.00","0.1195","0.05"," -12.09%"," -104.58%","31-Mar-2014","0.205","3.88","-18.81","1.72","-5.32%","0.00%","20-May-2014","0.275","5.21","-25.23","2.30","-3.96%","0.00%"
"30-Sep-2014","26-Feb-2014","31-Dec-2013","","13,509","-1,417","-1,356","-1,356","-","16,215","- %","-10.04%","-8.36%","127,076","10.63","3.91","-1.07","-0.39","0.00","0.00","0.1276","0.05"," 0.00%"," -80.80%","31-Dec-2013","0.105","0.99","-9.84","0.82","-10.16%","0.00%","26-Feb-2014","0.23","2.16","-21.55","1.80","-4.64%","0.00%"
"30-Sep-2013","28-Nov-2013","30-Sep-2013","","13,509","-1,417","-1,356","-1,356","-","16,981","- %","-10.04%","-7.98%","126,542","10.68","3.91","-1.07","-0.39","0.00","0.00","0.1342","0.05"," -99.41%"," -1,983.33%","30-Sep-2013","0.115","1.08","-10.73","0.86","-9.32%","0.00%","28-Nov-2013","0.115","1.08","-10.73","0.86","-9.32%","0.00%"
"30-Sep-2013","28-Aug-2013","30-Jun-2013","3","11,035","-680","-680","-680","-","17,566","- %","-6.16%","-3.87%","125,925","8.76","3.20","0.54","-0.20","0.00","0.00","0.1395","0.05"," 8.48%"," -22.97%","28-Jun-2013","0.10","1.14","-18.52","0.72","-5.40%","0.00%","28-Aug-2013","0.11","1.26","-20.37","0.79","-4.91%","0.00%"
"30-Sep-2013","30-May-2013","31-Mar-2013","2","8,063","-770","-743","-743","-","17,504","- %","-9.21%","-4.24%","125,932","6.40","2.34","-0.59","-0.22","0.00","0.00","0.1390","0.05"," 0.93%"," 23.56%","29-Mar-2013","0.09","1.41","-15.25","0.65","-6.56%","0.00%","30-May-2013","0.10","1.56","-16.95","0.72","-5.90%","0.00%"
"30-Sep-2013","28-Feb-2013","31-Dec-2012","1","2,789","-787","-750","-750","-","17,669","- %","-26.89%","-4.24%","127,118","2.19","0.81","-0.59","-0.22","0.00","0.00","0.1390","0.05"," -1,141.67%"," -69.68%","31-Dec-2012","0.10","4.56","-16.95","0.72","-5.90%","0.00%","28-Feb-2013","0.095","4.33","-16.10","0.68","-6.21%","0.00%"
"30-Sep-2012","28-Nov-2012","30-Sep-2012","4","15,120","184","72","72","-","17,387","- %","0.48%","0.41%","120,000","12.60","4.38","0.06","0.02","0.00","0.00","0.1449","0.05"," 113.02%"," 111.41%","28-Sep-2012","0.10","0.79","166.67","0.69","0.60%","0.00%","28-Nov-2012","0.12","0.95","200.00","0.83","0.50%","0.00%"
"30-Sep-2012","29-Aug-2012","30-Jun-2012","3","9,047","-559","-553","-553","-","17,595","- %","-6.11%","-3.14%","125,681","7.20","2.62","-0.44","-0.16","0.00","0.00","0.1400","0.05"," 43.11%"," 51.49%","29-Jun-2012","0.12","1.67","-27.27","0.86","-3.67%","0.00%","29-Aug-2012","0.11","1.53","-25.00","0.79","-4.00%","0.00%"
"30-Sep-2012","22-May-2012","31-Mar-2012","2","4,788","-995","-972","-972","-","15,963","- %","-20.30%","-6.09%","114,352","4.19","1.39","-0.85","-0.28","0.00","0.00","0.1396","0.05"," -119.91%"," 16.71%","30-Mar-2012","0.16","3.82","-18.82","1.15","-5.31%","0.00%","22-May-2012","0.13","3.10","-15.29","0.93","-6.54%","0.00%"
"30-Sep-2012","27-Feb-2012","31-Dec-2011","1","2,145","-505","-442","-442","-","15,175","- %","-20.61%","-2.91%","105,238","2.04","0.62","-0.42","-0.13","0.00","0.00","0.1442","0.04"," 29.95%"," 1.12%","30-Dec-2011","0.14","6.87","-33.33","0.97","-3.00%","0.00%","27-Feb-2012","0.17","8.34","-40.48","1.18","-2.47%","0.00%"
"30-Sep-2011","25-Nov-2011","30-Sep-2011","4","8,356","-610","-631","-631","-","15,606","- %","-7.55%","-4.04%","105,166","7.95","2.42","-0.60","-0.18","0.00","0.00","0.1484","0.05"," 44.65%"," 63.23%","30-Sep-2011","0.19","2.39","-31.67","1.28","-3.16%","0.00%","25-Nov-2011","0.17","2.14","-28.33","1.15","-3.53%","0.00%"
"30-Sep-2011","12-Aug-2011","30-Jun-2011","3","5,125","-1,154","-1,140","-1,140","-","15,018","- %","-22.24%","-7.59%","104,587","4.90","1.48","-1.09","-0.33","0.00","0.00","0.1436","0.04"," 2.31%"," 27.71%","30-Jun-2011","0.27","5.51","-24.77","1.88","-4.04%","0.00%","12-Aug-2011","0.21","4.29","-19.27","1.46","-5.19%","0.00%"
"30-Sep-2011","30-May-2011","31-Mar-2011","2","3,138","-1,226","-1,167","-1,167","-","14,931","- %","-37.19%","-7.82%","104,196","3.01","0.91","-1.12","-0.34","0.00","0.00","0.1433","0.04"," -161.07%"," 22.25%","31-Mar-2011","0.14","4.65","-12.50","0.98","-8.00%","0.00%","30-May-2011","0.27","8.97","-24.11","1.88","-4.15%","0.00%"
"30-Sep-2011","24-Feb-2011","31-Dec-2010","1","1,774","-420","-455","-447","-","15,613","- %","-25.65%","-2.86%","103,953","1.71","0.51","-0.43","-0.13","0.00","0.00","0.1502","0.05"," 73.95%"," 52.60%","30-Dec-2010","0.08","4.69","-18.60","0.53","-5.38%","0.00%","24-Feb-2011","0.085","4.98","-19.77","0.57","-5.06%","0.00%"
"30-Sep-2010","29-Nov-2010","30-Sep-2010","4","10,358","-1,982","-1,714","-1,716","-","16,155","- %","-16.55%","-10.62%","104,634","9.90","3.00","-1.64","-0.50","0.00","0.00","0.1544","0.05"," -8.81%"," -43.12%","30-Sep-2010","0.08","0.81","-4.88","0.52","-20.50%","0.00%","29-Nov-2010","0.08","0.81","-4.88","0.52","-20.50%","0.00%"
"30-Sep-2010","26-Aug-2010","30-Jun-2010","3","7,800","-1,676","-1,617","-1,577","-","16,271","- %","-20.73%","-9.69%","104,437","7.47","2.26","-1.51","-0.46","0.00","0.00","0.1558","0.05"," -5.06%"," 31.32%","30-Jun-2010","0.09","1.21","-5.96","0.58","-16.78%","0.00%","26-Aug-2010","0.08","1.07","-5.30","0.51","-18.88%","0.00%"
"30-Sep-2010","26-May-2010","31-Mar-2010","2","4,116","-1,549","-1,519","-1,501","-","16,312","- %","-36.90%","-9.20%","104,236","3.95","1.19","-1.44","-0.43","0.00","0.00","0.1565","0.05"," -59.17%"," 39.55%","31-Mar-2010","0.10","2.53","-6.94","0.64","-14.40%","0.00%","26-May-2010","0.09","2.28","-6.25","0.58","-16.00%","0.00%"
"30-Sep-2010","24-Feb-2010","31-Dec-2009","1","2,070","-923","-939","-943","-","16,953","- %","-45.36%","-5.56%","104,777","1.98","0.60","-0.90","-0.27","0.00","0.00","0.1618","0.05"," 21.35%"," 31.72%","31-Dec-2009","0.09","4.56","-10.00","0.56","-10.00%","0.00%","24-Feb-2010","0.10","5.06","-11.11","0.62","-9.00%","0.00%"
