Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","52,908","65,311","66,159","63,688","60,646","60,373","42,246","38,692","34,973","35,624","19,167","0","-"
"YoY %","-18.99%","-1.28%","3.88%","5.02%","0.45%","42.91%","9.19%","10.63%","-1.83%","85.86%","0.00%","-",""
"Horiz. %","276.04%","340.75%","345.17%","332.28%","316.41%","314.98%","220.41%","201.87%","182.46%","185.86%","100.00%","-",""
"PBT","3,008","9,182","9,600","8,286","8,736","8,771","9,015","6,889","6,342","7,210","7,127","0","-"
"YoY %","-67.24%","-4.35%","15.86%","-5.15%","-0.40%","-2.71%","30.86%","8.63%","-12.04%","1.16%","0.00%","-",""
"Horiz. %","42.21%","128.83%","134.70%","116.26%","122.58%","123.07%","126.49%","96.66%","88.99%","101.16%","100.00%","-",""
"Tax","-1,428","-2,564","-2,576","-2,116","-1,959","-2,398","-2,441","-1,691","-1,766","-2,006","-1,214","0","-"
"YoY %","44.31%","0.47%","-21.74%","-8.01%","18.31%","1.76%","-44.35%","4.25%","11.96%","-65.24%","0.00%","-",""
"Horiz. %","117.63%","211.20%","212.19%","174.30%","161.37%","197.53%","201.07%","139.29%","145.47%","165.24%","100.00%","-",""
"NP","1,580","6,618","7,024","6,170","6,777","6,373","6,574","5,198","4,576","5,204","5,913","0","-"
"YoY %","-76.13%","-5.78%","13.84%","-8.96%","6.34%","-3.06%","26.47%","13.59%","-12.07%","-11.99%","0.00%","-",""
"Horiz. %","26.72%","111.92%","118.79%","104.35%","114.61%","107.78%","111.18%","87.91%","77.39%","88.01%","100.00%","-",""
"NP to SH","1,580","6,618","7,024","6,170","6,777","6,373","6,574","5,198","4,576","5,204","5,913","0","-"
"YoY %","-76.13%","-5.78%","13.84%","-8.96%","6.34%","-3.06%","26.47%","13.59%","-12.07%","-11.99%","0.00%","-",""
