Column1,AQR,T4Q,31/03/19,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,CAGR
"Revenue","515,360","518,657","516,034","523,897","534,235","416,235","380,733","373,932","369,300","358,731","318,590","310,541","5.80%"
"YoY %","-0.64%","0.51%","-1.50%","-1.94%","28.35%","9.32%","1.82%","1.25%","2.95%","12.60%","2.59%","-",""
"Horiz. %","165.96%","167.02%","166.17%","168.70%","172.03%","134.04%","122.60%","120.41%","118.92%","115.52%","102.59%","100.00%",""
"PBT","354,796","329,194","314,590","306,449","292,436","228,676","186,955","171,730","179,534","119,457","133,921","127,328","10.57%"
"YoY %","7.78%","4.64%","2.66%","4.79%","27.88%","22.32%","8.87%","-4.35%","50.29%","-10.80%","5.18%","-",""
"Horiz. %","278.65%","258.54%","247.07%","240.68%","229.67%","179.60%","146.83%","134.87%","141.00%","93.82%","105.18%","100.00%",""
"Tax","-83,724","-80,552","-78,480","-77,895","-71,402","-54,579","-49,066","-37,599","-48,737","-36,281","-38,137","-41,363","7.37%"
"YoY %","-3.94%","-2.64%","-0.75%","-9.09%","-30.82%","-11.24%","-30.50%","22.85%","-34.33%","4.87%","7.80%","-",""
"Horiz. %","202.41%","194.74%","189.73%","188.32%","172.62%","131.95%","118.62%","90.90%","117.83%","87.71%","92.20%","100.00%",""
"NP","271,072","248,642","236,110","228,554","221,034","174,097","137,889","134,131","130,797","83,176","95,784","85,965","11.87%"
"YoY %","9.02%","5.31%","3.31%","3.40%","26.96%","26.26%","2.80%","2.55%","57.25%","-13.16%","11.42%","-",""
"Horiz. %","315.33%","289.24%","274.66%","265.87%","257.12%","202.52%","160.40%","156.03%","152.15%","96.76%","111.42%","100.00%",""
"NP to SH","271,072","248,642","236,110","228,554","221,034","174,097","137,889","134,131","130,797","83,176","95,784","85,965","11.87%"
"YoY %","9.02%","5.31%","3.31%","3.40%","26.96%","26.26%","2.80%","2.55%","57.25%","-13.16%","11.42%","-",""
"Horiz. %","315.33%","289.24%","274.66%","265.87%","257.12%","202.52%","160.40%","156.03%","152.15%","96.76%","111.42%","100.00%",""
"Tax Rate","23.60    %","24.47    %","24.95    %","25.42    %","24.42    %","23.87    %","26.24    %","21.89    %","27.15    %","30.37    %","28.48    %","32.49    %","-2.89%"
"YoY %","-3.56%","-1.92%","-1.85%","4.10%","2.30%","-9.03%","19.87%","-19.37%","-10.60%","6.64%","-12.34%","-",""
"Horiz. %","72.64%","75.32%","76.79%","78.24%","75.16%","73.47%","80.76%","67.37%","83.56%","93.47%","87.66%","100.00%",""
"Total Cost","244,288","270,015","279,924","295,343","313,201","242,138","242,844","239,801","238,503","275,555","222,806","224,576","2.48%"
"YoY %","-9.53%","-3.54%","-5.22%","-5.70%","29.35%","-0.29%","1.27%","0.54%","-13.45%","23.67%","-0.79%","-",""
"Horiz. %","108.78%","120.23%","124.65%","131.51%","139.46%","107.82%","108.13%","106.78%","106.20%","122.70%","99.21%","100.00%",""
"Net Worth","1,000,496","1,000,496","930,029","822,966","713,597","604,604","536,870","498,377","438,162","379,720","367,415","426,783","9.03%"
"YoY %","0.00%","7.58%","13.01%","15.33%","18.03%","12.62%","7.72%","13.74%","15.39%","3.35%","-13.91%","-",""
"Horiz. %","234.43%","234.43%","217.92%","192.83%","167.20%","141.67%","125.79%","116.78%","102.67%","88.97%","86.09%","100.00%",""
"Div","211,220","132,001","131,993","131,987","131,224","130,078","103,056","87,398","86,553","85,852","85,293","84,768","5.04%"
"YoY %","60.01%","0.01%","0.01%","0.58%","0.88%","26.22%","17.92%","0.98%","0.82%","0.66%","0.62%","-",""
"Horiz. %","249.17%","155.72%","155.71%","155.70%","154.80%","153.45%","121.57%","103.10%","102.11%","101.28%","100.62%","100.00%",""
"Div Payout %","77.92    %","53.09    %","55.90    %","57.75    %","59.37    %","74.72    %","74.74    %","65.16    %","66.17    %","103.22    %","89.05    %","98.61    %","-6.11%"
"YoY %","46.77%","-5.03%","-3.20%","-2.73%","-20.54%","-0.03%","14.70%","-1.53%","-35.89%","15.91%","-9.69%","-",""
"Horiz. %","79.02%","53.84%","56.69%","58.56%","60.21%","75.77%","75.79%","66.08%","67.10%","104.67%","90.31%","100.00%",""
