Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,30/06/16,31/12/15,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,CAGR
"Revenue","5,000","5,000","5,000","8,951","92,611","135,537","241,913","161,311","159,998","199,287","212,546","183,489","-38.11%"
"YoY %","0.00%","0.00%","-44.14%","-90.33%","-31.67%","-43.97%","49.97%","0.82%","-19.71%","-6.24%","15.84%","-",""
"Horiz. %","2.72%","2.72%","2.72%","4.88%","50.47%","73.87%","131.84%","87.91%","87.20%","108.61%","115.84%","100.00%",""
"PBT","-12,193","-12,193","-12,193","-10,542","-1,504","-4,584","-56,794","-57,765","851","-11,271","11,867","4,928","-"
"YoY %","0.00%","0.00%","-15.66%","-600.93%","67.19%","91.93%","1.68%","-6,887.90%","107.55%","-194.98%","140.81%","-",""
"Horiz. %","-247.42%","-247.42%","-247.42%","-213.92%","-30.52%","-93.02%","-1,152.48%","-1,172.18%","17.27%","-228.71%","240.81%","100.00%",""
"Tax","-284","-283","-284","64","-483","-966","-1,644","-1,045","1,327","-1,177","-1,304","-1,153","-17.02%"
"YoY %","-0.35%","0.35%","-543.75%","113.25%","50.00%","41.24%","-57.32%","-178.75%","212.74%","9.74%","-13.10%","-",""
"Horiz. %","24.63%","24.54%","24.63%","-5.55%","41.89%","83.78%","142.58%","90.63%","-115.09%","102.08%","113.10%","100.00%",""
"NP","-12,477","-12,476","-12,477","-10,478","-1,987","-5,550","-58,438","-58,810","2,178","-12,448","10,563","3,775","-"
"YoY %","-0.01%","0.01%","-19.08%","-427.33%","64.20%","90.50%","0.63%","-2,800.18%","117.50%","-217.85%","179.81%","-",""
"Horiz. %","-330.52%","-330.49%","-330.52%","-277.56%","-52.64%","-147.02%","-1,548.03%","-1,557.88%","57.70%","-329.75%","279.81%","100.00%",""
"NP to SH","-12,038","-12,037","-12,038","-10,143","-1,900","-6,515","-60,298","-60,018","-493","-13,829","9,094","2,373","-"
"YoY %","-0.01%","0.01%","-18.68%","-433.84%","70.84%","89.20%","-0.47%","-12,074.04%","96.44%","-252.07%","283.23%","-",""
"Horiz. %","-507.29%","-507.25%","-507.29%","-427.43%","-80.07%","-274.55%","-2,541.00%","-2,529.20%","-20.78%","-582.76%","383.23%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-155.93    %","-     %","10.99    %","23.40    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-53.03%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-666.37%","0.00%","46.97%","100.00%",""
"Total Cost","17,477","17,476","17,477","19,429","94,598","141,087","300,351","220,121","157,820","211,735","201,983","179,714","-26.68%"
"YoY %","0.01%","-0.01%","-10.05%","-79.46%","-32.95%","-53.03%","36.45%","39.48%","-25.46%","4.83%","12.39%","-",""
"Horiz. %","9.72%","9.72%","9.72%","10.81%","52.64%","78.51%","167.13%","122.48%","87.82%","117.82%","112.39%","100.00%",""
"Net Worth","50,264","50,264","50,264","73,348","26,079","25,365","34,753","31,732","86,685","95,672","103,931","96,677","-8.34%"
"YoY %","0.00%","0.00%","-31.47%","181.25%","2.82%","-27.02%","9.52%","-63.39%","-9.39%","-7.95%","7.50%","-",""
"Horiz. %","51.99%","51.99%","51.99%","75.87%","26.98%","26.24%","35.95%","32.82%","89.66%","98.96%","107.50%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
