F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Jan-2019","28-Jun-2018","30-Apr-2018","1","101,803","-15,008","-15,107","-14,534","0","115,924","- %","-14.84%","-12.54%","57,962","175.64","175.64","-25.08","-25.08","0.00","0.00","2.0000","2.00"," 1.27%"," -59.31%","30-Apr-2018","0.80","0.46","-3.19","0.40","-31.34%","0.00%","28-Jun-2018","0.80","0.46","-3.19","0.40","-31.34%","0.00%"
"31-Jan-2018","28-Mar-2018","31-Jan-2018","4","104,963","-15,241","-15,324","-14,721","0","115,344","- %","-14.60%","-12.76%","57,962","181.09","181.09","-25.40","-25.40","0.00","0.00","1.9900","1.99"," -34.22%"," -79.81%","30-Jan-2018","0.97","0.54","-3.82","0.49","-26.18%","0.00%","28-Mar-2018","0.87","0.48","-3.43","0.44","-29.19%","0.00%"
"31-Jan-2018","28-Dec-2017","31-Oct-2017","3","111,618","-11,201","-11,485","-10,968","0","120,560","- %","-10.29%","-9.10%","57,962","192.57","192.57","-18.92","-18.92","0.00","0.00","2.0800","2.08"," 1.25%"," -225.79%","31-Oct-2017","1.03","0.53","-5.44","0.50","-18.37%","0.00%","28-Dec-2017","0.92","0.48","-4.86","0.44","-20.57%","0.00%"
"31-Jan-2018","26-Sep-2017","31-Jul-2017","2","131,250","-11,226","-11,521","-11,107","0","124,618","- %","-8.78%","-8.91%","57,962","226.44","226.44","-19.16","-19.16","0.00","0.00","2.1500","2.15"," -21.75%"," -205.53%","31-Jul-2017","1.14","0.50","-5.95","0.53","-16.81%","0.00%","26-Sep-2017","1.09","0.48","-5.69","0.51","-17.58%","0.00%"
"31-Jan-2018","29-Jun-2017","30-Apr-2017","1","133,107","-9,197","-9,491","-9,123","0","128,096","- %","-7.13%","-7.12%","57,962","229.65","229.65","-15.74","-15.74","0.00","0.00","2.2100","2.21"," -11.43%"," -267.06%","28-Apr-2017","1.20","0.52","-7.62","0.54","-13.12%","0.00%","29-Jun-2017","1.16","0.51","-7.37","0.52","-13.57%","0.00%"
"31-Jan-2017","30-Mar-2017","31-Jan-2017","4","141,040","-8,511","-8,779","-8,187","0","128,675","- %","-6.22%","-6.36%","57,962","243.33","243.33","-14.12","-14.12","0.00","0.00","2.2200","2.22"," -193.90%"," -246.67%","31-Jan-2017","1.20","0.49","-8.50","0.54","-11.77%","0.00%","30-Mar-2017","1.29","0.53","-9.13","0.58","-10.95%","0.00%"
"31-Jan-2017","29-Dec-2016","31-Oct-2016","3","171,506","9,097","8,404","8,719","0","130,994","- %","4.90%","6.66%","57,962","295.89","295.89","15.04","15.04","0.00","0.00","2.2600","2.26"," -17.16%"," 152.32%","31-Oct-2016","1.21","0.41","8.04","0.54","12.43%","0.00%","29-Dec-2016","1.18","0.40","7.84","0.52","12.75%","0.00%"
"31-Jan-2017","30-Sep-2016","31-Jul-2016","2","166,385","11,680","10,219","10,525","0","134,471","- %","6.14%","7.83%","57,962","287.06","287.06","18.16","18.16","0.00","0.00","2.3200","2.32"," 92.73%"," 184.36%","29-Jul-2016","1.37","0.48","7.54","0.59","13.25%","0.00%","30-Sep-2016","1.35","0.47","7.43","0.58","13.45%","0.00%"
"31-Jan-2017","29-Jun-2016","30-Apr-2016","1","173,403","6,812","5,321","5,461","0","136,210","- %","3.07%","4.01%","57,962","299.17","299.17","9.42","9.42","0.00","0.00","2.3500","2.35"," -2.17%"," 183.34%","29-Apr-2016","1.50","0.50","15.92","0.64","6.28%","0.00%","29-Jun-2016","1.48","0.49","15.71","0.63","6.37%","0.00%"
"31-Jan-2016","30-Mar-2016","31-Jan-2016","4","185,643","7,029","5,464","5,582","0","137,369","- %","2.94%","4.06%","57,962","320.28","320.28","9.63","9.63","0.00","0.00","2.3700","2.37"," 133.50%"," 168.02%","29-Jan-2016","1.52","0.47","15.78","0.64","6.34%","0.00%","30-Mar-2016","1.52","0.47","15.78","0.64","6.34%","0.00%"
