Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,CAGR
"Revenue","32,553","32,513","32,553","48,629","39,232","33,998","32,270","50,177","53,792","36,192","44,206","50,031","-4.93%"
"YoY %","0.12%","-0.12%","-33.06%","23.95%","15.40%","5.35%","-35.69%","-6.72%","48.63%","-18.13%","-11.64%","-",""
"Horiz. %","65.07%","64.99%","65.07%","97.20%","78.42%","67.95%","64.50%","100.29%","107.52%","72.34%","88.36%","100.00%",""
"PBT","-8,923","-8,923","-8,923","-11,251","-2,552","-2,552","-12,391","-1,255","3,194","-9,467","-175","-9,805","-1.10%"
"YoY %","0.00%","0.00%","20.69%","-340.87%","0.00%","79.40%","-887.33%","-139.29%","133.74%","-5,309.71%","98.22%","-",""
"Horiz. %","91.00%","91.00%","91.00%","114.75%","26.03%","26.03%","126.37%","12.80%","-32.58%","96.55%","1.78%","100.00%",""
"Tax","-170","-170","-170","-66","-427","-427","821","442","-1,077","1,270","-461","-161","0.64%"
"YoY %","0.00%","0.00%","-157.58%","84.54%","0.00%","-152.01%","85.75%","141.04%","-184.80%","375.49%","-186.34%","-",""
"Horiz. %","105.59%","105.59%","105.59%","40.99%","265.22%","265.22%","-509.94%","-274.53%","668.94%","-788.82%","286.34%","100.00%",""
"NP","-9,093","-9,093","-9,093","-11,317","-2,979","-2,979","-11,570","-813","2,117","-8,197","-636","-9,966","-1.07%"
"YoY %","0.00%","0.00%","19.65%","-279.89%","0.00%","74.25%","-1,323.12%","-138.40%","125.83%","-1,188.84%","93.62%","-",""
"Horiz. %","91.24%","91.24%","91.24%","113.56%","29.89%","29.89%","116.09%","8.16%","-21.24%","82.25%","6.38%","100.00%",""
"NP to SH","-9,665","-8,716","-9,665","-10,743","-3,175","-3,175","-11,565","-810","2,120","-8,193","-516","-9,961","-0.35%"
"YoY %","-10.89%","9.82%","10.03%","-238.36%","0.00%","72.55%","-1,327.78%","-138.21%","125.88%","-1,487.79%","94.82%","-",""
"Horiz. %","97.03%","87.50%","97.03%","107.85%","31.87%","31.87%","116.10%","8.13%","-21.28%","82.25%","5.18%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","33.72    %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%","-","-","-",""
"Total Cost","41,646","41,606","41,646","59,946","42,211","36,977","43,840","50,990","51,675","44,389","44,842","59,997","-4.20%"
