Column1,AQR,T4Q,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,31/03/09,CAGR
"Revenue","234,892","234,892","234,892","301,409","384,312","333,841","318,230","409,459","309,508","285,906","272,450","270,377","-1.55%"
"YoY %","0.00%","0.00%","-22.07%","-21.57%","15.12%","4.91%","-22.28%","32.29%","8.26%","4.94%","0.77%","-",""
"Horiz. %","86.88%","86.88%","86.88%","111.48%","142.14%","123.47%","117.70%","151.44%","114.47%","105.74%","100.77%","100.00%",""
"PBT","35,614","35,614","35,614","34,343","42,482","29,166","31,620","41,558","33,132","34,546","23,717","25,698","3.69%"
"YoY %","0.00%","0.00%","3.70%","-19.16%","45.66%","-7.76%","-23.91%","25.43%","-4.09%","45.66%","-7.71%","-",""
"Horiz. %","138.59%","138.59%","138.59%","133.64%","165.31%","113.50%","123.04%","161.72%","128.93%","134.43%","92.29%","100.00%",""
"Tax","-13,423","-13,423","-13,423","-14,242","-16,367","-8,390","-8,668","108,393","21,631","-10,362","-5,275","-4,154","13.91%"
"YoY %","0.00%","0.00%","5.75%","12.98%","-95.08%","3.21%","-108.00%","401.10%","308.75%","-96.44%","-26.99%","-",""
"Horiz. %","323.13%","323.13%","323.13%","342.85%","394.01%","201.97%","208.67%","-2,609.36%","-520.73%","249.45%","126.99%","100.00%",""
"NP","22,191","22,191","22,191","20,101","26,115","20,776","22,952","149,951","54,763","24,184","18,442","21,544","0.33%"
"YoY %","0.00%","0.00%","10.40%","-23.03%","25.70%","-9.48%","-84.69%","173.82%","126.44%","31.14%","-14.40%","-",""
"Horiz. %","103.00%","103.00%","103.00%","93.30%","121.22%","96.44%","106.54%","696.02%","254.19%","112.25%","85.60%","100.00%",""
"NP to SH","20,348","20,348","20,348","18,135","26,023","17,417","22,144","153,863","39,344","21,835","14,010","13,754","4.45%"
"YoY %","0.00%","0.00%","12.20%","-30.31%","49.41%","-21.35%","-85.61%","291.07%","80.19%","55.85%","1.86%","-",""
"Horiz. %","147.94%","147.94%","147.94%","131.85%","189.20%","126.63%","161.00%","1,118.68%","286.05%","158.75%","101.86%","100.00%",""
"Tax Rate","37.69    %","37.69    %","37.69    %","41.47    %","38.53    %","28.77    %","27.41    %","-260.82    %","-65.29    %","29.99    %","22.24    %","16.16    %","9.86%"
"YoY %","0.00%","0.00%","-9.12%","7.63%","33.92%","4.96%","110.51%","-299.48%","-317.71%","34.85%","37.62%","-",""
"Horiz. %","233.23%","233.23%","233.23%","256.62%","238.43%","178.03%","169.62%","-1,613.99%","-404.02%","185.58%","137.62%","100.00%",""
"Total Cost","212,701","212,701","212,701","281,308","358,197","313,065","295,278","259,508","254,745","261,722","254,008","248,833","-1.73%"
"YoY %","0.00%","0.00%","-24.39%","-21.47%","14.42%","6.02%","13.78%","1.87%","-2.67%","3.04%","2.08%","-",""
"Horiz. %","85.48%","85.48%","85.48%","113.05%","143.95%","125.81%","118.67%","104.29%","102.38%","105.18%","102.08%","100.00%",""
"Net Worth","431,439","431,439","431,439","414,943","401,008","379,292","350,318","345,138","298,169","182,769","162,394","131,957","14.06%"
"YoY %","0.00%","0.00%","3.98%","3.48%","5.73%","8.27%","1.50%","15.75%","63.14%","12.55%","23.07%","-",""
"Horiz. %","326.95%","326.95%","326.95%","314.45%","303.89%","287.44%","265.48%","261.55%","225.96%","138.51%","123.07%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","-","-","4,440","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","32.29    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%",""
"Net Worth","431,439","431,439","431,439","414,943","401,008","379,292","350,318","345,138","298,169","182,769","162,394","131,957","14.06%"
"YoY %","0.00%","0.00%","3.98%","3.48%","5.73%","8.27%","1.50%","15.75%","63.14%","12.55%","23.07%","-",""
"Horiz. %","326.95%","326.95%","326.95%","314.45%","303.89%","287.44%","265.48%","261.55%","225.96%","138.51%","123.07%","100.00%",""
"NOSH","126,894","126,894","126,894","126,894","126,901","126,853","126,926","126,889","126,880","126,923","126,870","126,881","0.00%"
"YoY %","0.00%","0.00%","0.00%","-0.01%","0.04%","-0.06%","0.03%","0.01%","-0.03%","0.04%","-0.01%","-",""
"Horiz. %","100.01%","100.01%","100.01%","100.01%","100.02%","99.98%","100.04%","100.01%","100.00%","100.03%","99.99%","100.00%",""
"NP Margin","9.45    %","9.45    %","9.45    %","6.67    %","6.80    %","6.22    %","7.21    %","36.62    %","17.69    %","8.46    %","6.77    %","7.97    %","1.91%"
"YoY %","0.00%","0.00%","41.68%","-1.91%","9.32%","-13.73%","-80.31%","107.01%","109.10%","24.96%","-15.06%","-",""
"Horiz. %","118.57%","118.57%","118.57%","83.69%","85.32%","78.04%","90.46%","459.47%","221.96%","106.15%","84.94%","100.00%",""
"ROE","4.72    %","4.72    %","4.72    %","4.37    %","6.49    %","4.59    %","6.32    %","44.58    %","13.20    %","11.95    %","8.63    %","10.42    %","-8.42%"
"YoY %","0.00%","0.00%","8.01%","-32.67%","41.39%","-27.37%","-85.82%","237.73%","10.46%","38.47%","-17.18%","-",""
"Horiz. %","45.30%","45.30%","45.30%","41.94%","62.28%","44.05%","60.65%","427.83%","126.68%","114.68%","82.82%","100.00%",""
"RPS","185.11","185.11","185.11","237.53","302.84","263.17","250.72","322.69","243.94","225.26","214.75","213.09","-1.55%"
"YoY %","0.00%","0.00%","-22.07%","-21.57%","15.07%","4.97%","-22.30%","32.28%","8.29%","4.89%","0.78%","-",""
"Horiz. %","86.87%","86.87%","86.87%","111.47%","142.12%","123.50%","117.66%","151.43%","114.48%","105.71%","100.78%","100.00%",""
"EPS","16.03","16.04","16.03","14.29","20.51","13.73","17.45","121.25","31.01","17.21","11.04","10.84","4.44%"
"YoY %","-0.06%","0.06%","12.18%","-30.33%","49.38%","-21.32%","-85.61%","291.00%","80.19%","55.89%","1.85%","-",""
"Horiz. %","147.88%","147.97%","147.88%","131.83%","189.21%","126.66%","160.98%","1,118.54%","286.07%","158.76%","101.85%","100.00%",""
