F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"T4Q","15-Aug-2019","30-Jun-2019","2","317,958","22,100","17,303","17,601","139","535,743","0.79%","5.44%","3.29%","279,033","113.95","113.56","6.31","6.29","0.05","0.05","1.9200","1.91",""," 57.64%","28-Jun-2019","1.64","1.44","26.00","0.85","3.85%","0.03%","15-Aug-2019","1.49","1.31","23.62","0.78","4.23%","0.03%"
"31-Dec-2018","21-Feb-2019","31-Dec-2018","4","310,787","15,762","10,866","11,179","139","545,149","1.25%","3.50%","2.05%","279,564","111.17","111.00","4.00","3.99","0.05","0.05","1.9500","1.95",""," 209.04%","31-Dec-2018","1.70","1.53","42.51","0.87","2.35%","0.03%","21-Feb-2019","1.51","1.36","37.76","0.77","2.65%","0.03%"
"31-Dec-2017","23-Feb-2018","31-Dec-2017","4","399,177","-1,546","-10,510","-10,252","-","629,019","- %","-2.63%","-1.63%","279,564","142.79","142.56","-3.66","-3.66","0.00","0.00","2.2500","2.25",""," -146.16%","29-Dec-2017","1.80","1.26","-49.08","0.80","-2.04%","0.00%","23-Feb-2018","1.79","1.25","-48.81","0.80","-2.05%","0.00%"
"31-Dec-2016","24-Feb-2017","31-Dec-2016","4","383,967","25,729","19,331","22,211","-","640,623","- %","5.03%","3.47%","279,748","137.25","137.13","7.94","7.93","0.00","0.00","2.2900","2.29",""," 4.29%","30-Dec-2016","1.85","1.35","23.30","0.81","4.29%","0.00%","24-Feb-2017","1.78","1.30","22.42","0.78","4.46%","0.00%"
"31-Dec-2015","18-Feb-2016","31-Dec-2015","4","334,232","22,475","20,534","21,298","12,580","629,019","59.07%","6.14%","3.39%","279,564","119.55","119.37","7.62","7.61","4.50","4.49","2.2500","2.25",""," -65.25%","31-Dec-2015","2.12","1.77","27.83","0.94","3.59%","2.12%","18-Feb-2016","1.88","1.57","24.68","0.84","4.05%","2.39%"
"31-Dec-2014","24-Feb-2015","31-Dec-2014","4","389,901","70,044","60,885","61,292","25,160","615,040","41.05%","15.62%","9.97%","279,564","139.47","139.25","21.92","21.89","9.00","8.99","2.2000","2.20",""," 54.45%","31-Dec-2014","2.34","1.68","10.67","1.06","9.37%","3.85%","24-Feb-2015","2.28","1.63","10.40","1.04","9.62%","3.95%"
"31-Dec-2013","27-Feb-2014","31-Dec-2013","4","362,052","44,564","35,750","39,685","22,365","581,493","56.36%","9.87%","6.82%","279,564","129.51","129.30","14.20","14.17","8.00","7.99","2.0800","2.08",""," -14.35%","31-Dec-2013","2.57","1.98","18.10","1.24","5.52%","3.11%","27-Feb-2014","2.59","2.00","18.25","1.25","5.48%","3.09%"
"31-Dec-2012","27-Feb-2013","31-Dec-2012","4","430,172","66,341","44,849","46,333","27,956","567,514","60.34%","10.43%","8.16%","279,564","153.87","153.63","16.57","16.55","10.00","9.98","2.0300","2.03",""," -43.22%","31-Dec-2012","2.70","1.75","16.29","1.33","6.14%","3.70%","27-Feb-2013","2.63","1.71","15.87","1.30","6.30%","3.80%"
"31-Dec-2011","20-Feb-2012","31-Dec-2011","4","479,364","104,176","77,229","81,599","45,567","564,700","55.84%","16.11%","14.45%","279,554","171.47","171.20","29.19","29.14","16.30","16.27","2.0200","2.02",""," 137.52%","30-Dec-2011","2.30","1.34","7.88","1.14","12.69%","7.09%","20-Feb-2012","2.92","1.70","10.00","1.45","10.00%","5.58%"
"31-Dec-2010","28-Feb-2011","31-Dec-2010","4","340,831","52,260","34,357","34,355","20,960","508,638","61.01%","10.08%","6.75%","279,471","121.96","121.73","12.29","12.27","7.50","7.49","1.8200","1.82",""," -12.71%","30-Dec-2010","2.60","2.13","21.15","1.43","4.73%","2.88%","28-Feb-2011","2.37","1.94","19.28","1.30","5.19%","3.16%"
"31-Dec-2009","24-Feb-2010","31-Dec-2009","4","295,525","51,985","40,160","39,356","23,757","503,105","60.37%","13.59%","7.82%","279,503","105.73","105.54","14.08","14.06","8.50","8.48","1.8000","1.80",""," -24.05%","31-Dec-2009","2.11","2.00","14.99","1.17","6.67%","4.03%","24-Feb-2010","2.23","2.11","15.84","1.24","6.31%","3.81%"

