Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,CAGR
"Revenue","330,734","330,734","330,734","312,690","356,358","387,092","411,945","419,426","361,651","331,370","353,998","371,584","-1.28%"
"YoY %","0.00%","0.00%","5.77%","-12.25%","-7.94%","-6.03%","-1.78%","15.98%","9.14%","-6.39%","-4.73%","-",""
"Horiz. %","89.01%","89.01%","89.01%","84.15%","95.90%","104.17%","110.86%","112.88%","97.33%","89.18%","95.27%","100.00%",""
"PBT","-14,524","-14,524","-14,524","-12,493","8,213","-27,599","108,107","121,699","70,841","201,309","365,956","314,912","-"
"YoY %","0.00%","0.00%","-16.26%","-252.11%","129.76%","-125.53%","-11.17%","71.79%","-64.81%","-44.99%","16.21%","-",""
"Horiz. %","-4.61%","-4.61%","-4.61%","-3.97%","2.61%","-8.76%","34.33%","38.65%","22.50%","63.93%","116.21%","100.00%",""
"Tax","-69,391","-69,391","-69,391","-16,730","-20,108","-19,135","-24,130","-71,100","-17,954","-18,085","-72,827","-73,933","-0.70%"
"YoY %","0.00%","0.00%","-314.77%","16.80%","-5.08%","20.70%","66.06%","-296.01%","0.72%","75.17%","1.50%","-",""
"Horiz. %","93.86%","93.86%","93.86%","22.63%","27.20%","25.88%","32.64%","96.17%","24.28%","24.46%","98.50%","100.00%",""
"NP","-83,915","-83,915","-83,915","-29,223","-11,895","-46,734","83,977","50,599","52,887","183,224","293,129","240,979","-"
"YoY %","0.00%","0.00%","-187.15%","-145.67%","74.55%","-155.65%","65.97%","-4.33%","-71.14%","-37.49%","21.64%","-",""
"Horiz. %","-34.82%","-34.82%","-34.82%","-12.13%","-4.94%","-19.39%","34.85%","21.00%","21.95%","76.03%","121.64%","100.00%",""
"NP to SH","-82,581","-82,581","-82,581","-32,616","-11,115","-54,122","72,711","45,341","45,819","177,290","288,016","235,673","-"
"YoY %","0.00%","0.00%","-153.19%","-193.44%","79.46%","-174.43%","60.36%","-1.04%","-74.16%","-38.44%","22.21%","-",""
"Horiz. %","-35.04%","-35.04%","-35.04%","-13.84%","-4.72%","-22.96%","30.85%","19.24%","19.44%","75.23%","122.21%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","244.83    %","-     %","22.32    %","58.42    %","25.34    %","8.98    %","19.90    %","23.48    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-61.79%","130.54%","182.18%","-54.87%","-15.25%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","1,042.72%","0.00%","95.06%","248.81%","107.92%","38.25%","84.75%","100.00%",""
"Total Cost","414,649","414,649","414,649","341,913","368,253","433,826","327,968","368,827","308,764","148,146","60,869","130,605","13.69%"
"YoY %","0.00%","0.00%","21.27%","-7.15%","-15.12%","32.28%","-11.08%","19.45%","108.42%","143.38%","-53.39%","-",""
"Horiz. %","317.48%","317.48%","317.48%","261.79%","281.96%","332.17%","251.11%","282.40%","236.41%","113.43%","46.61%","100.00%",""
"Net Worth","2,177,310","2,177,310","2,177,310","2,328,026","2,121,954","2,193,320","2,116,307","2,079,155","2,213,061","2,181,647","1,836,268","1,480,609","4.38%"
"YoY %","0.00%","0.00%","-6.47%","9.71%","-3.25%","3.64%","1.79%","-6.05%","1.44%","18.81%","24.02%","-",""
"Horiz. %","147.05%","147.05%","147.05%","157.23%","143.32%","148.14%","142.93%","140.43%","149.47%","147.35%","124.02%","100.00%",""
"Div","-","0","-","-","-","-","11,138","22,236","22,241","16,696","33,386","16,698","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-49.91%","-0.02%","33.21%","-49.99%","99.94%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","66.70%","133.17%","133.20%","99.99%","199.94%","100.00%",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","15.32    %","49.04    %","48.54    %","9.42    %","11.59    %","7.09    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-68.76%","1.03%","415.29%","-18.72%","63.47%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","216.08%","691.68%","684.63%","132.86%","163.47%","100.00%",""
"Net Worth","2,177,310","2,177,310","2,177,310","2,328,026","2,121,954","2,193,320","2,116,307","2,079,155","2,213,061","2,181,647","1,836,268","1,480,609","4.38%"
"YoY %","0.00%","0.00%","-6.47%","9.71%","-3.25%","3.64%","1.79%","-6.05%","1.44%","18.81%","24.02%","-",""
"Horiz. %","147.05%","147.05%","147.05%","157.23%","143.32%","148.14%","142.93%","140.43%","149.47%","147.35%","124.02%","100.00%",""
"NOSH","2,502,656","2,502,656","2,502,656","2,558,270","1,122,727","1,113,360","1,113,846","1,111,848","1,112,091","1,113,085","1,112,890","1,113,240","9.41%"
"YoY %","0.00%","0.00%","-2.17%","127.86%","0.84%","-0.04%","0.18%","-0.02%","-0.09%","0.02%","-0.03%","-",""
"Horiz. %","224.81%","224.81%","224.81%","229.80%","100.85%","100.01%","100.05%","99.87%","99.90%","99.99%","99.97%","100.00%",""
"NP Margin","-25.37    %","-25.37    %","-25.37    %","-9.35    %","-3.34    %","-12.07    %","20.39    %","12.06    %","14.62    %","55.29    %","82.81    %","64.85    %","-"
"YoY %","0.00%","0.00%","-171.34%","-179.94%","72.33%","-159.20%","69.07%","-17.51%","-73.56%","-33.23%","27.69%","-",""
"Horiz. %","-39.12%","-39.12%","-39.12%","-14.42%","-5.15%","-18.61%","31.44%","18.60%","22.54%","85.26%","127.69%","100.00%",""
