Column1,AQR,T4Q,31/03/19,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,CAGR
"Revenue","532,268","580,824","630,900","747,217","753,711","557,613","667,666","646,981","486,277","590,434","506,284","406,745","5.00%"
"YoY %","-8.36%","-7.94%","-15.57%","-0.86%","35.17%","-16.48%","3.20%","33.05%","-17.64%","16.62%","24.47%","-",""
"Horiz. %","130.86%","142.80%","155.11%","183.71%","185.30%","137.09%","164.15%","159.06%","119.55%","145.16%","124.47%","100.00%",""
"PBT","-21,532","-22,421","-43,307","77,303","168,514","50,411","89,407","109,083","156,613","215,247","196,016","112,632","-"
"YoY %","3.97%","48.23%","-156.02%","-54.13%","234.28%","-43.62%","-18.04%","-30.35%","-27.24%","9.81%","74.03%","-",""
"Horiz. %","-19.12%","-19.91%","-38.45%","68.63%","149.61%","44.76%","79.38%","96.85%","139.05%","191.11%","174.03%","100.00%",""
"Tax","1,044","-2,115","-922","-33,249","-51,976","-28,368","-7,110","-25,992","-38,165","-57,821","-48,822","-32,973","-32.78%"
"YoY %","149.36%","-129.39%","97.23%","36.03%","-83.22%","-298.99%","72.65%","31.90%","33.99%","-18.43%","-48.07%","-",""
"Horiz. %","-3.17%","6.41%","2.80%","100.84%","157.63%","86.03%","21.56%","78.83%","115.75%","175.36%","148.07%","100.00%",""
"NP","-20,488","-24,536","-44,229","44,054","116,538","22,043","82,297","83,091","118,448","157,426","147,194","79,659","-"
"YoY %","16.50%","44.53%","-200.40%","-62.20%","428.68%","-73.22%","-0.96%","-29.85%","-24.76%","6.95%","84.78%","-",""
"Horiz. %","-25.72%","-30.80%","-55.52%","55.30%","146.30%","27.67%","103.31%","104.31%","148.69%","197.62%","184.78%","100.00%",""
"NP to SH","-19,104","-21,543","-36,344","46,645","115,080","24,197","90,422","88,640","119,571","157,313","147,193","79,488","-"
"YoY %","11.32%","40.72%","-177.92%","-59.47%","375.60%","-73.24%","2.01%","-25.87%","-23.99%","6.88%","85.18%","-",""
"Horiz. %","-24.03%","-27.10%","-45.72%","58.68%","144.78%","30.44%","113.76%","111.51%","150.43%","197.91%","185.18%","100.00%",""
"Tax Rate","-     %","-     %","-     %","43.01    %","30.84    %","56.27    %","7.95    %","23.83    %","24.37    %","26.86    %","24.91    %","29.27    %","-"
"YoY %","0.00%","0.00%","0.00%","39.46%","-45.19%","607.80%","-66.64%","-2.22%","-9.27%","7.83%","-14.90%","-",""
"Horiz. %","0.00%","0.00%","0.00%","146.94%","105.36%","192.24%","27.16%","81.41%","83.26%","91.77%","85.10%","100.00%",""
"Total Cost","552,756","605,360","675,129","703,163","637,173","535,570","585,369","563,890","367,829","433,008","359,090","327,086","8.38%"
"YoY %","-8.69%","-10.33%","-3.99%","10.36%","18.97%","-8.51%","3.81%","53.30%","-15.05%","20.58%","9.78%","-",""
"Horiz. %","168.99%","185.08%","206.41%","214.98%","194.80%","163.74%","178.96%","172.40%","112.46%","132.38%","109.78%","100.00%",""
"Net Worth","1,320,870","1,320,870","1,329,676","1,620,268","1,787,578","1,620,268","1,611,462","1,379,735","1,395,395","1,387,112","1,306,067","1,082,942","2.31%"
"YoY %","0.00%","-0.66%","-17.93%","-9.36%","10.33%","0.55%","16.79%","-1.12%","0.60%","6.21%","20.60%","-",""
"Horiz. %","121.97%","121.97%","122.78%","149.62%","165.07%","149.62%","148.80%","127.41%","128.85%","128.09%","120.60%","100.00%",""
"Div","-","17,611","17,611","44,029","61,640","44,029","52,834","56,152","56,136","80,179","64,101","36,098","-7.66%"
"YoY %","0.00%","0.00%","-60.00%","-28.57%","40.00%","-16.67%","-5.91%","0.03%","-29.99%","25.08%","77.58%","-",""
"Horiz. %","0.00%","48.79%","48.79%","121.97%","170.76%","121.97%","146.36%","155.55%","155.51%","222.12%","177.58%","100.00%",""
"Div Payout %","-     %","-     %","-     %","94.39    %","53.56    %","181.96    %","58.43    %","63.35    %","46.95    %","50.97    %","43.55    %","45.41    %","-"
"YoY %","0.00%","0.00%","0.00%","76.23%","-70.56%","211.42%","-7.77%","34.93%","-7.89%","17.04%","-4.10%","-",""
"Horiz. %","0.00%","0.00%","0.00%","207.86%","117.95%","400.70%","128.67%","139.51%","103.39%","112.24%","95.90%","100.00%",""
"Net Worth","1,320,870","1,320,870","1,329,676","1,620,268","1,787,578","1,620,268","1,611,462","1,379,735","1,395,395","1,387,112","1,306,067","1,082,942","2.31%"
"YoY %","0.00%","-0.66%","-17.93%","-9.36%","10.33%","0.55%","16.79%","-1.12%","0.60%","6.21%","20.60%","-",""
"Horiz. %","121.97%","121.97%","122.78%","149.62%","165.07%","149.62%","148.80%","127.41%","128.85%","128.09%","120.60%","100.00%",""
"NOSH","880,580","880,580","880,580","880,580","880,580","880,580","880,580","802,171","801,951","801,799","801,268","721,961","2.23%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","9.77%","0.03%","0.02%","0.07%","10.98%","-",""
"Horiz. %","121.97%","121.97%","121.97%","121.97%","121.97%","121.97%","121.97%","111.11%","111.08%","111.06%","110.98%","100.00%",""
"NP Margin","-3.85    %","-4.22    %","-7.01    %","5.90    %","15.46    %","3.95    %","12.33    %","12.84    %","24.36    %","26.66    %","29.07    %","19.58    %","-"
"YoY %","8.77%","39.80%","-218.81%","-61.84%","291.39%","-67.96%","-3.97%","-47.29%","-8.63%","-8.29%","48.47%","-",""
