Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","450,520","557,582","508,124","741,855","621,484","616,913","630,101","600,538","587,675","534,999","553,633","459,882","1.11%"
"YoY %","-19.20%","9.73%","-31.51%","19.37%","0.74%","-2.09%","4.92%","2.19%","9.85%","-3.37%","20.39%","-",""
"Horiz. %","97.96%","121.24%","110.49%","161.31%","135.14%","134.15%","137.01%","130.59%","127.79%","116.33%","120.39%","100.00%",""
"PBT","-3,740","1,505","10,669","67,816","39,832","19,642","22,912","20,329","10,693","16,263","14,808","19,167","-6.30%"
"YoY %","-348.50%","-85.89%","-84.27%","70.26%","102.79%","-14.27%","12.71%","90.12%","-34.25%","9.83%","-22.74%","-",""
"Horiz. %","-19.51%","7.85%","55.66%","353.82%","207.82%","102.48%","119.54%","106.06%","55.79%","84.85%","77.26%","100.00%",""
"Tax","9,152","6,179","7,240","-17,087","-9,146","-6,489","-7,872","-4,086","-789","-4,182","-2,764","-7,348","-"
"YoY %","48.11%","-14.65%","142.37%","-86.82%","-40.95%","17.57%","-92.66%","-417.87%","81.13%","-51.30%","62.38%","-",""
"Horiz. %","-124.55%","-84.09%","-98.53%","232.54%","124.47%","88.31%","107.13%","55.61%","10.74%","56.91%","37.62%","100.00%",""
"NP","5,412","7,684","17,909","50,729","30,686","13,153","15,040","16,243","9,904","12,081","12,044","11,819","4.72%"
"YoY %","-29.57%","-57.09%","-64.70%","65.32%","133.30%","-12.55%","-7.41%","64.00%","-18.02%","0.31%","1.90%","-",""
"Horiz. %","45.79%","65.01%","151.53%","429.22%","259.63%","111.29%","127.25%","137.43%","83.80%","102.22%","101.90%","100.00%",""
"NP to SH","322","2,653","12,610","43,126","24,340","10,659","12,309","12,205","7,701","8,080","6,120","4,203","12.98%"
"YoY %","-87.86%","-78.96%","-70.76%","77.18%","128.35%","-13.40%","0.85%","58.49%","-4.69%","32.03%","45.61%","-",""
"Horiz. %","7.66%","63.12%","300.02%","1,026.08%","579.11%","253.60%","292.86%","290.39%","183.23%","192.24%","145.61%","100.00%",""
"Tax Rate","-     %","-410.56    %","-67.86    %","25.20    %","22.96    %","33.04    %","34.36    %","20.10    %","7.38    %","25.71    %","18.67    %","38.34    %","-"
"YoY %","0.00%","-505.01%","-369.29%","9.76%","-30.51%","-3.84%","70.95%","172.36%","-71.30%","37.71%","-51.30%","-",""
"Horiz. %","0.00%","-1,070.84%","-177.00%","65.73%","59.89%","86.18%","89.62%","52.43%","19.25%","67.06%","48.70%","100.00%",""
"Total Cost","445,108","549,898","490,215","691,126","590,798","603,760","615,061","584,295","577,771","522,918","541,589","448,063","1.00%"
"YoY %","-19.06%","12.17%","-29.07%","16.98%","-2.15%","-1.84%","5.27%","1.13%","10.49%","-3.45%","20.87%","-",""
"Horiz. %","99.34%","122.73%","109.41%","154.25%","131.86%","134.75%","137.27%","130.40%","128.95%","116.71%","120.87%","100.00%",""
"Net Worth","279,888","279,888","281,874","278,194","234,072","215,280","202,531","193,260","182,562","175,772","170,748","166,770","6.00%"
"YoY %","0.00%","-0.70%","1.32%","18.85%","8.73%","6.29%","4.80%","5.86%","3.86%","2.94%","2.39%","-",""
"Horiz. %","167.83%","167.83%","169.02%","166.81%","140.36%","129.09%","121.44%","115.88%","109.47%","105.40%","102.39%","100.00%",""
"Div","-","2,940","2,936","9,865","3,519","3,500","3,491","3,482","1,043","1,740","1,742","2,605","1.33%"
"YoY %","0.00%","0.14%","-70.24%","180.27%","0.55%","0.25%","0.28%","233.79%","-40.06%","-0.11%","-33.14%","-",""
"Horiz. %","0.00%","112.84%","112.68%","378.58%","135.08%","134.34%","134.01%","133.63%","40.03%","66.79%","66.86%","100.00%",""
"Div Payout %","-     %","110.83    %","23.28    %","22.87    %","14.46    %","32.84    %","28.37    %","28.53    %","13.55    %","21.54    %","28.47    %","62.00    %","-10.31%"
"YoY %","0.00%","376.07%","1.79%","58.16%","-55.97%","15.76%","-0.56%","110.55%","-37.09%","-24.34%","-54.08%","-",""
"Horiz. %","0.00%","178.76%","37.55%","36.89%","23.32%","52.97%","45.76%","46.02%","21.85%","34.74%","45.92%","100.00%",""
"Net Worth","279,888","279,888","281,874","278,194","234,072","215,280","202,531","193,260","182,562","175,772","170,748","166,770","6.00%"
