Column1,AQR,T4Q,30/04/19,30/04/18,30/04/17,30/04/16,30/04/15,30/04/14,30/04/13,30/04/12,30/04/11,30/04/10,CAGR
"Revenue","1,073,109","1,073,109","1,073,109","1,079,927","1,139,952","854,066","716,380","651,273","565,817","534,123","443,657","376,717","12.33%"
"YoY %","0.00%","0.00%","-0.63%","-5.27%","33.47%","19.22%","10.00%","15.10%","5.93%","20.39%","17.77%","-",""
"Horiz. %","284.86%","284.86%","284.86%","286.67%","302.60%","226.71%","190.16%","172.88%","150.20%","141.78%","117.77%","100.00%",""
"PBT","133,104","133,104","133,104","118,899","154,266","107,273","69,406","55,412","48,013","40,874","23,259","21,798","22.25%"
"YoY %","0.00%","0.00%","11.95%","-22.93%","43.81%","54.56%","25.25%","15.41%","17.47%","75.73%","6.70%","-",""
"Horiz. %","610.62%","610.62%","610.62%","545.46%","707.71%","492.12%","318.41%","254.21%","220.26%","187.51%","106.70%","100.00%",""
"Tax","-30,479","-30,479","-30,479","-27,533","-34,171","-25,159","-17,202","-13,461","-12,181","-10,236","-5,999","-5,302","21.44%"
"YoY %","0.00%","0.00%","-10.70%","19.43%","-35.82%","-46.26%","-27.79%","-10.51%","-19.00%","-70.63%","-13.15%","-",""
"Horiz. %","574.86%","574.86%","574.86%","519.29%","644.49%","474.52%","324.44%","253.89%","229.74%","193.06%","113.15%","100.00%",""
"NP","102,625","102,625","102,625","91,366","120,095","82,114","52,204","41,951","35,832","30,638","17,260","16,496","22.51%"
"YoY %","0.00%","0.00%","12.32%","-23.92%","46.25%","57.29%","24.44%","17.08%","16.95%","77.51%","4.63%","-",""
"Horiz. %","622.12%","622.12%","622.12%","553.87%","728.02%","497.78%","316.46%","254.31%","217.22%","185.73%","104.63%","100.00%",""
"NP to SH","102,626","102,626","102,626","91,367","120,101","82,113","52,204","41,950","35,830","30,638","17,258","16,496","22.51%"
"YoY %","0.00%","0.00%","12.32%","-23.92%","46.26%","57.29%","24.44%","17.08%","16.95%","77.53%","4.62%","-",""
"Horiz. %","622.13%","622.13%","622.13%","553.87%","728.06%","497.78%","316.46%","254.30%","217.20%","185.73%","104.62%","100.00%",""
"Tax Rate","22.90    %","22.90    %","22.90    %","23.16    %","22.15    %","23.45    %","24.78    %","24.29    %","25.37    %","25.04    %","25.79    %","24.32    %","-0.67%"
"YoY %","0.00%","0.00%","-1.12%","4.56%","-5.54%","-5.37%","2.02%","-4.26%","1.32%","-2.91%","6.04%","-",""
"Horiz. %","94.16%","94.16%","94.16%","95.23%","91.08%","96.42%","101.89%","99.88%","104.32%","102.96%","106.04%","100.00%",""
"Total Cost","970,484","970,484","970,484","988,561","1,019,857","771,952","664,176","609,322","529,985","503,485","426,397","360,221","11.63%"
"YoY %","0.00%","0.00%","-1.83%","-3.07%","32.11%","16.23%","9.00%","14.97%","5.26%","18.08%","18.37%","-",""
"Horiz. %","269.41%","269.41%","269.41%","274.43%","283.12%","214.30%","184.38%","169.15%","147.13%","139.77%","118.37%","100.00%",""
"Net Worth","528,879","528,879","528,879","465,413","408,457","322,207","182,243","235,406","207,232","185,162","157,455","147,045","15.27%"
"YoY %","0.00%","0.00%","13.64%","13.94%","26.77%","76.80%","-22.58%","13.60%","11.92%","17.60%","7.08%","-",""
"Horiz. %","359.67%","359.67%","359.67%","316.51%","277.78%","219.12%","123.94%","160.09%","140.93%","125.92%","107.08%","100.00%",""
"Div","37,428","37,428","37,428","32,546","37,428","29,291","10,847","14,102","14,104","6,459","6,215","7,766","19.08%"
"YoY %","0.00%","0.00%","15.00%","-13.04%","27.78%","170.02%","-23.08%","-0.02%","118.37%","3.92%","-19.97%","-",""
"Horiz. %","481.92%","481.92%","481.92%","419.06%","481.92%","377.15%","139.68%","181.58%","181.61%","83.17%","80.03%","100.00%",""
"Div Payout %","36.47    %","36.47    %","36.47    %","35.62    %","31.16    %","35.67    %","20.78    %","33.62    %","39.37    %","21.08    %","36.01    %","47.08    %","-2.80%"
"YoY %","0.00%","0.00%","2.39%","14.31%","-12.64%","71.66%","-38.19%","-14.61%","86.76%","-41.46%","-23.51%","-",""
"Horiz. %","77.46%","77.46%","77.46%","75.66%","66.19%","75.76%","44.14%","71.41%","83.62%","44.77%","76.49%","100.00%",""
"Net Worth","528,879","528,879","528,879","465,413","408,457","322,207","182,243","235,406","207,232","185,162","157,455","147,045","15.27%"
"YoY %","0.00%","0.00%","13.64%","13.94%","26.77%","76.80%","-22.58%","13.60%","11.92%","17.60%","7.08%","-",""
"Horiz. %","359.67%","359.67%","359.67%","316.51%","277.78%","219.12%","123.94%","160.09%","140.93%","125.92%","107.08%","100.00%",""
