Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"29/08/2019","0.485","0.40","-0.085 (17.53%)","SELL","KENANGA"
"05/07/2019","0.605","0.48","-0.125 (20.66%)","SELL","KENANGA"
"31/05/2019","0.56","0.58","+0.02 (3.57%)","HOLD","MIDF"

