Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","505,080","395,826","390,756","555,072","503,427","434,875","495,566","443,321","526,499","654,866","473,754","373,134","0.51%"
"YoY %","27.60%","1.30%","-29.60%","10.26%","15.76%","-12.25%","11.78%","-15.80%","-19.60%","38.23%","26.97%","-",""
"Horiz. %","135.36%","106.08%","104.72%","148.76%","134.92%","116.55%","132.81%","118.81%","141.10%","175.50%","126.97%","100.00%",""
"PBT","28,420","21,863","37,151","178,658","167,146","120,226","176,068","137,674","190,688","339,473","226,376","135,136","-13.36%"
"YoY %","29.99%","-41.15%","-79.21%","6.89%","39.03%","-31.72%","27.89%","-27.80%","-43.83%","49.96%","67.52%","-",""
"Horiz. %","21.03%","16.18%","27.49%","132.21%","123.69%","88.97%","130.29%","101.88%","141.11%","251.21%","167.52%","100.00%",""
"Tax","-10,548","-3,767","-8,042","-43,835","-43,028","-23,778","-47,756","-40,160","-50,353","-86,505","-57,265","-35,039","-15.08%"
"YoY %","-180.01%","53.16%","81.65%","-1.88%","-80.96%","50.21%","-18.91%","20.24%","41.79%","-51.06%","-63.43%","-",""
"Horiz. %","30.10%","10.75%","22.95%","125.10%","122.80%","67.86%","136.29%","114.62%","143.71%","246.88%","163.43%","100.00%",""
"NP","17,872","18,096","29,109","134,823","124,118","96,448","128,312","97,514","140,335","252,968","169,111","100,097","-12.82%"
"YoY %","-1.24%","-37.83%","-78.41%","8.62%","28.69%","-24.83%","31.58%","-30.51%","-44.52%","49.59%","68.95%","-",""
"Horiz. %","17.85%","18.08%","29.08%","134.69%","124.00%","96.35%","128.19%","97.42%","140.20%","252.72%","168.95%","100.00%",""
"NP to SH","17,872","18,096","29,109","134,823","124,118","96,448","128,312","97,514","140,335","252,968","169,111","100,097","-12.82%"
"YoY %","-1.24%","-37.83%","-78.41%","8.62%","28.69%","-24.83%","31.58%","-30.51%","-44.52%","49.59%","68.95%","-",""
"Horiz. %","17.85%","18.08%","29.08%","134.69%","124.00%","96.35%","128.19%","97.42%","140.20%","252.72%","168.95%","100.00%",""
"Tax Rate","37.11    %","17.23    %","21.65    %","24.54    %","25.74    %","19.78    %","27.12    %","29.17    %","26.41    %","25.48    %","25.30    %","25.93    %","-1.98%"
"YoY %","115.38%","-20.42%","-11.78%","-4.66%","30.13%","-27.06%","-7.03%","10.45%","3.65%","0.71%","-2.43%","-",""
"Horiz. %","143.12%","66.45%","83.49%","94.64%","99.27%","76.28%","104.59%","112.50%","101.85%","98.26%","97.57%","100.00%",""
"Total Cost","487,208","377,730","361,647","420,249","379,309","338,427","367,254","345,807","386,164","401,898","304,643","273,037","3.17%"
"YoY %","28.98%","4.45%","-13.94%","10.79%","12.08%","-7.85%","6.20%","-10.45%","-3.91%","31.92%","11.58%","-",""
"Horiz. %","178.44%","138.34%","132.45%","153.92%","138.92%","123.95%","134.51%","126.65%","141.43%","147.20%","111.58%","100.00%",""
"Net Worth","1,631,361","1,631,361","1,639,360","2,071,202","2,039,999","1,984,000","1,952,000","1,920,000","1,887,999","1,879,962","1,760,072","1,680,285","-0.27%"
"YoY %","0.00%","-0.49%","-20.85%","1.53%","2.82%","1.64%","1.67%","1.69%","0.43%","6.81%","4.75%","-",""
"Horiz. %","97.09%","97.09%","97.56%","123.26%","121.41%","118.08%","116.17%","114.27%","112.36%","111.88%","104.75%","100.00%",""
"Div","-","19,992","19,992","87,966","88,000","64,000","88,000","80,000","88,000","159,996","104,004","72,012","-13.26%"
"YoY %","0.00%","0.00%","-77.27%","-0.04%","37.50%","-27.27%","10.00%","-9.09%","-45.00%","53.84%","44.43%","-",""
"Horiz. %","0.00%","27.76%","27.76%","122.15%","122.20%","88.87%","122.20%","111.09%","122.20%","222.18%","144.43%","100.00%",""
"Div Payout %","-     %","110.48    %","68.68    %","65.25    %","70.90    %","66.36    %","68.58    %","82.04    %","62.71    %","63.25    %","61.50    %","71.94    %","-0.51%"
"YoY %","0.00%","60.86%","5.26%","-7.97%","6.84%","-3.24%","-16.41%","30.82%","-0.85%","2.85%","-14.51%","-",""
"Horiz. %","0.00%","153.57%","95.47%","90.70%","98.55%","92.24%","95.33%","114.04%","87.17%","87.92%","85.49%","100.00%",""
"Net Worth","1,631,361","1,631,361","1,639,360","2,071,202","2,039,999","1,984,000","1,952,000","1,920,000","1,887,999","1,879,962","1,760,072","1,680,285","-0.27%"
"YoY %","0.00%","-0.49%","-20.85%","1.53%","2.82%","1.64%","1.67%","1.69%","0.43%","6.81%","4.75%","-",""
"Horiz. %","97.09%","97.09%","97.56%","123.26%","121.41%","118.08%","116.17%","114.27%","112.36%","111.88%","104.75%","100.00%",""
"NOSH","799,687","799,687","799,688","799,692","800,000","800,000","800,000","800,000","800,000","799,984","800,032","800,135","-0.01%"
"YoY %","0.00%","-0.00%","-0.00%","-0.04%","0.00%","0.00%","0.00%","0.00%","0.00%","-0.01%","-0.01%","-",""
"Horiz. %","99.94%","99.94%","99.94%","99.94%","99.98%","99.98%","99.98%","99.98%","99.98%","99.98%","99.99%","100.00%",""
