Column1,AQR,T4Q,31/01/19,31/01/18,31/01/17,31/01/16,31/01/15,31/01/14,31/01/13,31/01/12,31/01/11,31/01/10,CAGR
"Revenue","48,840","48,840","48,840","50,160","50,896","47,939","39,575","37,691","28,203","20,617","17,486","271,074","-17.33%"
"YoY %","0.00%","0.00%","-2.63%","-1.45%","6.17%","21.13%","5.00%","33.64%","36.79%","17.91%","-93.55%","-",""
"Horiz. %","18.02%","18.02%","18.02%","18.50%","18.78%","17.68%","14.60%","13.90%","10.40%","7.61%","6.45%","100.00%",""
"PBT","-4,977","-4,977","-4,977","12,908","104,371","3,993","23,397","8,876","33,117","139,046","607","10,541","-"
"YoY %","0.00%","0.00%","-138.56%","-87.63%","2,513.85%","-82.93%","163.60%","-73.20%","-76.18%","22,807.08%","-94.24%","-",""
"Horiz. %","-47.22%","-47.22%","-47.22%","122.46%","990.14%","37.88%","221.96%","84.20%","314.17%","1,319.10%","5.76%","100.00%",""
"Tax","-1,164","-1,164","-1,164","1,094","-4,034","-1,280","211","601","184","2,342","38,261","-4,500","-13.94%"
"YoY %","0.00%","0.00%","-206.40%","127.12%","-215.16%","-706.64%","-64.89%","226.63%","-92.14%","-93.88%","950.24%","-",""
"Horiz. %","25.87%","25.87%","25.87%","-24.31%","89.64%","28.44%","-4.69%","-13.36%","-4.09%","-52.04%","-850.24%","100.00%",""
"NP","-6,141","-6,141","-6,141","14,002","100,337","2,713","23,608","9,477","33,301","141,388","38,868","6,041","-"
"YoY %","0.00%","0.00%","-143.86%","-86.05%","3,598.38%","-88.51%","149.11%","-71.54%","-76.45%","263.76%","543.40%","-",""
"Horiz. %","-101.66%","-101.66%","-101.66%","231.78%","1,660.93%","44.91%","390.80%","156.88%","551.25%","2,340.47%","643.40%","100.00%",""
"NP to SH","-6,141","-6,141","-6,141","14,002","100,337","2,713","23,608","9,477","33,301","141,388","38,868","6,041","-"
"YoY %","0.00%","0.00%","-143.86%","-86.05%","3,598.38%","-88.51%","149.11%","-71.54%","-76.45%","263.76%","543.40%","-",""
"Horiz. %","-101.66%","-101.66%","-101.66%","231.78%","1,660.93%","44.91%","390.80%","156.88%","551.25%","2,340.47%","643.40%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-8.48    %","3.87    %","32.06    %","-0.90    %","-6.77    %","-0.56    %","-1.68    %","-6,303.30    %","42.69    %","-"
"YoY %","0.00%","0.00%","0.00%","-319.12%","-87.93%","3,662.22%","86.71%","-1,108.93%","66.67%","99.97%","-14,865.29%","-",""
"Horiz. %","0.00%","0.00%","0.00%","-19.86%","9.07%","75.10%","-2.11%","-15.86%","-1.31%","-3.94%","-14,765.29%","100.00%",""
"Total Cost","54,981","54,981","54,981","36,158","-49,441","45,226","15,967","28,214","-5,098","-120,771","-21,382","265,033","-16.03%"
"YoY %","0.00%","0.00%","52.06%","173.13%","-209.32%","183.25%","-43.41%","653.43%","95.78%","-464.83%","-108.07%","-",""
"Horiz. %","20.74%","20.74%","20.74%","13.64%","-18.65%","17.06%","6.02%","10.65%","-1.92%","-45.57%","-8.07%","100.00%",""
"Net Worth","456,491","456,491","456,491","463,471","449,512","367,732","369,958","345,998","351,719","319,686","177,307","149,281","13.21%"
"YoY %","0.00%","0.00%","-1.51%","3.11%","22.24%","-0.60%","6.93%","-1.63%","10.02%","80.30%","18.77%","-",""
"Horiz. %","305.79%","305.79%","305.79%","310.47%","301.12%","246.34%","247.83%","231.78%","235.61%","214.15%","118.77%","100.00%",""
"Div","-","0","-","-","20,242","3,482","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","481.28%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","581.28%","100.00%","-","-","-","-","-","-",""
"Div Payout %","-     %","-     %","-     %","-     %","20.17    %","128.36    %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","-84.29%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","15.71%","100.00%","-","-","-","-","-","-",""
"Net Worth","456,491","456,491","456,491","463,471","449,512","367,732","369,958","345,998","351,719","319,686","177,307","149,281","13.21%"
"YoY %","0.00%","0.00%","-1.51%","3.11%","22.24%","-0.60%","6.93%","-1.63%","10.02%","80.30%","18.77%","-",""
"Horiz. %","305.79%","305.79%","305.79%","310.47%","301.12%","246.34%","247.83%","231.78%","235.61%","214.15%","118.77%","100.00%",""
"NOSH","139,600","139,600","139,600","139,600","139,600","139,292","139,607","139,515","139,571","139,600","139,612","139,515","0.01%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.22%","-0.23%","0.07%","-0.04%","-0.02%","-0.01%","0.07%","-",""
"Horiz. %","100.06%","100.06%","100.06%","100.06%","100.06%","99.84%","100.07%","100.00%","100.04%","100.06%","100.07%","100.00%",""
"NP Margin","-12.57    %","-12.57    %","-12.57    %","27.91    %","197.14    %","5.66    %","59.65    %","25.14    %","118.08    %","685.78    %","222.28    %","2.23    %","-"
"YoY %","0.00%","0.00%","-145.04%","-85.84%","3,383.04%","-90.51%","137.27%","-78.71%","-82.78%","208.52%","9,867.71%","-",""
"Horiz. %","-563.68%","-563.68%","-563.68%","1,251.57%","8,840.36%","253.81%","2,674.89%","1,127.35%","5,295.07%","30,752.47%","9,967.71%","100.00%",""
"ROE","-1.35    %","-1.35    %","-1.35    %","3.02    %","22.32    %","0.74    %","6.38    %","2.74    %","9.47    %","44.23    %","21.92    %","4.05    %","-"
"YoY %","0.00%","0.00%","-144.70%","-86.47%","2,916.22%","-88.40%","132.85%","-71.07%","-78.59%","101.78%","441.23%","-",""
"Horiz. %","-33.33%","-33.33%","-33.33%","74.57%","551.11%","18.27%","157.53%","67.65%","233.83%","1,092.10%","541.23%","100.00%",""
"RPS","34.99","34.99","34.99","35.93","36.46","34.42","28.35","27.02","20.21","14.77","12.52","194.30","-17.33%"
"YoY %","0.00%","0.00%","-2.62%","-1.45%","5.93%","21.41%","4.92%","33.70%","36.83%","17.97%","-93.56%","-",""
"Horiz. %","18.01%","18.01%","18.01%","18.49%","18.76%","17.71%","14.59%","13.91%","10.40%","7.60%","6.44%","100.00%",""
"EPS","-4.40","-4.40","-4.40","10.03","71.87","1.94","16.91","6.79","23.85","101.28","27.84","4.33","-"
"YoY %","0.00%","0.00%","-143.87%","-86.04%","3,604.64%","-88.53%","149.04%","-71.53%","-76.45%","263.79%","542.96%","-",""
"Horiz. %","-101.62%","-101.62%","-101.62%","231.64%","1,659.82%","44.80%","390.53%","156.81%","550.81%","2,339.03%","642.96%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","14.50","2.50","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","480.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","580.00%","100.00%","-","-","-","-","-","-",""
"NAPS","3.2700","3.2700","3.2700","3.3200","3.2200","2.6400","2.6500","2.4800","2.5200","2.2900","1.2700","1.0700","13.21%"
"YoY %","0.00%","0.00%","-1.51%","3.11%","21.97%","-0.38%","6.85%","-1.59%","10.04%","80.31%","18.69%","-",""
"Horiz. %","305.61%","305.61%","305.61%","310.28%","300.93%","246.73%","247.66%","231.78%","235.51%","214.02%","118.69%","100.00%",""
"RPS","34.99","34.99","34.99","35.93","36.46","34.34","28.35","27.00","20.20","14.77","12.53","194.18","-17.33%"
"YoY %","0.00%","0.00%","-2.62%","-1.45%","6.17%","21.13%","5.00%","33.66%","36.76%","17.88%","-93.55%","-",""
"Horiz. %","18.02%","18.02%","18.02%","18.50%","18.78%","17.68%","14.60%","13.90%","10.40%","7.61%","6.45%","100.00%",""
"EPS","-4.40","-4.40","-4.40","10.03","71.87","1.94","16.91","6.79","23.85","101.28","27.84","4.33","-"
"YoY %","0.00%","0.00%","-143.87%","-86.04%","3,604.64%","-88.53%","149.04%","-71.53%","-76.45%","263.79%","542.96%","-",""
"Horiz. %","-101.62%","-101.62%","-101.62%","231.64%","1,659.82%","44.80%","390.53%","156.81%","550.81%","2,339.03%","642.96%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","14.50","2.49","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","482.33%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","582.33%","100.00%","-","-","-","-","-","-",""
"NAPS","3.2700","3.2700","3.2700","3.3200","3.2200","2.6342","2.6501","2.4785","2.5195","2.2900","1.2701","1.0693","13.22%"
"YoY %","0.00%","0.00%","-1.51%","3.11%","22.24%","-0.60%","6.92%","-1.63%","10.02%","80.30%","18.78%","-",""
"Horiz. %","305.81%","305.81%","305.81%","310.48%","301.13%","246.35%","247.84%","231.79%","235.62%","214.16%","118.78%","100.00%",""
"Date","AQR","T4Q","31/01/19","30/01/18","31/01/17","29/01/16","30/01/15","30/01/14","31/01/13","31/01/12","31/01/11","29/01/10","-"
"Price","0.6500","0.6500","0.6500","0.8650","0.9300","1.3600","0.9300","0.9450","0.6600","0.9200","1.2200","0.4400","-"
"P/RPS","1.86","1.86","1.86","2.41","2.55","3.95","3.28","3.50","3.27","6.23","9.74","0.23","26.13%"
"YoY %","0.00%","0.00%","-22.82%","-5.49%","-35.44%","20.43%","-6.29%","7.03%","-47.51%","-36.04%","4,134.78%","-",""
"Horiz. %","808.70%","808.70%","808.70%","1,047.83%","1,108.70%","1,717.39%","1,426.09%","1,521.74%","1,421.74%","2,708.70%","4,234.78%","100.00%",""
"P/EPS","-14.78","-14.78","-14.78","8.62","1.29","69.83","5.50","13.91","2.77","0.91","4.38","10.16","-"
"YoY %","0.00%","0.00%","-271.46%","568.22%","-98.15%","1,169.64%","-60.46%","402.17%","204.40%","-79.22%","-56.89%","-",""
"Horiz. %","-145.47%","-145.47%","-145.47%","84.84%","12.70%","687.30%","54.13%","136.91%","27.26%","8.96%","43.11%","100.00%",""
"EY","-6.77","-6.77","-6.77","11.60","77.28","1.43","18.18","7.19","36.15","110.09","22.82","9.84","-"
"YoY %","0.00%","0.00%","-158.36%","-84.99%","5,304.20%","-92.13%","152.85%","-80.11%","-67.16%","382.43%","131.91%","-",""
"Horiz. %","-68.80%","-68.80%","-68.80%","117.89%","785.37%","14.53%","184.76%","73.07%","367.38%","1,118.80%","231.91%","100.00%",""
"DY","0.00","0.00","0.00","0.00","15.59","1.84","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","747.28%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","847.28%","100.00%","-","-","-","-","-","-",""
"P/NAPS","0.20","0.20","0.20","0.26","0.29","0.52","0.35","0.38","0.26","0.40","0.96","0.41","-7.66%"
"YoY %","0.00%","0.00%","-23.08%","-10.34%","-44.23%","48.57%","-7.89%","46.15%","-35.00%","-58.33%","134.15%","-",""
"Horiz. %","48.78%","48.78%","48.78%","63.41%","70.73%","126.83%","85.37%","92.68%","63.41%","97.56%","234.15%","100.00%",""
"Date","AQR","T4Q","25/03/19","30/03/18","30/03/17","31/03/16","26/03/15","20/03/14","29/03/13","26/03/12","31/03/11","23/03/10","-"
"Price","0.6200","0.6200","0.6200","0.7700","1.1700","1.2100","0.9200","1.0000","0.6700","0.9800","0.8500","0.3200","-"
"P/RPS","1.77","1.77","1.77","2.14","3.21","3.52","3.25","3.70","3.32","6.64","6.79","0.16","30.59%"
"YoY %","0.00%","0.00%","-17.29%","-33.33%","-8.81%","8.31%","-12.16%","11.45%","-50.00%","-2.21%","4,143.75%","-",""
"Horiz. %","1,106.25%","1,106.25%","1,106.25%","1,337.50%","2,006.25%","2,200.00%","2,031.25%","2,312.50%","2,075.00%","4,150.00%","4,243.75%","100.00%",""
"P/EPS","-14.09","-14.09","-14.09","7.68","1.63","62.12","5.44","14.72","2.81","0.97","3.05","7.39","-"
"YoY %","0.00%","0.00%","-283.46%","371.17%","-97.38%","1,041.91%","-63.04%","423.84%","189.69%","-68.20%","-58.73%","-",""
"Horiz. %","-190.66%","-190.66%","-190.66%","103.92%","22.06%","840.60%","73.61%","199.19%","38.02%","13.13%","41.27%","100.00%",""
"EY","-7.10","-7.10","-7.10","13.03","61.43","1.61","18.38","6.79","35.61","103.35","32.75","13.53","-"
"YoY %","0.00%","0.00%","-154.49%","-78.79%","3,715.53%","-91.24%","170.69%","-80.93%","-65.54%","215.57%","142.05%","-",""
"Horiz. %","-52.48%","-52.48%","-52.48%","96.30%","454.03%","11.90%","135.85%","50.18%","263.19%","763.86%","242.05%","100.00%",""
"DY","0.00","0.00","0.00","0.00","12.39","2.07","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","498.55%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","598.55%","100.00%","-","-","-","-","-","-",""
"P/NAPS","0.19","0.19","0.19","0.23","0.36","0.46","0.35","0.40","0.27","0.43","0.67","0.30","-4.95%"
"YoY %","0.00%","0.00%","-17.39%","-36.11%","-21.74%","31.43%","-12.50%","48.15%","-37.21%","-35.82%","123.33%","-",""
"Horiz. %","63.33%","63.33%","63.33%","76.67%","120.00%","153.33%","116.67%","133.33%","90.00%","143.33%","223.33%","100.00%",""

