F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2019","27-May-2019","31-Mar-2019","1","427,388","13,658","8,977","8,977","3,114","357,004","34.70%","2.10%","2.51%","156,581","272.95","241.09","5.73","5.06","2.00","1.76","2.2800","2.01"," -3.67%"," -10.82%","29-Mar-2019","3.35","1.23","58.43","1.47","1.71%","0.60%","27-May-2019","3.15","1.15","54.94","1.38","1.82%","0.63%"
"31-Dec-2018","26-Feb-2019","31-Dec-2018","4","444,765","14,137","9,319","9,319","3,114","356,988","33.42%","2.10%","2.61%","156,574","284.06","250.89","5.95","5.26","1.99","1.76","2.2800","2.01"," -5.64%"," -10.46%","31-Dec-2018","3.57","1.26","59.98","1.57","1.67%","0.56%","26-Feb-2019","3.20","1.13","53.77","1.40","1.86%","0.62%"
"31-Dec-2018","08-Nov-2018","30-Sep-2018","3","537,222","14,128","9,876","9,876","2,323","352,521","23.53%","1.84%","2.80%","155,296","345.93","303.05","6.36","5.57","1.50","1.31","2.2700","1.99"," -7.71%"," -13.54%","28-Sep-2018","3.24","0.94","50.95","1.43","1.96%","0.46%","08-Nov-2018","3.45","1.00","54.25","1.52","1.84%","0.43%"
"31-Dec-2018","15-Aug-2018","30-Jun-2018","2","539,102","14,804","10,701","10,701","3,098","161,095","28.96%","1.98%","6.64%","154,900","348.03","304.11","6.91","6.04","2.00","1.75","1.0400","0.91"," 6.31%"," -4.61%","29-Jun-2018","2.77","0.80","40.10","2.66","2.49%","0.72%","15-Aug-2018","3.30","0.95","47.77","3.17","2.09%","0.61%"
"31-Dec-2018","30-May-2018","31-Mar-2018","1","510,781","14,017","10,066","10,066","2,324","156,509","23.09%","1.97%","6.43%","77,480","659.24","288.13","12.99","5.68","3.00","1.31","2.0200","0.88"," -3.29%"," -5.70%","30-Mar-2018","4.00","0.61","30.79","1.98","3.25%","0.75%","30-May-2018","3.12","0.47","24.02","1.54","4.16%","0.96%"
"31-Dec-2017","27-Feb-2018","31-Dec-2017","4","497,467","14,423","10,408","10,408","3,099","156,509","29.78%","2.09%","6.65%","77,480","642.06","280.62","13.43","5.87","4.00","1.75","2.0200","0.88"," -8.89%"," -2.87%","29-Dec-2017","4.25","0.66","31.64","2.10","3.16%","0.94%","27-Feb-2018","4.36","0.68","32.46","2.16","3.08%","0.92%"
"31-Dec-2017","13-Nov-2017","30-Sep-2017","3","468,905","13,912","11,423","11,423","3,099","156,509","27.13%","2.44%","7.30%","77,480","605.19","264.51","14.74","6.44","4.00","1.75","2.0200","0.88"," 1.83%"," 30.95%","29-Sep-2017","2.90","0.48","19.67","1.44","5.08%","1.38%","13-Nov-2017","4.45","0.74","30.18","2.20","3.31%","0.90%"
"31-Dec-2017","16-Aug-2017","30-Jun-2017","2","426,834","13,904","11,218","11,218","3,099","155,734","27.63%","2.63%","7.20%","77,480","550.90","240.78","14.48","6.33","4.00","1.75","2.0100","0.88"," 5.09%"," 22.31%","30-Jun-2017","2.31","0.42","15.95","1.15","6.27%","1.73%","16-Aug-2017","2.26","0.41","15.61","1.12","6.41%","1.77%"
"31-Dec-2017","18-May-2017","31-Mar-2017","1","397,910","13,225","10,675","10,675","3,098","154,960","29.03%","2.68%","6.89%","77,480","513.56","224.46","13.78","6.02","4.00","1.75","2.0000","0.87"," -0.37%"," 27.58%","31-Mar-2017","1.65","0.32","11.98","0.83","8.35%","2.42%","18-May-2017","1.86","0.36","13.50","0.93","7.41%","2.15%"
"31-Dec-2016","27-Feb-2017","31-Dec-2016","4","371,030","13,293","10,715","10,715","3,098","153,410","28.92%","2.89%","6.98%","77,480","478.87","209.30","13.83","6.04","4.00","1.75","1.9800","0.87"," 22.84%"," 38.78%","30-Dec-2016","1.54","0.32","11.14","0.78","8.98%","2.60%","27-Feb-2017","1.60","0.33","11.57","0.81","8.64%","2.50%"
"31-Dec-2016","28-Oct-2016","30-Sep-2016","3","342,330","12,066","8,723","8,723","3,099","147,986","35.54%","2.55%","5.89%","77,480","441.83","193.11","11.26","4.92","4.00","1.75","1.9100","0.83"," -4.90%"," 16.54%","30-Sep-2016","1.35","0.31","11.99","0.71","8.34%","2.96%","28-Oct-2016","1.47","0.33","13.06","0.77","7.66%","2.72%"
"31-Dec-2016","16-Aug-2016","30-Jun-2016","2","383,666","12,450","9,172","9,172","3,099","144,820","33.79%","2.39%","6.33%","77,444","495.41","216.43","11.84","5.17","4.00","1.75","1.8700","0.82"," 9.62%"," 37.28%","30-Jun-2016","1.36","0.27","11.48","0.73","8.71%","2.94%","16-Aug-2016","1.61","0.32","13.59","0.86","7.36%","2.48%"
