Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","956,528","987,436","972,272","984,214","1,087,501","1,019,924","855,804","834,222","797,523","735,818","719,409","663,902","4.33%"
"YoY %","-3.13%","1.56%","-1.21%","-9.50%","6.63%","19.18%","2.59%","4.60%","8.39%","2.28%","8.36%","-",""
"Horiz. %","144.08%","148.73%","146.45%","148.25%","163.80%","153.63%","128.91%","125.65%","120.13%","110.83%","108.36%","100.00%",""
"PBT","77,618","87,714","70,181","70,501","73,008","89,318","134,614","145,196","137,066","120,986","109,149","98,874","-3.73%"
"YoY %","-11.51%","24.98%","-0.45%","-3.43%","-18.26%","-33.65%","-7.29%","5.93%","13.29%","10.84%","10.39%","-",""
"Horiz. %","78.50%","88.71%","70.98%","71.30%","73.84%","90.34%","136.15%","146.85%","138.63%","122.36%","110.39%","100.00%",""
"Tax","-19,406","-19,535","-15,671","-17,857","-18,359","-25,390","-34,766","-36,173","-37,358","-31,027","-30,877","-26,331","-5.60%"
"YoY %","0.66%","-24.66%","12.24%","2.73%","27.69%","26.97%","3.89%","3.17%","-20.40%","-0.49%","-17.26%","-",""
"Horiz. %","73.70%","74.19%","59.52%","67.82%","69.72%","96.43%","132.03%","137.38%","141.88%","117.83%","117.26%","100.00%",""
"NP","58,212","68,179","54,510","52,644","54,649","63,928","99,848","109,023","99,708","89,959","78,272","72,543","-3.12%"
"YoY %","-14.62%","25.08%","3.54%","-3.67%","-14.51%","-35.97%","-8.42%","9.34%","10.84%","14.93%","7.90%","-",""
"Horiz. %","80.24%","93.98%","75.14%","72.57%","75.33%","88.12%","137.64%","150.29%","137.45%","124.01%","107.90%","100.00%",""
"NP to SH","58,212","68,179","54,510","52,644","54,649","63,928","99,848","109,082","99,759","89,990","78,318","72,442","-3.11%"
"YoY %","-14.62%","25.08%","3.54%","-3.67%","-14.51%","-35.97%","-8.47%","9.35%","10.86%","14.90%","8.11%","-",""
"Horiz. %","80.36%","94.12%","75.25%","72.67%","75.44%","88.25%","137.83%","150.58%","137.71%","124.22%","108.11%","100.00%",""
"Tax Rate","25.00    %","22.27    %","22.33    %","25.33    %","25.15    %","28.43    %","25.83    %","24.91    %","27.26    %","25.65    %","28.29    %","26.63    %","-1.94%"
"YoY %","12.26%","-0.27%","-11.84%","0.72%","-11.54%","10.07%","3.69%","-8.62%","6.28%","-9.33%","6.23%","-",""
"Horiz. %","93.88%","83.63%","83.85%","95.12%","94.44%","106.76%","97.00%","93.54%","102.37%","96.32%","106.23%","100.00%",""
"Total Cost","898,316","919,257","917,762","931,570","1,032,852","955,996","755,956","725,199","697,815","645,859","641,137","591,359","5.00%"
"YoY %","-2.28%","0.16%","-1.48%","-9.81%","8.04%","26.46%","4.24%","3.92%","8.04%","0.74%","8.42%","-",""
"Horiz. %","151.91%","155.45%","155.20%","157.53%","174.66%","161.66%","127.83%","122.63%","118.00%","109.22%","108.42%","100.00%",""
"Net Worth","216,989","216,989","216,989","213,701","210,413","205,482","232,020","235,071","228,496","192,331","210,558","238,357","-1.04%"
"YoY %","0.00%","0.00%","1.54%","1.56%","2.40%","-11.44%","-1.30%","2.88%","18.80%","-8.66%","-11.66%","-",""
"Horiz. %","91.03%","91.03%","91.03%","89.66%","88.28%","86.21%","97.34%","98.62%","95.86%","80.69%","88.34%","100.00%",""
"Div","32,877","45,206","45,206","45,206","49,315","73,973","90,504","102,741","102,741","108,494","108,569","78,904","-6.00%"
"YoY %","-27.27%","-0.00%","0.00%","-8.33%","-33.33%","-18.27%","-11.91%","0.00%","-5.30%","-0.07%","37.60%","-",""
"Horiz. %","41.67%","57.29%","57.29%","57.29%","62.50%","93.75%","114.70%","130.21%","130.21%","137.50%","137.60%","100.00%",""
"Div Payout %","56.48    %","66.30    %","82.93    %","85.87    %","90.24    %","115.71    %","90.64    %","94.19    %","102.99    %","120.56    %","138.63    %","108.92    %","-2.98%"
"YoY %","-14.81%","-20.05%","-3.42%","-4.84%","-22.01%","27.66%","-3.77%","-8.54%","-14.57%","-13.03%","27.28%","-",""
"Horiz. %","51.85%","60.87%","76.14%","78.84%","82.85%","106.23%","83.22%","86.48%","94.56%","110.69%","127.28%","100.00%",""
"Net Worth","216,989","216,989","216,989","213,701","210,413","205,482","232,020","235,071","228,496","192,331","210,558","238,357","-1.04%"
"YoY %","0.00%","0.00%","1.54%","1.56%","2.40%","-11.44%","-1.30%","2.88%","18.80%","-8.66%","-11.66%","-",""
"Horiz. %","91.03%","91.03%","91.03%","89.66%","88.28%","86.21%","97.34%","98.62%","95.86%","80.69%","88.34%","100.00%",""
"NOSH","164,385","164,385","164,385","164,385","164,385","164,385","164,553","164,385","164,385","164,385","164,499","164,384","0.00%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","-0.10%","0.10%","0.00%","0.00%","-0.07%","0.07%","-",""
"Horiz. %","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.10%","100.00%","100.00%","100.00%","100.07%","100.00%",""
"NP Margin","6.09    %","6.90    %","5.61    %","5.35    %","5.03    %","6.27    %","11.67    %","13.07    %","12.50    %","12.23    %","10.88    %","10.93    %","-7.14%"
"YoY %","-11.74%","22.99%","4.86%","6.36%","-19.78%","-46.27%","-10.71%","4.56%","2.21%","12.41%","-0.46%","-",""
"Horiz. %","55.72%","63.13%","51.33%","48.95%","46.02%","57.37%","106.77%","119.58%","114.36%","111.89%","99.54%","100.00%",""
"ROE","26.83    %","31.42    %","25.12    %","24.63    %","25.97    %","31.11    %","43.03    %","46.40    %","43.66    %","46.79    %","37.20    %","30.39    %","-2.09%"
"YoY %","-14.61%","25.08%","1.99%","-5.16%","-16.52%","-27.70%","-7.26%","6.28%","-6.69%","25.78%","22.41%","-",""
"Horiz. %","88.29%","103.39%","82.66%","81.05%","85.46%","102.37%","141.59%","152.68%","143.67%","153.97%","122.41%","100.00%",""
"RPS","581.88","600.68","591.46","598.72","661.55","620.45","520.08","507.48","485.15","447.62","437.33","403.87","4.33%"
"YoY %","-3.13%","1.56%","-1.21%","-9.50%","6.62%","19.30%","2.48%","4.60%","8.38%","2.35%","8.28%","-",""
"Horiz. %","144.08%","148.73%","146.45%","148.25%","163.80%","153.63%","128.77%","125.65%","120.13%","110.83%","108.28%","100.00%",""
