Column1,AQR,T4Q,31/05/19,31/05/18,31/05/17,31/05/16,31/05/15,31/05/14,31/05/13,31/05/12,31/05/11,31/05/10,CAGR
"Revenue","324,381","327,539","324,381","326,693","341,087","386,258","385,503","373,725","356,024","348,643","297,963","303,776","0.73%"
"YoY %","-0.96%","0.97%","-0.71%","-4.22%","-11.69%","0.20%","3.15%","4.97%","2.12%","17.01%","-1.91%","-",""
"Horiz. %","106.78%","107.82%","106.78%","107.54%","112.28%","127.15%","126.90%","123.03%","117.20%","114.77%","98.09%","100.00%",""
"PBT","1,797","1,797","1,797","4,246","6,444","11,754","17,851","1,847","3,943","-11,064","5,279","5,265","-11.25%"
"YoY %","0.00%","0.00%","-57.68%","-34.11%","-45.18%","-34.15%","866.49%","-53.16%","135.64%","-309.59%","0.27%","-",""
"Horiz. %","34.13%","34.13%","34.13%","80.65%","122.39%","223.25%","339.05%","35.08%","74.89%","-210.14%","100.27%","100.00%",""
"Tax","-1,364","-1,364","-1,364","-7,591","-127","-524","-420","861","-381","77","-2,263","-2,097","-4.66%"
"YoY %","0.00%","0.00%","82.03%","-5,877.17%","75.76%","-24.76%","-148.78%","325.98%","-594.81%","103.40%","-7.92%","-",""
"Horiz. %","65.05%","65.05%","65.05%","361.99%","6.06%","24.99%","20.03%","-41.06%","18.17%","-3.67%","107.92%","100.00%",""
"NP","433","433","433","-3,345","6,317","11,230","17,431","2,708","3,562","-10,987","3,016","3,168","-19.83%"
"YoY %","0.00%","0.00%","112.94%","-152.95%","-43.75%","-35.57%","543.69%","-23.98%","132.42%","-464.29%","-4.80%","-",""
"Horiz. %","13.67%","13.67%","13.67%","-105.59%","199.40%","354.48%","550.22%","85.48%","112.44%","-346.81%","95.20%","100.00%",""
"NP to SH","566","566","566","-3,467","6,380","11,250","17,727","2,871","3,627","-10,615","3,339","3,347","-17.91%"
"YoY %","0.00%","0.00%","116.33%","-154.34%","-43.29%","-36.54%","517.45%","-20.84%","134.17%","-417.91%","-0.24%","-",""
"Horiz. %","16.91%","16.91%","16.91%","-103.59%","190.62%","336.12%","529.64%","85.78%","108.37%","-317.15%","99.76%","100.00%",""
"Tax Rate","75.90    %","75.90    %","75.90    %","178.78    %","1.97    %","4.46    %","2.35    %","-46.62    %","9.66    %","-     %","42.87    %","39.83    %","7.42%"
"YoY %","0.00%","0.00%","-57.55%","8,975.13%","-55.83%","89.79%","105.04%","-582.61%","0.00%","0.00%","7.63%","-",""
"Horiz. %","190.56%","190.56%","190.56%","448.86%","4.95%","11.20%","5.90%","-117.05%","24.25%","0.00%","107.63%","100.00%",""
"Total Cost","323,948","327,106","323,948","330,038","334,770","375,028","368,072","371,017","352,462","359,630","294,947","300,608","0.83%"
"YoY %","-0.97%","0.97%","-1.85%","-1.41%","-10.73%","1.89%","-0.79%","5.26%","-1.99%","21.93%","-1.88%","-",""
