F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"30-Jun-2019","28-May-2019","31-Mar-2019","3","532,294","25,269","17,753","16,694","9,307","290,391","55.75%","3.34%","5.75%","279,222","190.63","190.63","5.98","5.98","3.33","3.33","1.0400","1.04"," -5.01%"," -21.71%","29-Mar-2019","0.595","0.31","9.95","0.57","10.05%","5.60%","28-May-2019","0.595","0.31","9.95","0.57","10.05%","5.60%"
"30-Jun-2019","20-Feb-2019","31-Dec-2018","2","525,872","26,612","18,715","17,575","9,307","287,599","52.96%","3.56%","6.11%","279,222","188.33","188.33","6.29","6.29","3.33","3.33","1.0300","1.03"," -9.89%"," -21.89%","31-Dec-2018","0.53","0.28","8.42","0.51","11.88%","6.29%","20-Feb-2019","0.56","0.30","8.90","0.54","11.24%","5.95%"
"30-Jun-2019","28-Nov-2018","30-Sep-2018","1","520,067","28,710","20,371","19,503","9,307","290,391","47.72%","3.92%","6.72%","186,148","279.38","186.26","10.48","6.98","5.00","3.33","1.5600","1.04"," -0.83%"," -10.06%","28-Sep-2018","1.06","0.38","10.12","0.68","9.88%","4.72%","28-Nov-2018","1.05","0.38","10.02","0.67","9.98%","4.76%"
"30-Jun-2018","21-Aug-2018","30-Jun-2018","4","511,585","28,428","20,117","19,666","9,307","288,530","47.33%","3.93%","6.82%","186,148","274.83","183.22","10.56","7.04","5.00","3.33","1.5500","1.03"," -7.78%"," -6.47%","29-Jun-2018","1.05","0.38","9.94","0.68","10.06%","4.76%","21-Aug-2018","1.11","0.40","10.51","0.72","9.52%","4.50%"
"30-Jun-2018","23-May-2018","31-Mar-2018","3","505,846","30,479","21,693","21,324","9,139","249,438","42.86%","4.29%","8.55%","186,148","271.74","181.16","11.46","7.64","4.91","3.27","1.3400","0.89"," -5.23%"," 2.89%","30-Mar-2018","1.15","0.42","10.04","0.86","9.96%","4.27%","23-May-2018","1.20","0.44","10.48","0.90","9.55%","4.09%"
"30-Jun-2018","21-Feb-2018","31-Dec-2017","2","500,877","31,169","22,218","22,501","9,067","247,576","40.30%","4.44%","9.09%","186,148","269.07","179.38","12.09","8.06","4.87","3.25","1.3300","0.89"," 3.77%"," 9.72%","29-Dec-2017","1.25","0.46","10.34","0.94","9.67%","3.90%","21-Feb-2018","1.21","0.45","10.01","0.91","9.99%","4.03%"
"30-Jun-2018","29-Nov-2017","30-Sep-2017","1","484,248","30,118","21,530","21,684","9,067","253,161","41.82%","4.45%","8.57%","186,148","260.14","173.43","11.65","7.77","4.87","3.25","1.3600","0.91"," 3.13%"," 11.83%","29-Sep-2017","1.28","0.49","10.99","0.94","9.10%","3.81%","29-Nov-2017","1.25","0.48","10.73","0.92","9.32%","3.90%"
"30-Jun-2017","23-Aug-2017","30-Jun-2017","4","461,295","28,917","21,049","21,026","9,067","241,203","43.13%","4.56%","8.72%","181,356","254.36","165.21","11.59","7.53","5.00","3.25","1.3300","0.86"," 1.45%"," 5.80%","30-Jun-2017","1.32","0.52","11.39","0.99","8.78%","3.79%","23-Aug-2017","1.24","0.49","10.70","0.93","9.35%","4.03%"
"30-Jun-2017","24-May-2017","31-Mar-2017","3","442,277","25,334","18,608","20,725","8,817","239,389","42.54%","4.21%","8.66%","181,356","243.87","158.40","11.43","7.42","4.86","3.16","1.3200","0.86"," 1.06%"," -0.36%","31-Mar-2017","1.37","0.56","11.99","1.04","8.34%","3.55%","24-May-2017","1.42","0.58","12.43","1.08","8.05%","3.42%"
"30-Jun-2017","22-Feb-2017","31-Dec-2016","2","428,626","26,127","19,349","20,508","8,697","232,016","42.41%","4.51%","8.84%","179,857","238.31","153.51","11.40","7.34","4.84","3.11","1.2900","0.83"," 5.76%"," 0.23%","30-Dec-2016","1.12","0.47","9.82","0.87","10.18%","4.32%","22-Feb-2017","1.17","0.49","10.26","0.91","9.75%","4.13%"
