Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,CAGR
"Revenue","30,534","30,534","30,534","29,849","25,201","28,315","31,674","65,556","65,052","46,423","46,108","48,862","-5.09%"
"YoY %","0.00%","0.00%","2.29%","18.44%","-11.00%","-10.60%","-51.68%","0.77%","40.13%","0.68%","-5.64%","-",""
"Horiz. %","62.49%","62.49%","62.49%","61.09%","51.58%","57.95%","64.82%","134.17%","133.13%","95.01%","94.36%","100.00%",""
"PBT","-2,817","-2,813","-2,817","-2,015","-12,387","-2,788","2,563","9,870","9,550","5,837","7,180","7,108","-"
"YoY %","-0.14%","0.14%","-39.80%","83.73%","-344.30%","-208.78%","-74.03%","3.35%","63.61%","-18.70%","1.01%","-",""
"Horiz. %","-39.63%","-39.58%","-39.63%","-28.35%","-174.27%","-39.22%","36.06%","138.86%","134.36%","82.12%","101.01%","100.00%",""
"Tax","0","0","0","244","2,447","-382","224","1,261","-2,305","-1,472","-2,053","-1,687","-"
"YoY %","0.00%","0.00%","0.00%","-90.03%","740.58%","-270.54%","-82.24%","154.71%","-56.59%","28.30%","-21.70%","-",""
"Horiz. %","-0.00%","-0.00%","-0.00%","-14.46%","-145.05%","22.64%","-13.28%","-74.75%","136.63%","87.26%","121.70%","100.00%",""
"NP","-2,817","-2,813","-2,817","-1,771","-9,940","-3,170","2,787","11,131","7,245","4,365","5,127","5,421","-"
"YoY %","-0.14%","0.14%","-59.06%","82.18%","-213.56%","-213.74%","-74.96%","53.64%","65.98%","-14.86%","-5.42%","-",""
"Horiz. %","-51.96%","-51.89%","-51.96%","-32.67%","-183.36%","-58.48%","51.41%","205.33%","133.65%","80.52%","94.58%","100.00%",""
"NP to SH","-2,817","-2,813","-2,817","-1,771","-9,940","-3,170","2,787","11,131","7,245","4,365","5,127","5,421","-"
"YoY %","-0.14%","0.14%","-59.06%","82.18%","-213.56%","-213.74%","-74.96%","53.64%","65.98%","-14.86%","-5.42%","-",""
"Horiz. %","-51.96%","-51.89%","-51.96%","-32.67%","-183.36%","-58.48%","51.41%","205.33%","133.65%","80.52%","94.58%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","-     %","-     %","-8.74    %","-12.78    %","24.14    %","25.22    %","28.59    %","23.73    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","31.61%","-152.94%","-4.28%","-11.79%","20.48%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-36.83%","-53.86%","101.73%","106.28%","120.48%","100.00%",""
"Total Cost","33,351","33,347","33,351","31,620","35,141","31,485","28,887","54,425","57,807","42,058","40,981","43,441","-2.89%"
"YoY %","0.01%","-0.01%","5.47%","-10.02%","11.61%","8.99%","-46.92%","-5.85%","37.45%","2.63%","-5.66%","-",""
"Horiz. %","76.77%","76.76%","76.77%","72.79%","80.89%","72.48%","66.50%","125.28%","133.07%","96.82%","94.34%","100.00%",""
"Net Worth","139,103","139,103","139,103","117,216","116,485","96,168","42,755","74,975","65,601","60,604","58,408","55,675","10.70%"
"YoY %","0.00%","0.00%","18.67%","0.63%","21.13%","124.93%","-42.97%","14.29%","8.24%","3.76%","4.91%","-",""
"Horiz. %","249.85%","249.85%","249.85%","210.54%","209.22%","172.73%","76.79%","134.67%","117.83%","108.85%","104.91%","100.00%",""
"Div","-","0","-","-","-","-","-","2,162","2,162","2,164","2,163","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-0.08%","0.05%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","99.98%","99.97%","100.05%","100.00%","-",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","19.43    %","29.85    %","49.59    %","42.19    %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-34.91%","-39.81%","17.54%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","46.05%","70.75%","117.54%","100.00%","-",""
"Net Worth","139,103","139,103","139,103","117,216","116,485","96,168","42,755","74,975","65,601","60,604","58,408","55,675","10.70%"
"YoY %","0.00%","0.00%","18.67%","0.63%","21.13%","124.93%","-42.97%","14.29%","8.24%","3.76%","4.91%","-",""
"Horiz. %","249.85%","249.85%","249.85%","210.54%","209.22%","172.73%","76.79%","134.67%","117.83%","108.85%","104.91%","100.00%",""
"NOSH","479,666","479,666","479,666","434,134","431,427","356,179","158,352","72,091","72,089","72,148","72,109","73,256","23.20%"
"YoY %","0.00%","0.00%","10.49%","0.63%","21.13%","124.93%","119.65%","0.00%","-0.08%","0.05%","-1.57%","-",""
"Horiz. %","654.77%","654.77%","654.77%","592.62%","588.92%","486.21%","216.16%","98.41%","98.41%","98.49%","98.43%","100.00%",""
"NP Margin","-9.23    %","-9.21    %","-9.23    %","-5.93    %","-39.44    %","-11.20    %","8.80    %","16.98    %","11.14    %","9.40    %","11.12    %","11.09    %","-"
"YoY %","-0.22%","0.22%","-55.65%","84.96%","-252.14%","-227.27%","-48.17%","52.42%","18.51%","-15.47%","0.27%","-",""
"Horiz. %","-83.23%","-83.05%","-83.23%","-53.47%","-355.64%","-100.99%","79.35%","153.11%","100.45%","84.76%","100.27%","100.00%",""
"ROE","-2.03    %","-2.02    %","-2.03    %","-1.51    %","-8.53    %","-3.30    %","6.52    %","14.85    %","11.04    %","7.20    %","8.78    %","9.74    %","-"
"YoY %","-0.50%","0.49%","-34.44%","82.30%","-158.48%","-150.61%","-56.09%","34.51%","53.33%","-18.00%","-9.86%","-",""
"Horiz. %","-20.84%","-20.74%","-20.84%","-15.50%","-87.58%","-33.88%","66.94%","152.46%","113.35%","73.92%","90.14%","100.00%",""
"RPS","6.37","6.37","6.37","6.88","5.84","7.95","20.00","90.93","90.24","64.34","63.94","66.70","-22.96%"
"YoY %","0.00%","0.00%","-7.41%","17.81%","-26.54%","-60.25%","-78.01%","0.76%","40.25%","0.63%","-4.14%","-",""
"Horiz. %","9.55%","9.55%","9.55%","10.31%","8.76%","11.92%","29.99%","136.33%","135.29%","96.46%","95.86%","100.00%",""
"EPS","-0.61","-0.59","-0.61","-0.41","-2.40","-0.89","1.76","15.44","10.05","6.05","7.11","7.40","-"
"YoY %","-3.39%","3.28%","-48.78%","82.92%","-169.66%","-150.57%","-88.60%","53.63%","66.12%","-14.91%","-3.92%","-",""
"Horiz. %","-8.24%","-7.97%","-8.24%","-5.54%","-32.43%","-12.03%","23.78%","208.65%","135.81%","81.76%","96.08%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.00","3.00","3.00","3.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%","100.00%","100.00%","100.00%","-",""
"NAPS","0.2900","0.2900","0.2900","0.2700","0.2700","0.2700","0.2700","1.0400","0.9100","0.8400","0.8100","0.7600","-10.15%"
"YoY %","0.00%","0.00%","7.41%","0.00%","0.00%","0.00%","-74.04%","14.29%","8.33%","3.70%","6.58%","-",""
"Horiz. %","38.16%","38.16%","38.16%","35.53%","35.53%","35.53%","35.53%","136.84%","119.74%","110.53%","106.58%","100.00%",""
"RPS","6.09","6.09","6.09","5.96","5.03","5.65","6.32","13.08","12.98","9.26","9.20","9.75","-5.09%"
"YoY %","0.00%","0.00%","2.18%","18.49%","-10.97%","-10.60%","-51.68%","0.77%","40.17%","0.65%","-5.64%","-",""
"Horiz. %","62.46%","62.46%","62.46%","61.13%","51.59%","57.95%","64.82%","134.15%","133.13%","94.97%","94.36%","100.00%",""
"EPS","-0.56","-0.56","-0.56","-0.35","-1.98","-0.63","0.56","2.22","1.45","0.87","1.02","1.08","-"
"YoY %","0.00%","0.00%","-60.00%","82.32%","-214.29%","-212.50%","-74.77%","53.10%","66.67%","-14.71%","-5.56%","-",""
"Horiz. %","-51.85%","-51.85%","-51.85%","-32.41%","-183.33%","-58.33%","51.85%","205.56%","134.26%","80.56%","94.44%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.43","0.43","0.43","0.43","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
