F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2018","23-May-2018","31-Mar-2018","1","48,152","-9,817","-14,194","-11,452","-","375,000","- %","-29.48%","-3.05%","100,000","48.15","48.15","-11.45","-11.45","0.00","0.00","3.7500","3.75"," 93.15%"," -68.63%","30-Mar-2018","0.715","1.48","-6.24","0.19","-16.02%","0.00%","","0.88","1.83","-7.68","0.23","-13.01%","0.00%"
"31-Dec-2017","28-Feb-2018","31-Dec-2017","4","40,042","-319,876","-323,267","-167,278","-","376,999","- %","-807.32%","-44.37%","100,000","40.04","40.04","-167.28","-167.28","0.00","0.00","3.7700","3.77"," -1,330.70%"," -15,646.28%","29-Dec-2017","1.28","3.20","-0.77","0.34","-130.69%","0.00%","28-Feb-2018","1.19","2.97","-0.71","0.32","-140.57%","0.00%"
"31-Dec-2017","23-Nov-2017","30-Sep-2017","3","40,336","-13,536","-17,414","-11,692","-","544,000","- %","-43.17%","-2.15%","100,000","40.34","40.34","-11.69","-11.69","0.00","0.00","5.4400","5.44"," -840.94%"," -9.44%","29-Sep-2017","1.53","3.79","-13.09","0.28","-7.64%","0.00%","23-Nov-2017","1.41","3.50","-12.06","0.26","-8.29%","0.00%"
"31-Dec-2017","24-Aug-2017","30-Jun-2017","2","51,002","1,743","-2,835","1,578","-","555,999","- %","-5.56%","0.28%","100,000","51.00","51.00","1.58","1.58","0.00","0.00","5.5600","5.56"," 123.24%"," 116.58%","30-Jun-2017","1.77","3.47","112.17","0.32","0.89%","0.00%","24-Aug-2017","1.55","3.04","98.23","0.28","1.02%","0.00%"
"31-Dec-2017","31-May-2017","31-Mar-2017","1","31,112","-5,083","-8,116","-6,791","-","542,000","- %","-26.09%","-1.25%","100,000","31.11","31.11","-6.79","-6.79","0.00","0.00","5.4200","5.42"," -731.13%"," -228.86%","31-Mar-2017","2.06","6.62","-30.33","0.38","-3.30%","0.00%","31-May-2017","1.85","5.95","-27.24","0.34","-3.67%","0.00%"
"31-Dec-2016","28-Feb-2017","31-Dec-2016","4","24,254","6,639","-3,124","1,076","-","561,000","- %","-12.88%","0.19%","100,000","24.25","24.25","1.08","1.08","0.00","0.00","5.6100","5.61"," 110.07%"," 124.72%","30-Dec-2016","1.67","6.89","155.20","0.30","0.64%","0.00%","28-Feb-2017","1.97","8.12","183.09","0.35","0.55%","0.00%"
"31-Dec-2016","30-Nov-2016","30-Sep-2016","3","26,256","-5,931","-8,232","-10,683","-","567,999","- %","-31.35%","-1.88%","100,000","26.26","26.26","10.68","10.68","0.00","0.00","5.6800","5.68"," -12.24%"," -263.24%","30-Sep-2016","2.15","8.19","-20.13","0.38","-4.97%","0.00%","30-Nov-2016","1.80","6.86","-16.85","0.32","-5.94%","0.00%"
"31-Dec-2016","30-Aug-2016","30-Jun-2016","2","31,105","-9,109","-12,153","-9,518","-","571,000","- %","-39.07%","-1.67%","100,000","31.11","31.11","-9.52","-9.52","0.00","0.00","5.7100","5.71"," -360.92%"," -112.56%","30-Jun-2016","2.17","6.98","-22.80","0.38","-4.39%","0.00%","30-Aug-2016","2.43","7.81","-25.53","0.43","-3.92%","0.00%"
"31-Dec-2016","25-May-2016","31-Mar-2016","1","29,718","4,525","1,883","-2,065","-","576,000","- %","6.34%","-0.36%","100,000","29.72","29.72","-2.07","-2.07","0.00","0.00","5.7600","5.76"," 52.55%"," -113.46%","31-Mar-2016","2.55","8.58","-123.49","0.44","-0.81%","0.00%","25-May-2016","2.57","8.65","-124.46","0.45","-0.80%","0.00%"
"31-Dec-2015","29-Feb-2016","31-Dec-2015","4","25,384","2,406","32","-4,352","-","582,000","- %","0.13%","-0.75%","100,000","25.38","25.38","-4.35","-4.35","0.00","0.00","5.8200","5.82"," -47.98%"," -172.22%","31-Dec-2015","2.66","10.48","-61.12","0.46","-1.64%","0.00%","29-Feb-2016","2.58","10.16","-59.28","0.44","-1.69%","0.00%"
