Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","243,304","261,414","240,710","274,140","254,668","228,879","243,912","211,721","219,034","290,186","231,816","164,003","4.35%"
"YoY %","-6.93%","8.60%","-12.19%","7.65%","11.27%","-6.16%","15.20%","-3.34%","-24.52%","25.18%","41.35%","-",""
"Horiz. %","148.35%","159.40%","146.77%","167.16%","155.28%","139.56%","148.72%","129.10%","133.55%","176.94%","141.35%","100.00%",""
"PBT","17,078","19,708","9,585","40,439","30,722","17,831","27,095","27,774","33,104","62,200","35,277","25,907","-10.45%"
"YoY %","-13.34%","105.61%","-76.30%","31.63%","72.30%","-34.19%","-2.44%","-16.10%","-46.78%","76.32%","36.17%","-",""
"Horiz. %","65.92%","76.07%","37.00%","156.09%","118.59%","68.83%","104.59%","107.21%","127.78%","240.09%","136.17%","100.00%",""
"Tax","-4,554","-4,742","-4,063","-9,349","-8,233","-6,078","-5,624","-4,152","-7,659","-15,771","-9,409","-7,893","-7.11%"
"YoY %","3.95%","-16.71%","56.54%","-13.56%","-35.46%","-8.07%","-35.45%","45.79%","51.44%","-67.62%","-19.21%","-",""
"Horiz. %","57.71%","60.08%","51.48%","118.45%","104.31%","77.00%","71.25%","52.60%","97.04%","199.81%","119.21%","100.00%",""
"NP","12,524","14,966","5,522","31,090","22,489","11,753","21,471","23,622","25,445","46,429","25,868","18,014","-12.30%"
"YoY %","-16.32%","171.02%","-82.24%","38.25%","91.35%","-45.26%","-9.11%","-7.16%","-45.20%","79.48%","43.60%","-",""
"Horiz. %","69.52%","83.08%","30.65%","172.59%","124.84%","65.24%","119.19%","131.13%","141.25%","257.74%","143.60%","100.00%",""
"NP to SH","11,178","13,179","5,199","27,636","21,145","9,816","20,559","23,053","23,891","43,916","24,883","17,421","-12.57%"
"YoY %","-15.18%","153.49%","-81.19%","30.70%","115.41%","-52.25%","-10.82%","-3.51%","-45.60%","76.49%","42.83%","-",""
"Horiz. %","64.17%","75.65%","29.84%","158.64%","121.38%","56.35%","118.01%","132.33%","137.14%","252.09%","142.83%","100.00%",""
"Tax Rate","26.67    %","24.06    %","42.39    %","23.12    %","26.80    %","34.09    %","20.76    %","14.95    %","23.14    %","25.36    %","26.67    %","30.47    %","3.73%"
"YoY %","10.85%","-43.24%","83.35%","-13.73%","-21.38%","64.21%","38.86%","-35.39%","-8.75%","-4.91%","-12.47%","-",""
"Horiz. %","87.53%","78.96%","139.12%","75.88%","87.96%","111.88%","68.13%","49.06%","75.94%","83.23%","87.53%","100.00%",""
"Total Cost","230,780","246,448","235,188","243,050","232,179","217,126","222,441","188,099","193,589","243,757","205,948","145,989","5.44%"
"YoY %","-6.36%","4.79%","-3.23%","4.68%","6.93%","-2.39%","18.26%","-2.84%","-20.58%","18.36%","41.07%","-",""
"Horiz. %","158.08%","168.81%","161.10%","166.49%","159.04%","148.73%","152.37%","128.84%","132.61%","166.97%","141.07%","100.00%",""
"Net Worth","349,132","349,132","346,043","497,436","472,719","457,271","454,278","438,816","421,440","590,937","363,625","347,592","-0.05%"
"YoY %","0.00%","0.89%","-30.43%","5.23%","3.38%","0.66%","3.52%","4.12%","-28.68%","62.51%","4.61%","-",""
"Horiz. %","100.44%","100.44%","99.55%","143.11%","136.00%","131.55%","130.69%","126.24%","121.25%","170.01%","104.61%","100.00%",""
"Div","-","12,358","4,634","6,179","4,634","4,634","6,180","6,180","7,747","10,885","4,228","5,364","-1.61%"
"YoY %","0.00%","166.67%","-25.00%","33.33%","0.00%","-25.02%","0.00%","-20.22%","-28.83%","157.45%","-21.18%","-",""
"Horiz. %","0.00%","230.40%","86.40%","115.20%","86.40%","86.40%","115.22%","115.22%","144.42%","202.94%","78.82%","100.00%",""
"Div Payout %","-     %","93.78    %","89.14    %","22.36    %","21.92    %","47.21    %","30.06    %","26.81    %","32.43    %","24.79    %","16.99    %","30.79    %","12.53%"
"YoY %","0.00%","5.21%","298.66%","2.01%","-53.57%","57.05%","12.12%","-17.33%","30.82%","45.91%","-44.82%","-",""
"Horiz. %","0.00%","304.58%","289.51%","72.62%","71.19%","153.33%","97.63%","87.07%","105.33%","80.51%","55.18%","100.00%",""
"Net Worth","349,132","349,132","346,043","497,436","472,719","457,271","454,278","438,816","421,440","590,937","363,625","347,592","-0.05%"
"YoY %","0.00%","0.89%","-30.43%","5.23%","3.38%","0.66%","3.52%","4.12%","-28.68%","62.51%","4.61%","-",""
"Horiz. %","100.44%","100.44%","99.55%","143.11%","136.00%","131.55%","130.69%","126.24%","121.25%","170.01%","104.61%","100.00%",""
"NOSH","308,967","308,967","308,967","308,967","308,967","308,967","309,033","309,025","309,882","311,019","211,410","214,563","4.13%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","-0.02%","0.00%","-0.28%","-0.37%","47.12%","-1.47%","-",""
"Horiz. %","144.00%","144.00%","144.00%","144.00%","144.00%","144.00%","144.03%","144.03%","144.42%","144.95%","98.53%","100.00%",""
"NP Margin","5.15    %","5.73    %","2.29    %","11.34    %","8.83    %","5.14    %","8.80    %","11.16    %","11.62    %","16.00    %","11.16    %","10.98    %","-15.98%"
"YoY %","-10.12%","150.22%","-79.81%","28.43%","71.79%","-41.59%","-21.15%","-3.96%","-27.38%","43.37%","1.64%","-",""
"Horiz. %","46.90%","52.19%","20.86%","103.28%","80.42%","46.81%","80.15%","101.64%","105.83%","145.72%","101.64%","100.00%",""
"ROE","3.20    %","3.77    %","1.50    %","5.56    %","4.47    %","2.15    %","4.53    %","5.25    %","5.67    %","7.43    %","6.84    %","5.01    %","-12.53%"
"YoY %","-15.12%","151.33%","-73.02%","24.38%","107.91%","-52.54%","-13.71%","-7.41%","-23.69%","8.63%","36.53%","-",""
"Horiz. %","63.87%","75.25%","29.94%","110.98%","89.22%","42.91%","90.42%","104.79%","113.17%","148.30%","136.53%","100.00%",""
"RPS","78.75","84.61","77.91","88.73","82.43","74.08","78.93","68.51","70.68","93.30","109.65","76.44","0.21%"
