Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","1,080,732","1,053,218","983,435","860,696","766,940","682,364","596,283","548,258","419,088","313,872","321,083","286,811","14.66%"
"YoY %","2.61%","7.10%","14.26%","12.22%","12.39%","14.44%","8.76%","30.82%","33.52%","-2.25%","11.95%","-",""
"Horiz. %","376.81%","367.22%","342.89%","300.09%","267.40%","237.91%","207.90%","191.16%","146.12%","109.44%","111.95%","100.00%",""
"PBT","326,988","333,808","304,811","193,119","368,417","470,794","179,332","497,306","157,016","119,020","88,906","33,096","27.96%"
"YoY %","-2.04%","9.51%","57.84%","-47.58%","-21.75%","162.53%","-63.94%","216.72%","31.92%","33.87%","168.63%","-",""
"Horiz. %","988.00%","1,008.61%","920.99%","583.51%","1,113.18%","1,422.51%","541.85%","1,502.62%","474.43%","359.62%","268.63%","100.00%",""
"Tax","-15,722","-17,383","-16,141","-17,757","38,901","-5,419","-6,930","144,028","36,713","-1,666","18,165","-10","127.10%"
"YoY %","9.56%","-7.69%","9.10%","-145.65%","817.86%","21.80%","-104.81%","292.31%","2,303.66%","-109.17%","181,750.00%","-",""
"Horiz. %","157,220.00%","173,830.00%","161,410.00%","177,570.00%","-389,010.00%","54,190.00%","69,300.00%","-1,440,280.00%","-367,130.00%","16,660.00%","-181,650.00%","100.00%",""
"NP","311,266","316,425","288,670","175,362","407,318","465,375","172,402","641,334","193,729","117,354","107,071","33,086","27.19%"
"YoY %","-1.63%","9.61%","64.61%","-56.95%","-12.48%","169.94%","-73.12%","231.05%","65.08%","9.60%","223.61%","-",""
"Horiz. %","940.78%","956.37%","872.48%","530.02%","1,231.09%","1,406.56%","521.07%","1,938.38%","585.53%","354.69%","323.61%","100.00%",""
"NP to SH","311,266","316,425","288,670","175,362","407,318","466,852","173,925","641,334","193,729","117,354","107,071","33,086","27.19%"
"YoY %","-1.63%","9.61%","64.61%","-56.95%","-12.75%","168.42%","-72.88%","231.05%","65.08%","9.60%","223.61%","-",""
"Horiz. %","940.78%","956.37%","872.48%","530.02%","1,231.09%","1,411.03%","525.68%","1,938.38%","585.53%","354.69%","323.61%","100.00%",""
"Tax Rate","4.81    %","5.21    %","5.30    %","9.19    %","-10.56    %","1.15    %","3.86    %","-28.96    %","-23.38    %","1.40    %","-20.43    %","0.03    %","77.64%"
"YoY %","-7.68%","-1.70%","-42.33%","187.03%","-1,018.26%","-70.21%","113.33%","-23.87%","-1,770.00%","106.85%","-68,200.01%","-",""
"Horiz. %","16,033.33%","17,366.67%","17,666.67%","30,633.33%","-35,200.00%","3,833.33%","12,866.67%","-96,533.33%","-77,933.33%","4,666.67%","-68,100.00%","100.00%",""
"Total Cost","769,466","736,793","694,765","685,334","359,622","216,989","423,881","-93,076","225,359","196,518","214,012","253,725","11.84%"
"YoY %","4.43%","6.05%","1.38%","90.57%","65.73%","-48.81%","555.41%","-141.30%","14.68%","-8.17%","-15.65%","-",""
"Horiz. %","303.27%","290.39%","273.83%","270.11%","141.74%","85.52%","167.06%","-36.68%","88.82%","77.45%","84.35%","100.00%",""
"Net Worth","2,585,797","2,585,797","2,521,298","2,267,670","2,174,438","2,080,261","2,356,070","2,005,780","2,370,292","1,745,134","1,240,302","1,060,772","10.09%"
"YoY %","0.00%","2.56%","11.18%","4.29%","4.53%","-11.71%","17.46%","-15.38%","35.82%","40.70%","16.92%","-",""
"Horiz. %","243.77%","243.77%","237.69%","213.78%","204.99%","196.11%","222.11%","189.09%","223.45%","164.52%","116.92%","100.00%",""
"Div","-","119,995","119,995","100,010","176,492","460,875","32,102","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","19.98%","-43.33%","-61.70%","1,335.65%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","373.79%","373.79%","311.54%","549.78%","1,435.65%","100.00%","-","-","-","-","-",""
"Div Payout %","-     %","37.92    %","41.57    %","57.03    %","43.33    %","98.72    %","18.46    %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","-8.78%","-27.11%","31.62%","-56.11%","434.78%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","205.42%","225.19%","308.94%","234.72%","534.78%","100.00%","-","-","-","-","-",""
"Net Worth","2,585,797","2,585,797","2,521,298","2,267,670","2,174,438","2,080,261","2,356,070","2,005,780","2,370,292","1,745,134","1,240,302","1,060,772","10.09%"
"YoY %","0.00%","2.56%","11.18%","4.29%","4.53%","-11.71%","17.46%","-15.38%","35.82%","40.70%","16.92%","-",""
"Horiz. %","243.77%","243.77%","237.69%","213.78%","204.99%","196.11%","222.11%","189.09%","223.45%","164.52%","116.92%","100.00%",""
"NOSH","583,701","583,701","583,634","581,453","576,774","574,657","573,253","573,080","547,411","2,529,181","2,531,229","2,525,648","-15.01%"
"YoY %","0.00%","0.01%","0.37%","0.81%","0.37%","0.25%","0.03%","4.69%","-78.36%","-0.08%","0.22%","-",""
"Horiz. %","23.11%","23.11%","23.11%","23.02%","22.84%","22.75%","22.70%","22.69%","21.67%","100.14%","100.22%","100.00%",""
"NP Margin","28.80    %","30.04    %","29.35    %","20.37    %","53.11    %","68.20    %","28.91    %","116.98    %","46.23    %","37.39    %","33.35    %","11.54    %","10.92%"
"YoY %","-4.13%","2.35%","44.08%","-61.65%","-22.13%","135.90%","-75.29%","153.04%","23.64%","12.11%","188.99%","-",""
"Horiz. %","249.57%","260.31%","254.33%","176.52%","460.23%","590.99%","250.52%","1,013.69%","400.61%","324.00%","288.99%","100.00%",""
