Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"10/09/2019","2.50","3.36","+0.86 (34.40%)","BUY","Rakuten"
"03/09/2019","2.55","2.60","+0.05 (1.96%)","HOLD","PUBLIC BANK"
"03/06/2019","2.45","2.60","+0.15 (6.12%)","HOLD","PUBLIC BANK"

