Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"04/09/2019","1.07","1.20","+0.13 (12.15%)","BUY","MERCURY"
"24/05/2019","1.12","1.00","-0.12 (10.71%)","SELL","KENANGA"
"02/05/2019","1.17","1.00","-0.17 (14.53%)","SELL","KENANGA"

