Column1,AQR,T4Q,31/10/18,31/10/17,31/10/16,31/10/15,31/10/14,31/10/13,30/09/12,30/09/11,30/09/10,30/09/09,CAGR
"Revenue","1,964,920","2,087,546","2,171,768","2,924,665","2,546,437","1,712,061","148,395","0","65,286","55,714","63,920","30,957","59.62%"
"YoY %","-5.87%","-3.88%","-25.74%","14.85%","48.74%","1,053.72%","0.00%","0.00%","17.18%","-12.84%","106.48%","-",""
"Horiz. %","6,347.26%","6,743.37%","7,015.43%","9,447.51%","8,225.72%","5,530.45%","479.36%","0.00%","210.89%","179.97%","206.48%","100.00%",""
"PBT","160,964","217,663","217,319","282,613","193,182","73,918","12,092","0","8,095","-2,296","-4,498","-7,888","-"
"YoY %","-26.05%","0.16%","-23.10%","46.29%","161.35%","511.30%","0.00%","0.00%","452.57%","48.96%","42.98%","-",""
"Horiz. %","-2,040.62%","-2,759.42%","-2,755.06%","-3,582.82%","-2,449.06%","-937.09%","-153.30%","-0.00%","-102.62%","29.11%","57.02%","100.00%",""
"Tax","-39,696","-45,842","-51,727","-72,963","-63,901","-30,062","-4,914","0","-893","215","539","-446","68.69%"
"YoY %","13.41%","11.38%","29.11%","-14.18%","-112.56%","-511.76%","0.00%","0.00%","-515.35%","-60.11%","220.85%","-",""
"Horiz. %","8,900.45%","10,278.48%","11,597.98%","16,359.42%","14,327.58%","6,740.36%","1,101.79%","-0.00%","200.22%","-48.21%","-120.85%","100.00%",""
"NP","121,268","171,821","165,592","209,650","129,281","43,856","7,178","0","7,202","-2,081","-3,959","-8,334","-"
"YoY %","-29.42%","3.76%","-21.02%","62.17%","194.79%","510.98%","0.00%","0.00%","446.08%","47.44%","52.50%","-",""
"Horiz. %","-1,455.10%","-2,061.69%","-1,986.94%","-2,515.60%","-1,551.25%","-526.23%","-86.13%","-0.00%","-86.42%","24.97%","47.50%","100.00%",""
"NP to SH","121,268","171,821","165,592","209,650","129,281","43,952","7,181","0","7,202","-2,081","-3,959","-8,334","-"
"YoY %","-29.42%","3.76%","-21.02%","62.17%","194.14%","512.06%","0.00%","0.00%","446.08%","47.44%","52.50%","-",""
"Horiz. %","-1,455.10%","-2,061.69%","-1,986.94%","-2,515.60%","-1,551.25%","-527.38%","-86.17%","-0.00%","-86.42%","24.97%","47.50%","100.00%",""
"Tax Rate","24.66    %","21.06    %","23.80    %","25.82    %","33.08    %","40.67    %","40.64    %","-     %","11.03    %","-     %","-     %","-     %","-"
"YoY %","17.09%","-11.51%","-7.82%","-21.95%","-18.66%","0.07%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","223.57%","190.93%","215.78%","234.09%","299.91%","368.72%","368.45%","0.00%","100.00%","-","-","-",""
"Total Cost","1,843,652","1,915,725","2,006,176","2,715,015","2,417,156","1,668,205","141,217","0","58,084","57,795","67,879","39,291","54.13%"
"YoY %","-3.76%","-4.51%","-26.11%","12.32%","44.90%","1,081.31%","0.00%","0.00%","0.50%","-14.86%","72.76%","-",""
"Horiz. %","4,692.30%","4,875.73%","5,105.94%","6,910.02%","6,151.93%","4,245.77%","359.41%","0.00%","147.83%","147.09%","172.76%","100.00%",""
"Net Worth","4,357,665","4,357,665","4,416,552","4,269,334","3,285,594","2,230,896","327,331","321,715","296,702","289,559","296,399","301,538","34.35%"
"YoY %","0.00%","-1.33%","3.45%","29.94%","47.28%","581.54%","1.75%","8.43%","2.47%","-2.31%","-1.70%","-",""
"Horiz. %","1,445.15%","1,445.15%","1,464.67%","1,415.85%","1,089.61%","739.84%","108.55%","106.69%","98.40%","96.03%","98.30%","100.00%",""
"Div","-","0","-","-","-","-","-","-","1,901","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%","-","-","-",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","26.41    %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%","-","-","-",""
"Net Worth","4,357,665","4,357,665","4,416,552","4,269,334","3,285,594","2,230,896","327,331","321,715","296,702","289,559","296,399","301,538","34.35%"
"YoY %","0.00%","-1.33%","3.45%","29.94%","47.28%","581.54%","1.75%","8.43%","2.47%","-2.31%","-1.70%","-",""
"Horiz. %","1,445.15%","1,445.15%","1,464.67%","1,415.85%","1,089.61%","739.84%","108.55%","106.69%","98.40%","96.03%","98.30%","100.00%",""
"NOSH","2,944,368","2,944,368","2,944,368","2,944,368","2,380,865","1,664,848","253,745","253,319","253,591","253,999","253,333","253,393","30.97%"
"YoY %","0.00%","0.00%","0.00%","23.67%","43.01%","556.11%","0.17%","-0.11%","-0.16%","0.26%","-0.02%","-",""
"Horiz. %","1,161.98%","1,161.98%","1,161.98%","1,161.98%","939.59%","657.02%","100.14%","99.97%","100.08%","100.24%","99.98%","100.00%",""
"NP Margin","6.17    %","8.23    %","7.62    %","7.17    %","5.08    %","2.56    %","4.84    %","-     %","11.03    %","-3.74    %","-6.19    %","-26.92    %","-"
"YoY %","-25.03%","8.01%","6.28%","41.14%","98.44%","-47.11%","0.00%","0.00%","394.92%","39.58%","77.01%","-",""
"Horiz. %","-22.92%","-30.57%","-28.31%","-26.63%","-18.87%","-9.51%","-17.98%","0.00%","-40.97%","13.89%","22.99%","100.00%",""
"ROE","2.78    %","3.94    %","3.75    %","4.91    %","3.93    %","1.97    %","2.19    %","-     %","2.43    %","-0.72    %","-1.34    %","-2.76    %","-"
"YoY %","-29.44%","5.07%","-23.63%","24.94%","99.49%","-10.05%","0.00%","0.00%","437.50%","46.27%","51.45%","-",""
"Horiz. %","-100.72%","-142.75%","-135.87%","-177.90%","-142.39%","-71.38%","-79.35%","0.00%","-88.04%","26.09%","48.55%","100.00%",""
"RPS","66.73","70.90","73.76","99.33","106.95","102.84","58.48","-","25.74","21.93","25.23","12.22","21.87%"
"YoY %","-5.88%","-3.88%","-25.74%","-7.12%","4.00%","75.85%","0.00%","0.00%","17.37%","-13.08%","106.46%","-",""
"Horiz. %","546.07%","580.20%","603.60%","812.85%","875.20%","841.57%","478.56%","0.00%","210.64%","179.46%","206.46%","100.00%",""
"EPS","4.12","5.84","5.62","7.25","5.43","2.64","2.83","0.00","2.84","-0.82","-1.56","-3.29","-"
"YoY %","-29.45%","3.91%","-22.48%","33.52%","105.68%","-6.71%","0.00%","0.00%","446.34%","47.44%","52.58%","-",""
"Horiz. %","-125.23%","-177.51%","-170.82%","-220.36%","-165.05%","-80.24%","-86.02%","-0.00%","-86.32%","24.92%","47.42%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.75","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%","-","-","-",""
"NAPS","1.4800","1.4800","1.5000","1.4500","1.3800","1.3400","1.2900","1.2700","1.1700","1.1400","1.1700","1.1900","2.58%"
"YoY %","0.00%","-1.33%","3.45%","5.07%","2.99%","3.88%","1.57%","8.55%","2.63%","-2.56%","-1.68%","-",""
"Horiz. %","124.37%","124.37%","126.05%","121.85%","115.97%","112.61%","108.40%","106.72%","98.32%","95.80%","98.32%","100.00%",""
"RPS","66.73","70.90","73.76","99.33","86.49","58.15","5.04","-","2.22","1.89","2.17","1.05","59.64%"
"YoY %","-5.88%","-3.88%","-25.74%","14.85%","48.74%","1,053.77%","0.00%","0.00%","17.46%","-12.90%","106.67%","-",""
"Horiz. %","6,355.24%","6,752.38%","7,024.76%","9,460.00%","8,237.14%","5,538.10%","480.00%","0.00%","211.43%","180.00%","206.67%","100.00%",""
"EPS","4.12","5.84","5.62","7.25","4.39","1.49","0.24","0.00","0.24","-0.07","-0.13","-0.28","-"
"YoY %","-29.45%","3.91%","-22.48%","65.15%","194.63%","520.83%","0.00%","0.00%","442.86%","46.15%","53.57%","-",""
"Horiz. %","-1,471.43%","-2,085.71%","-2,007.14%","-2,589.29%","-1,567.86%","-532.14%","-85.71%","-0.00%","-85.71%","25.00%","46.43%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.06","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%","-","-","-",""
"NAPS","1.4800","1.4800","1.5000","1.4500","1.1159","0.7577","0.1112","0.1093","0.1008","0.0983","0.1007","0.1024","34.35%"
"YoY %","0.00%","-1.33%","3.45%","29.94%","47.27%","581.38%","1.74%","8.43%","2.54%","-2.38%","-1.66%","-",""
"Horiz. %","1,445.31%","1,445.31%","1,464.84%","1,416.02%","1,089.75%","739.94%","108.59%","106.74%","98.44%","96.00%","98.34%","100.00%",""
"Date","AQR","T4Q","31/10/18","31/10/17","31/10/16","30/10/15","31/10/14","31/10/13","28/09/12","30/09/11","30/09/10","30/09/09","-"
"Price","0.9200","0.9200","1.0000","1.5500","1.3600","1.3700","4.5000","2.1400","0.2700","0.2400","0.1900","0.2100","-"
"P/RPS","1.38","1.30","1.36","1.56","1.27","1.33","7.69","0.00","1.05","1.09","0.75","1.72","-2.55%"
"YoY %","6.15%","-4.41%","-12.82%","22.83%","-4.51%","-82.70%","0.00%","0.00%","-3.67%","45.33%","-56.40%","-",""
"Horiz. %","80.23%","75.58%","79.07%","90.70%","73.84%","77.33%","447.09%","0.00%","61.05%","63.37%","43.60%","100.00%",""
"P/EPS","22.34","15.77","17.78","21.77","25.05","51.89","159.01","0.00","9.51","-29.29","-12.16","-6.39","-"
"YoY %","41.66%","-11.30%","-18.33%","-13.09%","-51.72%","-67.37%","0.00%","0.00%","132.47%","-140.87%","-90.30%","-",""
"Horiz. %","-349.61%","-246.79%","-278.25%","-340.69%","-392.02%","-812.05%","-2,488.42%","-0.00%","-148.83%","458.37%","190.30%","100.00%",""
"EY","4.48","6.34","5.62","4.59","3.99","1.93","0.63","0.00","10.52","-3.41","-8.23","-15.66","-"
"YoY %","-29.34%","12.81%","22.44%","15.04%","106.74%","206.35%","0.00%","0.00%","408.50%","58.57%","47.45%","-",""
"Horiz. %","-28.61%","-40.49%","-35.89%","-29.31%","-25.48%","-12.32%","-4.02%","-0.00%","-67.18%","21.78%","52.55%","100.00%",""
