Column1,AQR,T4Q,31/05/19,31/05/18,31/05/17,31/05/16,31/05/15,31/05/14,31/05/13,31/05/12,31/05/11,31/05/10,CAGR
"Revenue","29,697","29,697","29,697","28,980","28,810","32,366","32,450","49,729","61,463","62,069","61,888","58,893","-7.32%"
"YoY %","0.00%","0.00%","2.47%","0.59%","-10.99%","-0.26%","-34.75%","-19.09%","-0.98%","0.29%","5.09%","-",""
"Horiz. %","50.43%","50.43%","50.43%","49.21%","48.92%","54.96%","55.10%","84.44%","104.36%","105.39%","105.09%","100.00%",""
"PBT","1,965","1,965","1,965","1,369","-2,463","-286","753","14,939","2,761","5,132","16,165","4,717","-9.27%"
"YoY %","0.00%","0.00%","43.54%","155.58%","-761.19%","-137.98%","-94.96%","441.07%","-46.20%","-68.25%","242.70%","-",""
"Horiz. %","41.66%","41.66%","41.66%","29.02%","-52.22%","-6.06%","15.96%","316.71%","58.53%","108.80%","342.70%","100.00%",""
"Tax","-1,196","-1,196","-1,196","-1,148","-600","-23","-1,211","-1,016","-982","-1,717","-5,524","-498","10.22%"
"YoY %","0.00%","0.00%","-4.18%","-91.33%","-2,508.70%","98.10%","-19.19%","-3.46%","42.81%","68.92%","-1,009.24%","-",""
"Horiz. %","240.16%","240.16%","240.16%","230.52%","120.48%","4.62%","243.17%","204.02%","197.19%","344.78%","1,109.24%","100.00%",""
"NP","769","769","769","221","-3,063","-309","-458","13,923","1,779","3,415","10,641","4,219","-17.22%"
"YoY %","0.00%","0.00%","247.96%","107.22%","-891.26%","32.53%","-103.29%","682.63%","-47.91%","-67.91%","152.22%","-",""
"Horiz. %","18.23%","18.23%","18.23%","5.24%","-72.60%","-7.32%","-10.86%","330.01%","42.17%","80.94%","252.22%","100.00%",""
"NP to SH","-344","-344","-344","-792","-4,229","-1,654","-1,544","13,596","628","2,363","9,672","3,553","-"
"YoY %","0.00%","0.00%","56.57%","81.27%","-155.68%","-7.12%","-111.36%","2,064.97%","-73.42%","-75.57%","172.22%","-",""
"Horiz. %","-9.68%","-9.68%","-9.68%","-22.29%","-119.03%","-46.55%","-43.46%","382.66%","17.68%","66.51%","272.22%","100.00%",""
"Tax Rate","60.87    %","60.87    %","60.87    %","83.86    %","-     %","-     %","160.82    %","6.80    %","35.57    %","33.46    %","34.17    %","10.56    %","21.47%"
"YoY %","0.00%","0.00%","-27.41%","0.00%","0.00%","0.00%","2,265.00%","-80.88%","6.31%","-2.08%","223.58%","-",""
"Horiz. %","576.42%","576.42%","576.42%","794.13%","0.00%","0.00%","1,522.92%","64.39%","336.84%","316.86%","323.58%","100.00%",""
"Total Cost","28,928","28,928","28,928","28,759","31,873","32,675","32,908","35,806","59,684","58,654","51,247","54,674","-6.82%"
"YoY %","0.00%","0.00%","0.59%","-9.77%","-2.45%","-0.71%","-8.09%","-40.01%","1.76%","14.45%","-6.27%","-",""
"Horiz. %","52.91%","52.91%","52.91%","52.60%","58.30%","59.76%","60.19%","65.49%","109.16%","107.28%","93.73%","100.00%",""
"Net Worth","23,664","23,664","23,664","23,664","23,664","28,397","28,397","52,061","56,794","70,992","75,635","49,523","-7.87%"
"YoY %","0.00%","0.00%","0.00%","0.00%","-16.67%","0.00%","-45.45%","-8.33%","-20.00%","-6.14%","52.73%","-",""
"Horiz. %","47.78%","47.78%","47.78%","47.78%","47.78%","57.34%","57.34%","105.12%","114.68%","143.35%","152.73%","100.00%",""
"Div","-","0","-","-","-","-","-","189","-","-","18,908","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","1.00%","0.00%","0.00%","100.00%","-",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","1.39    %","-     %","-     %","195.50    %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.71%","0.00%","0.00%","100.00%","-",""
"Net Worth","23,664","23,664","23,664","23,664","23,664","28,397","28,397","52,061","56,794","70,992","75,635","49,523","-7.87%"
"YoY %","0.00%","0.00%","0.00%","0.00%","-16.67%","0.00%","-45.45%","-8.33%","-20.00%","-6.14%","52.73%","-",""
"Horiz. %","47.78%","47.78%","47.78%","47.78%","47.78%","57.34%","57.34%","105.12%","114.68%","143.35%","152.73%","100.00%",""
"NOSH","473,286","473,286","473,286","473,286","473,286","473,286","473,286","473,286","473,286","473,286","472,722","260,652","6.85%"
