F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2019","29-Aug-2019","30-Jun-2019","2","107,806","21,438","16,036","16,036","9,645","192,900","60.15%","14.87%","8.31%","643,000","16.77","16.77","2.49","2.49","1.50","1.50","0.3000","0.30"," 7.52%"," 149.28%","28-Jun-2019","0.835","4.98","33.48","2.78","2.99%","1.80%","29-Aug-2019","0.75","4.47","30.07","2.50","3.33%","2.00%"
"31-Dec-2019","31-May-2019","31-Mar-2019","1","101,451","20,099","14,915","14,915","0","199,330","- %","14.70%","7.48%","643,000","15.78","15.78","2.32","2.32","0.00","0.00","0.3100","0.31"," 22.53%"," 460.08%","29-Mar-2019","0.79","5.01","34.06","2.55","2.94%","0.00%","31-May-2019","0.95","6.02","40.96","3.06","2.44%","0.00%"
"31-Dec-2018","01-Mar-2019","31-Dec-2018","4","88,288","16,092","12,173","12,173","0","135,029","- %","13.79%","9.02%","643,000","13.73","13.73","1.89","1.89","0.00","0.00","0.2100","0.21"," 15.91%"," 370.00%","31-Dec-2018","0.56","4.08","29.58","2.67","3.38%","0.00%","01-Mar-2019","0.75","5.46","39.62","3.57","2.52%","0.00%"
"31-Dec-2018","28-Nov-2018","30-Sep-2018","3","71,780","12,758","10,502","10,502","0","128,600","- %","14.63%","8.17%","643,000","11.16","11.16","1.63","1.63","0.00","0.00","0.2000","0.20"," 63.25%"," 329.18%","28-Sep-2018","0.70","6.27","42.86","3.50","2.33%","0.00%","28-Nov-2018","0.725","6.49","44.39","3.63","2.25%","0.00%"
"31-Dec-2018","27-Aug-2018","30-Jun-2018","2","55,291","7,215","6,433","6,433","0","128,600","- %","11.63%","5.00%","643,000","8.60","8.60","1.00","1.00","0.00","0.00","0.2000","0.20"," 141.57%"," 156.70%","29-Jun-2018","0.38","4.42","37.98","1.90","2.63%","0.00%","27-Aug-2018","0.565","6.57","56.47","2.83","1.77%","0.00%"
"31-Dec-2018","28-May-2018","31-Mar-2018","1","37,959","2,137","2,663","2,663","0","46,169","- %","7.02%","5.77%","243,000","15.62","5.90","1.10","0.41","0.00","0.00","0.1900","0.07"," 2.82%"," -12.29%","30-Mar-2018","0.34","2.18","31.03","1.79","3.22%","0.00%","28-May-2018","0.37","2.37","33.76","1.95","2.96%","0.00%"
"31-Dec-2017","28-Feb-2018","31-Dec-2017","4","34,448","2,034","2,590","2,590","0","43,740","- %","7.52%","5.92%","243,000","14.18","5.36","1.07","0.40","0.00","0.00","0.1800","0.07"," 5.84%"," 10.40%","29-Dec-2017","0.40","2.82","37.53","2.22","2.66%","0.00%","28-Feb-2018","0.40","2.82","37.53","2.22","2.66%","0.00%"
"31-Dec-2017","30-Nov-2017","30-Sep-2017","3","32,654","2,433","2,447","2,447","0","43,740","- %","7.49%","5.59%","243,000","13.44","5.08","1.01","0.38","0.00","0.00","0.1800","0.07"," -2.35%"," -30.72%","29-Sep-2017","0.165","1.23","16.39","0.92","6.10%","0.00%","30-Nov-2017","0.33","2.46","32.77","1.83","3.05%","0.00%"
"31-Dec-2017","29-Aug-2017","30-Jun-2017","2","32,331","2,492","2,506","2,506","0","43,740","- %","7.75%","5.73%","243,000","13.30","5.03","1.03","0.39","0.00","0.00","0.1800","0.07"," -17.46%"," -10.69%","30-Jun-2017","0.165","1.24","16.00","0.92","6.25%","0.00%","29-Aug-2017","0.165","1.24","16.00","0.92","6.25%","0.00%"
"31-Dec-2017","29-May-2017","31-Mar-2017","1","32,250","3,022","3,036","3,036","972","43,740","32.02%","9.41%","6.94%","243,000","13.27","5.02","1.25","0.47","0.40","0.15","0.1800","0.07"," 29.41%"," 3.55%","31-Mar-2017","0.155","1.17","12.41","0.86","8.06%","2.58%","29-May-2017","0.155","1.17","12.41","0.86","8.06%","2.58%"
"31-Dec-2016","28-Feb-2017","31-Dec-2016","4","30,413","2,332","2,346","2,346","972","41,310","41.43%","7.71%","5.68%","243,000","12.52","4.73","0.97","0.36","0.40","0.15","0.1700","0.06"," -33.58%"," -21.35%","30-Dec-2016","0.135","1.08","13.98","0.79","7.15%","2.96%","28-Feb-2017","0.135","1.08","13.98","0.79","7.15%","2.96%"
"31-Dec-2016","24-Nov-2016","30-Sep-2016","3","29,538","3,475","3,532","3,532","972","41,310","27.52%","11.96%","8.55%","243,000","12.16","4.59","1.45","0.55","0.40","0.15","0.1700","0.06"," 25.87%"," 198.82%","30-Sep-2016","0.12","0.99","8.26","0.71","12.11%","3.33%","24-Nov-2016","0.125","1.03","8.60","0.74","11.63%","3.20%"
"31-Dec-2016","30-Aug-2016","30-Jun-2016","2","29,371","2,749","2,806","2,806","972","41,310","34.64%","9.55%","6.79%","243,000","12.09","4.57","1.15","0.44","0.40","0.15","0.1700","0.06"," -4.30%"," 92.46%","30-Jun-2016","0.125","1.03","10.83","0.74","9.24%","3.20%","30-Aug-2016","0.11","0.91","9.53","0.65","10.50%","3.64%"
"31-Dec-2016","31-May-2016","31-Mar-2016","1","31,055","2,921","2,932","2,932","0","41,310","- %","9.44%","7.10%","243,000","12.78","4.83","1.21","0.46","0.00","0.00","0.1700","0.06"," -1.71%"," 329.91%","31-Mar-2016","0.12","0.94","9.95","0.71","10.05%","0.00%","31-May-2016","0.13","1.02","10.77","0.76","9.28%","0.00%"
"31-Dec-2015","29-Feb-2016","31-Dec-2015","4","34,941","2,972","2,983","2,983","0","41,310","- %","8.54%","7.22%","243,000","14.38","5.43","1.23","0.46","0.00","0.00","0.1700","0.06"," 152.37%"," 304.20%","31-Dec-2015","0.12","0.83","9.78","0.71","10.23%","0.00%","29-Feb-2016","0.105","0.73","8.55","0.62","11.69%","0.00%"
"31-Dec-2015","30-Nov-2015","30-Sep-2015","3","34,631","1,202","1,182","1,182","0","38,879","- %","3.41%","3.04%","243,000","14.25","5.39","0.49","0.18","0.00","0.00","0.1600","0.06"," -18.93%"," -26.31%","30-Sep-2015","0.10","0.70","20.56","0.63","4.86%","0.00%","30-Nov-2015","0.125","0.88","25.70","0.78","3.89%","0.00%"
"31-Dec-2015","26-Aug-2015","30-Jun-2015","2","35,049","1,516","1,458","1,458","0","38,879","- %","4.16%","3.75%","243,000","14.42","5.45","0.60","0.23","0.00","0.00","0.1600","0.06"," 113.78%"," -19.67%","30-Jun-2015","0.115","0.80","19.17","0.72","5.22%","0.00%","26-Aug-2015","0.09","0.62","15.00","0.56","6.67%","0.00%"
"31-Dec-2015","29-May-2015","31-Mar-2015","1","38,177","694","682","682","0","38,879","- %","1.79%","1.75%","243,000","15.71","5.94","0.28","0.11","0.00","0.00","0.1600","0.06"," -7.59%"," 6.56%","31-Mar-2015","0.14","0.89","49.88","0.88","2.00%","0.00%","29-May-2015","0.125","0.80","44.54","0.78","2.25%","0.00%"
"31-Dec-2014","27-Feb-2015","31-Dec-2014","4","33,677","720","738","738","0","38,879","- %","2.19%","1.90%","243,000","13.86","5.24","0.30","0.11","0.00","0.00","0.1600","0.06"," -53.99%"," 14.06%","31-Dec-2014","0.095","0.69","31.28","0.59","3.20%","0.00%","27-Feb-2015","0.13","0.94","42.80","0.81","2.34%","0.00%"
"31-Dec-2014","04-Dec-2014","30-Sep-2014","3","31,882","1,475","1,604","1,604","0","38,879","- %","5.03%","4.13%","243,000","13.12","4.96","0.66","0.25","0.00","0.00","0.1600","0.06"," -11.63%"," 685.40%","30-Sep-2014","0.135","1.03","20.45","0.84","4.89%","0.00%","04-Dec-2014","0.11","0.84","16.66","0.69","6.00%","0.00%"
"31-Dec-2014","28-Aug-2014","30-Jun-2014","2","29,564","1,648","1,815","1,815","0","38,879","- %","6.14%","4.67%","243,000","12.17","4.60","0.75","0.28","0.00","0.00","0.1600","0.06"," 183.59%"," 1,851.61%","30-Jun-2014","0.15","1.23","20.08","0.94","4.98%","0.00%","28-Aug-2014","0.15","1.23","20.08","0.94","4.98%","0.00%"
"31-Dec-2014","30-May-2014","31-Mar-2014","1","24,190","473","640","640","0","36,450","- %","2.65%","1.76%","243,000","9.95","3.76","0.26","0.10","0.00","0.00","0.1500","0.06"," -1.08%"," -11.23%","31-Mar-2014","0.135","1.36","51.26","0.90","1.95%","0.00%","30-May-2014","0.13","1.31","49.36","0.87","2.03%","0.00%"
"31-Dec-2013","28-Feb-2014","31-Dec-2013","4","26,063","510","647","647","0","36,450","- %","2.48%","1.78%","243,000","10.73","4.05","0.27","0.10","0.00","0.00","0.1500","0.06"," 336.13%"," -54.28%","31-Dec-2013","0.13","1.21","48.83","0.87","2.05%","0.00%","28-Feb-2014","0.13","1.21","48.83","0.87","2.05%","0.00%"
"31-Dec-2013","29-Nov-2013","30-Sep-2013","3","29,313","-227","-274","-274","0","36,450","- %","-0.93%","-0.75%","243,000","12.06","4.56","-0.11","-0.04","0.00","0.00","0.1500","0.06"," -394.62%"," -114.29%","30-Sep-2013","0.13","1.08","-115.29","0.87","-0.87%","0.00%","29-Nov-2013","0.125","1.04","-110.86","0.83","-0.90%","0.00%"
"31-Dec-2013","27-Aug-2013","30-Jun-2013","2","30,838","363","93","93","0","36,450","- %","0.30%","0.26%","243,000","12.69","4.80","0.04","0.01","0.00","0.00","0.1500","0.06"," -87.10%"," -96.74%","28-Jun-2013","0.135","1.06","352.74","0.90","0.28%","0.00%","27-Aug-2013","0.125","0.98","326.61","0.83","0.31%","0.00%"
"31-Dec-2013","30-May-2013","31-Mar-2013","1","31,677","933","721","721","1,215","36,450","168.52%","2.28%","1.98%","243,000","13.04","4.93","0.30","0.11","0.50","0.19","0.1500","0.06"," -49.05%"," -82.69%","29-Mar-2013","0.145","1.11","48.87","0.97","2.05%","3.45%","30-May-2013","0.15","1.15","50.55","1.00","1.98%","3.33%"
"31-Dec-2012","28-Feb-2013","31-Dec-2012","4","31,627","1,726","1,415","1,415","1,215","36,450","85.87%","4.47%","3.88%","243,000","13.02","4.92","0.58","0.22","0.50","0.19","0.1500","0.06"," -26.19%"," -62.45%","31-Dec-2012","0.14","1.08","24.04","0.93","4.16%","3.57%","28-Feb-2013","0.12","0.92","20.61","0.80","4.85%","4.17%"
"31-Dec-2012","27-Nov-2012","30-Sep-2012","3","30,675","2,033","1,917","1,917","1,215","36,450","63.38%","6.25%","5.26%","243,000","12.62","4.77","0.79","0.30","0.50","0.19","0.1500","0.06"," -32.76%"," -28.87%","28-Sep-2012","0.14","1.11","17.75","0.93","5.63%","3.57%","27-Nov-2012","0.15","1.19","19.01","1.00","5.26%","3.33%"
"31-Dec-2012","30-Aug-2012","30-Jun-2012","2","32,522","3,446","2,851","2,851","1,215","36,450","42.62%","8.77%","7.82%","243,000","13.38","5.06","1.17","0.44","0.50","0.19","0.1500","0.06"," -31.57%"," 112.92%","29-Jun-2012","0.14","1.05","11.93","0.93","8.38%","3.57%","30-Aug-2012","0.14","1.05","11.93","0.93","8.38%","3.57%"
"31-Dec-2012","25-May-2012","31-Mar-2012","1","34,734","4,967","4,166","4,166","0","36,450","- %","11.99%","11.43%","243,000","14.29","5.40","1.71","0.65","0.00","0.00","0.1500","0.06"," 10.56%"," 350.38%","30-Mar-2012","0.20","1.40","11.67","1.33","8.57%","0.00%","25-May-2012","0.17","1.19","9.92","1.13","10.08%","0.00%"
"31-Dec-2011","29-Feb-2012","31-Dec-2011","4","34,749","4,655","3,768","3,768","0","36,450","- %","10.84%","10.34%","243,000","14.30","5.40","1.55","0.59","0.00","0.00","0.1500","0.06"," 39.81%"," 15,172.00%","30-Dec-2011","0.12","0.84","7.74","0.80","12.92%","0.00%","29-Feb-2012","0.14","0.98","9.03","0.93","11.08%","0.00%"
"31-Dec-2011","25-Nov-2011","30-Sep-2011","3","33,993","3,802","2,695","2,695","0","36,475","- %","7.93%","7.39%","243,170","13.98","5.29","1.11","0.42","0.00","0.00","0.1500","0.06"," 101.27%"," 3,227.16%","30-Sep-2011","0.085","0.61","7.67","0.57","13.04%","0.00%","25-Nov-2011","0.09","0.64","8.12","0.60","12.31%","0.00%"
"31-Dec-2011","25-Aug-2011","30-Jun-2011","2","32,789","1,807","1,339","1,339","0","33,724","- %","4.08%","3.97%","240,888","13.61","5.10","0.56","0.21","0.00","0.00","0.1400","0.05"," 44.76%"," 180.28%","30-Jun-2011","0.085","0.62","15.29","0.61","6.54%","0.00%","25-Aug-2011","0.08","0.59","14.39","0.57","6.95%","0.00%"
"31-Dec-2011","26-May-2011","31-Mar-2011","1","32,282","1,300","925","925","0","31,392","- %","2.87%","2.95%","241,481","13.37","5.02","0.38","0.14","0.00","0.00","0.1300","0.05"," 3,800.00%"," 152.68%","31-Mar-2011","0.09","0.67","23.50","0.69","4.26%","0.00%","26-May-2011","0.10","0.75","26.11","0.77","3.83%","0.00%"
"31-Dec-2010","28-Feb-2011","31-Dec-2010","4","33,231","165","-25","-25","0","31,290","- %","-0.08%","-0.08%","240,697","13.81","5.17","-0.01","0.00","0.00","0.00","0.1300","0.05"," -130.86%"," 98.91%","30-Dec-2010","0.09","0.65","-866.51","0.69","-0.12%","0.00%","28-Feb-2011","0.10","0.72","-962.79","0.77","-0.10%","0.00%"
"31-Dec-2010","25-Nov-2010","30-Sep-2010","3","33,105","-147","81","81","0","34,353","- %","0.24%","0.24%","245,384","13.49","5.15","0.03","0.01","0.00","0.00","0.1400","0.05"," 104.86%"," 102.42%","30-Sep-2010","0.09","0.67","272.65","0.64","0.37%","0.00%","25-Nov-2010","0.09","0.67","272.65","0.64","0.37%","0.00%"
"31-Dec-2010","27-Aug-2010","30-Jun-2010","2","30,614","-1,959","-1,668","-1,668","0","31,107","- %","-5.45%","-5.36%","239,285","12.79","4.76","-0.70","-0.26","0.00","0.00","0.1300","0.05"," 5.01%"," 22.53%","30-Jun-2010","0.11","0.86","-15.78","0.85","-6.34%","0.00%","27-Aug-2010","0.10","0.78","-14.35","0.77","-6.97%","0.00%"
"31-Dec-2010","27-May-2010","31-Mar-2010","1","26,136","-2,102","-1,756","-1,756","0","32,283","- %","-6.72%","-5.44%","248,333","10.52","4.06","-0.71","-0.27","0.00","0.00","0.1300","0.05"," 23.52%"," 8.78%","31-Mar-2010","0.09","0.86","-12.73","0.69","-7.86%","0.00%","27-May-2010","0.18","1.71","-25.46","1.38","-3.93%","0.00%"
"31-Dec-2009","01-Mar-2010","31-Dec-2009","4","21,745","-2,642","-2,296","-2,296","0","31,781","- %","-10.56%","-7.22%","244,473","8.89","3.38","-0.94","-0.36","0.00","0.00","0.1300","0.05"," 31.30%"," 6.89%","31-Dec-2009","0.11","1.24","-11.71","0.85","-8.54%","0.00%","01-Mar-2010","0.11","1.24","-11.71","0.85","-8.54%","0.00%"
"31-Dec-2009","25-Nov-2009","30-Sep-2009","3","20,870","-3,051","-3,342","-3,342","0","33,813","- %","-16.01%","-9.88%","241,521","8.64","3.25","-1.38","-0.52","0.00","0.00","0.1400","0.05"," -55.23%"," -110.06%","30-Sep-2009","0.09","1.04","-6.50","0.64","-15.37%","0.00%","25-Nov-2009","0.10","1.16","-7.23","0.71","-13.84%","0.00%"

