Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"29/08/2019","3.61","3.40","-0.21 (5.82%)","HOLD","RHB-OSK"
"29/05/2019","3.80","3.40","-0.40 (10.53%)","SELL","RHB-OSK"

