Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"19/08/2019","0.875","0.77","-0.105 (12.00%)","SELL","TA"
"28/05/2019","0.79","0.80","+0.01 (1.27%)","SELL","TA"

