Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","32,080","33,496","37,066","37,028","31,685","25,945","21,198","14,930","15,073","31,171","15,649","28,329","3.03%"
"YoY %","-4.23%","-9.63%","0.10%","16.86%","22.12%","22.39%","41.98%","-0.95%","-51.64%","99.19%","-44.76%","-",""
"Horiz. %","113.24%","118.24%","130.84%","130.71%","111.85%","91.58%","74.83%","52.70%","53.21%","110.03%","55.24%","100.00%",""
"PBT","9,084","9,486","10,009","15,428","16,517","8,112","5,361","9,740","9,491","7,153","6,254","8,460","1.88%"
"YoY %","-4.24%","-5.23%","-35.12%","-6.59%","103.61%","51.32%","-44.96%","2.62%","32.69%","14.37%","-26.08%","-",""
"Horiz. %","107.38%","112.13%","118.31%","182.36%","195.24%","95.89%","63.37%","115.13%","112.19%","84.55%","73.92%","100.00%",""
"Tax","-2,224","-2,897","-2,123","-2,551","-1,340","-738","-2,007","-1,222","-1,620","-2,253","-1,768","-1,881","1.35%"
"YoY %","23.23%","-36.46%","16.78%","-90.37%","-81.57%","63.23%","-64.24%","24.57%","28.10%","-27.43%","6.01%","-",""
"Horiz. %","118.23%","154.01%","112.87%","135.62%","71.24%","39.23%","106.70%","64.97%","86.12%","119.78%","93.99%","100.00%",""
"NP","6,860","6,589","7,886","12,877","15,177","7,374","3,354","8,518","7,871","4,900","4,486","6,579","2.03%"
"YoY %","4.11%","-16.45%","-38.76%","-15.15%","105.82%","119.86%","-60.62%","8.22%","60.63%","9.23%","-31.81%","-",""
"Horiz. %","104.27%","100.15%","119.87%","195.73%","230.69%","112.08%","50.98%","129.47%","119.64%","74.48%","68.19%","100.00%",""
"NP to SH","6,860","6,589","7,886","12,877","15,177","7,374","3,354","8,518","7,871","4,900","4,486","6,579","2.03%"
"YoY %","4.11%","-16.45%","-38.76%","-15.15%","105.82%","119.86%","-60.62%","8.22%","60.63%","9.23%","-31.81%","-",""
"Horiz. %","104.27%","100.15%","119.87%","195.73%","230.69%","112.08%","50.98%","129.47%","119.64%","74.48%","68.19%","100.00%",""
"Tax Rate","24.48    %","30.54    %","21.21    %","16.53    %","8.11    %","9.10    %","37.44    %","12.55    %","17.07    %","31.50    %","28.27    %","22.23    %","-0.52%"
"YoY %","-19.84%","43.99%","28.31%","103.82%","-10.88%","-75.69%","198.33%","-26.48%","-45.81%","11.43%","27.17%","-",""
"Horiz. %","110.12%","137.38%","95.41%","74.36%","36.48%","40.94%","168.42%","56.46%","76.79%","141.70%","127.17%","100.00%",""
"Total Cost","25,220","26,907","29,180","24,151","16,508","18,571","17,844","6,412","7,202","26,271","11,163","21,750","3.32%"
"YoY %","-6.27%","-7.79%","20.82%","46.30%","-11.11%","4.07%","178.29%","-10.97%","-72.59%","135.34%","-48.68%","-",""
"Horiz. %","115.95%","123.71%","134.16%","111.04%","75.90%","85.38%","82.04%","29.48%","33.11%","120.79%","51.32%","100.00%",""
"Net Worth","104,180","104,180","101,688","76,433","84,821","70,680","64,614","62,425","55,250","48,248","44,177","43,301","9.94%"
"YoY %","0.00%","2.45%","33.04%","-9.89%","20.01%","9.39%","3.51%","12.99%","14.51%","9.22%","2.02%","-",""
"Horiz. %","240.59%","240.59%","234.84%","176.51%","195.89%","163.23%","149.22%","144.16%","127.59%","111.42%","102.02%","100.00%",""
"Div","3,052","1,526","1,524","1,881","844","845","-","-","853","-","853","-","-"
"YoY %","100.00%","0.15%","-19.00%","122.87%","-0.13%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","357.83%","178.91%","178.65%","220.56%","98.96%","99.10%","0.00%","0.00%","100.06%","0.00%","100.00%","-",""
"Div Payout %","44.50    %","23.17    %","19.33    %","14.61    %","5.56    %","11.47    %","-     %","-     %","10.85    %","-     %","19.02    %","-     %","-"
"YoY %","92.06%","19.87%","32.31%","162.77%","-51.53%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","233.96%","121.82%","101.63%","76.81%","29.23%","60.30%","0.00%","0.00%","57.05%","0.00%","100.00%","-",""
"Net Worth","104,180","104,180","101,688","76,433","84,821","70,680","64,614","62,425","55,250","48,248","44,177","43,301","9.94%"
"YoY %","0.00%","2.45%","33.04%","-9.89%","20.01%","9.39%","3.51%","12.99%","14.51%","9.22%","2.02%","-",""
"Horiz. %","240.59%","240.59%","234.84%","176.51%","195.89%","163.23%","149.22%","144.16%","127.59%","111.42%","102.02%","100.00%",""
"NOSH","254,409","254,409","254,031","171,069","168,867","169,092","169,459","170,701","170,737","170,731","170,636","170,883","4.50%"
"YoY %","0.00%","0.15%","48.50%","1.30%","-0.13%","-0.22%","-0.73%","-0.02%","0.00%","0.06%","-0.14%","-",""
"Horiz. %","148.88%","148.88%","148.66%","100.11%","98.82%","98.95%","99.17%","99.89%","99.91%","99.91%","99.86%","100.00%",""
"NP Margin","21.38    %","19.67    %","21.28    %","34.78    %","47.90    %","28.42    %","15.82    %","57.05    %","52.22    %","15.72    %","28.67    %","23.22    %","-0.96%"
"YoY %","8.69%","-7.57%","-38.82%","-27.39%","68.54%","79.65%","-72.27%","9.25%","232.19%","-45.17%","23.47%","-",""
"Horiz. %","92.08%","84.71%","91.65%","149.78%","206.29%","122.39%","68.13%","245.69%","224.89%","67.70%","123.47%","100.00%",""
"ROE","6.58    %","6.32    %","7.76    %","16.85    %","17.89    %","10.43    %","5.19    %","13.65    %","14.25    %","10.16    %","10.15    %","15.19    %","-7.19%"
"YoY %","4.11%","-18.56%","-53.95%","-5.81%","71.52%","100.96%","-61.98%","-4.21%","40.26%","0.10%","-33.18%","-",""
