F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"T4Q","28-Aug-2018","30-Jun-2018","2","162,262","7,553","5,072","4,937","0","158,082","- %","3.13%","3.12%","1,976,035","8.21","8.21","0.25","0.25","0.00","0.00","0.0800","0.08",""," -3.85%","29-Jun-2018","0.085","1.04","34.02","1.06","2.94%","0.00%","28-Aug-2018","0.105","1.28","42.03","1.31","2.38%","0.00%"
"31-Dec-2017","28-Feb-2018","31-Dec-2017","4","140,738","6,901","5,240","5,084","-","151,597","- %","3.72%","3.35%","1,894,974","7.43","7.12","0.27","0.26","0.00","0.00","0.0800","0.08",""," 120.74%","29-Dec-2017","0.105","1.41","39.14","1.31","2.56%","0.00%","28-Feb-2018","0.10","1.35","37.27","1.25","2.68%","0.00%"
"31-Dec-2016","28-Feb-2017","31-Dec-2016","4","113,886","-24,311","-25,302","-24,517","-","120,858","- %","-22.22%","-20.29%","1,726,549","6.60","5.76","-1.42","-1.24","0.00","0.00","0.0700","0.06",""," -37.21%","30-Dec-2016","0.05","0.76","-3.52","0.71","-28.40%","0.00%","","0.09","1.36","-6.34","1.29","-15.78%","0.00%"
"31-Dec-2015","25-Feb-2016","31-Dec-2015","4","119,015","-14,451","-17,132","-17,868","-","150,291","- %","-14.39%","-11.89%","1,669,906","7.13","6.02","-1.07","-0.90","0.00","0.00","0.0900","0.08",""," -3,307.90%","31-Dec-2015","0.08","1.12","-7.48","0.89","-13.38%","0.00%","25-Feb-2016","0.075","1.05","-7.01","0.83","-14.27%","0.00%"
"31-Dec-2014","27-Feb-2015","31-Dec-2014","4","101,583","1,916","724","557","-","139,250","- %","0.71%","0.40%","1,392,500","7.30","5.14","0.04","0.03","0.00","0.00","0.1000","0.07",""," -81.98%","31-Dec-2014","0.085","1.17","212.50","0.85","0.47%","0.00%","27-Feb-2015","0.085","1.17","212.50","0.85","0.47%","0.00%"
"31-Dec-2013","28-Feb-2014","31-Dec-2013","4","143,463","8,817","5,509","3,091","-","127,285","- %","3.84%","2.43%","1,272,857","11.27","7.26","0.24","0.16","0.00","0.00","0.1000","0.06",""," -89.78%","31-Dec-2013","0.085","0.75","35.00","0.85","2.86%","0.00%","28-Feb-2014","0.13","1.15","53.53","1.30","1.87%","0.00%"
"31-Dec-2012","28-Feb-2013","31-Dec-2012","4","98,529","33,453","31,505","30,239","-","82,829","- %","31.98%","36.51%","753,000","13.08","4.99","4.17","1.53","0.00","0.00","0.1100","0.04",""," 565.57%","31-Dec-2012","0.10","0.76","2.49","0.91","40.16%","0.00%","28-Feb-2013","0.115","0.88","2.86","1.05","34.92%","0.00%"
"31-Dec-2011","29-Feb-2012","31-Dec-2011","4","43,329","-6,511","-6,495","-6,495","-","-26,298","- %","-14.99%","0.00%","61,158","70.85","2.19","-2.65","-0.33","0.00","0.00","-0.4300","-0.01",""," 65.54%","30-Dec-2011","0.01","0.01","-0.09","0.00","-1,062.00%","0.00%","29-Feb-2012","0.01","0.01","-0.09","0.00","-1,062.00%","0.00%"
"31-Dec-2010","23-Feb-2011","31-Dec-2010","4","44,126","-20,109","-18,848","-18,848","-","-19,575","- %","-42.71%","0.00%","61,174","72.13","2.23","-30.81","-0.95","0.00","0.00","-0.3200","-0.01",""," -161.56%","30-Dec-2010","0.035","0.05","-0.11","0.00","-880.29%","0.00%","23-Feb-2011","0.035","0.05","-0.11","0.00","-880.29%","0.00%"
"31-Dec-2009","25-Feb-2010","31-Dec-2009","4","35,874","-7,191","-7,206","-7,206","-","-1,835","- %","-20.09%","0.00%","61,171","58.64","1.82","-11.78","-0.36","0.00","0.00","-0.0300","-0.00",""," 62.96%","20-Nov-2009","0.035","0.06","-0.30","0.00","-336.57%","0.00%","25-Feb-2010","0.035","0.06","-0.30","0.00","-336.57%","0.00%"
"31-Dec-2008","27-Feb-2009","31-Dec-2008","4","174,799","-18,286","-19,320","-19,455","-","5,506","- %","-11.05%","-353.33%","61,179","285.72","8.85","-31.80","-0.98","0.00","0.00","0.0900","0.00",""," 56.42%","31-Dec-2008","0.10","0.03","-0.31","1.11","-318.00%","0.00%","27-Feb-2009","0.08","0.03","-0.25","0.89","-397.50%","0.00%"

