Column1,AQR,T4Q,31/12/18,31/12/17,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,CAGR
"Revenue","203,478","218,568","256,508","0","142,844","156,957","142,663","115,604","95,778","88,537","82,143","71,849","16.13%"
"YoY %","-6.90%","-14.79%","0.00%","0.00%","-8.99%","10.02%","23.41%","20.70%","8.18%","7.78%","14.33%","-",""
"Horiz. %","283.20%","304.20%","357.01%","0.00%","198.81%","218.45%","198.56%","160.90%","133.30%","123.23%","114.33%","100.00%",""
"PBT","2,568","6,612","10,527","0","6,373","5,179","5,095","5,270","4,503","3,256","3,671","2,321","19.44%"
"YoY %","-61.16%","-37.19%","0.00%","0.00%","23.05%","1.65%","-3.32%","17.03%","38.30%","-11.30%","58.16%","-",""
"Horiz. %","110.64%","284.88%","453.55%","0.00%","274.58%","223.14%","219.52%","227.06%","194.01%","140.28%","158.16%","100.00%",""
"Tax","-1,266","-3,911","-4,457","0","-2,448","-158","-1,024","-850","-474","722","-16","2,149","-"
"YoY %","67.63%","12.25%","0.00%","0.00%","-1,449.37%","84.57%","-20.47%","-79.32%","-165.65%","4,612.50%","-100.74%","-",""
"Horiz. %","-58.91%","-181.99%","-207.40%","0.00%","-113.91%","-7.35%","-47.65%","-39.55%","-22.06%","33.60%","-0.74%","100.00%",""
"NP","1,302","2,701","6,070","0","3,925","5,021","4,071","4,420","4,029","3,978","3,655","4,470","3.66%"
"YoY %","-51.80%","-55.50%","0.00%","0.00%","-21.83%","23.34%","-7.90%","9.70%","1.28%","8.84%","-18.23%","-",""
"Horiz. %","29.13%","60.43%","135.79%","0.00%","87.81%","112.33%","91.07%","98.88%","90.13%","88.99%","81.77%","100.00%",""
"NP to SH","1,302","2,701","6,070","0","3,925","5,021","4,071","4,420","4,029","3,978","3,655","4,470","3.66%"
"YoY %","-51.80%","-55.50%","0.00%","0.00%","-21.83%","23.34%","-7.90%","9.70%","1.28%","8.84%","-18.23%","-",""
"Horiz. %","29.13%","60.43%","135.79%","0.00%","87.81%","112.33%","91.07%","98.88%","90.13%","88.99%","81.77%","100.00%",""
"Tax Rate","49.30    %","59.15    %","42.34    %","-     %","38.41    %","3.05    %","20.10    %","16.13    %","10.53    %","-22.17    %","0.44    %","-92.59    %","-"
"YoY %","-16.65%","39.70%","0.00%","0.00%","1,159.34%","-84.83%","24.61%","53.18%","147.50%","-5,138.64%","100.48%","-",""
"Horiz. %","-53.25%","-63.88%","-45.73%","0.00%","-41.48%","-3.29%","-21.71%","-17.42%","-11.37%","23.94%","-0.48%","100.00%",""
"Total Cost","202,176","215,867","250,438","0","138,919","151,936","138,592","111,184","91,749","84,559","78,488","67,379","16.68%"
"YoY %","-6.34%","-13.80%","0.00%","0.00%","-8.57%","9.63%","24.65%","21.18%","8.50%","7.73%","16.49%","-",""
"Horiz. %","300.06%","320.38%","371.69%","0.00%","206.18%","225.49%","205.69%","165.01%","136.17%","125.50%","116.49%","100.00%",""
