Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","447,876","463,431","472,602","472,241","435,523","502,301","518,771","452,312","522,552","578,309","587,519","468,046","0.11%"
"YoY %","-3.36%","-1.94%","0.08%","8.43%","-13.29%","-3.17%","14.69%","-13.44%","-9.64%","-1.57%","25.53%","-",""
"Horiz. %","95.69%","99.01%","100.97%","100.90%","93.05%","107.32%","110.84%","96.64%","111.65%","123.56%","125.53%","100.00%",""
"PBT","5,652","-6,368","-5,879","-16,923","-13,393","11,138","26,980","20,591","33,838","30,177","32,469","-75","62.31%"
"YoY %","188.76%","-8.32%","65.26%","-26.36%","-220.25%","-58.72%","31.03%","-39.15%","12.13%","-7.06%","43,392.00%","-",""
"Horiz. %","-7,536.00%","8,490.67%","7,838.67%","22,564.00%","17,857.33%","-14,850.67%","-35,973.33%","-27,454.67%","-45,117.34%","-40,236.00%","-43,292.00%","100.00%",""
"Tax","-5,244","-5,744","-6,016","-13,021","-3,905","-7,572","-8,374","-4,264","-4,277","8,403","-6,363","7,946","-"
"YoY %","8.70%","4.52%","53.80%","-233.44%","48.43%","9.58%","-96.39%","0.30%","-150.90%","232.06%","-180.08%","-",""
"Horiz. %","-66.00%","-72.29%","-75.71%","-163.87%","-49.14%","-95.29%","-105.39%","-53.66%","-53.83%","105.75%","-80.08%","100.00%",""
"NP","408","-12,112","-11,895","-29,944","-17,298","3,566","18,606","16,327","29,561","38,580","26,106","7,871","-"
"YoY %","103.37%","-1.82%","60.28%","-73.11%","-585.08%","-80.83%","13.96%","-44.77%","-23.38%","47.78%","231.67%","-",""
"Horiz. %","5.18%","-153.88%","-151.12%","-380.43%","-219.77%","45.31%","236.39%","207.43%","375.57%","490.15%","331.67%","100.00%",""
"NP to SH","408","-12,112","-11,895","-29,942","-17,315","3,957","18,678","16,412","29,568","38,580","25,686","7,293","-"
"YoY %","103.37%","-1.82%","60.27%","-72.93%","-537.58%","-78.81%","13.81%","-44.49%","-23.36%","50.20%","252.20%","-",""
"Horiz. %","5.59%","-166.08%","-163.10%","-410.56%","-237.42%","54.26%","256.11%","225.04%","405.43%","529.00%","352.20%","100.00%",""
"Tax Rate","92.78    %","-     %","-     %","-     %","-     %","67.98    %","31.04    %","20.71    %","12.64    %","-27.85    %","19.60    %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","119.01%","49.88%","63.84%","145.39%","-242.09%","0.00%","-",""
"Horiz. %","473.37%","0.00%","0.00%","0.00%","0.00%","346.84%","158.37%","105.66%","64.49%","-142.09%","100.00%","-",""
"Total Cost","447,468","475,543","484,497","502,185","452,821","498,735","500,165","435,985","492,991","539,729","561,413","460,175","0.57%"
"YoY %","-5.90%","-1.85%","-3.52%","10.90%","-9.21%","-0.29%","14.72%","-11.56%","-8.66%","-3.86%","22.00%","-",""
"Horiz. %","97.24%","103.34%","105.29%","109.13%","98.40%","108.38%","108.69%","94.74%","107.13%","117.29%","122.00%","100.00%",""
"Net Worth","277,943","277,943","278,005","291,083","319,913","338,259","339,165","326,566","317,063","290,810","247,272","220,667","2.60%"
"YoY %","0.00%","-0.02%","-4.49%","-9.01%","-5.42%","-0.27%","3.86%","3.00%","9.03%","17.61%","12.06%","-",""
"Horiz. %","125.96%","125.96%","125.98%","131.91%","144.98%","153.29%","153.70%","147.99%","143.68%","131.79%","112.06%","100.00%",""
"Div","-","0","-","-","-","1,595","6,369","6,372","6,373","6,391","1,637","1,659","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","-74.95%","-0.04%","-0.02%","-0.29%","290.30%","-1.30%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","96.17%","383.89%","384.05%","384.12%","385.22%","98.70%","100.00%",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","40.32    %","34.10    %","38.83    %","21.55    %","16.57    %","6.38    %","22.75    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","18.24%","-12.18%","80.19%","30.05%","159.72%","-71.96%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","177.23%","149.89%","170.68%","94.73%","72.84%","28.04%","100.00%",""
"Net Worth","277,943","277,943","278,005","291,083","319,913","338,259","339,165","326,566","317,063","290,810","247,272","220,667","2.60%"
"YoY %","0.00%","-0.02%","-4.49%","-9.01%","-5.42%","-0.27%","3.86%","3.00%","9.03%","17.61%","12.06%","-",""
"Horiz. %","125.96%","125.96%","125.98%","131.91%","144.98%","153.29%","153.70%","147.99%","143.68%","131.79%","112.06%","100.00%",""
"NOSH","158,825","158,825","158,860","159,062","159,161","159,556","159,232","159,300","159,328","159,785","163,756","165,915","-0.48%"
"YoY %","0.00%","-0.02%","-0.13%","-0.06%","-0.25%","0.20%","-0.04%","-0.02%","-0.29%","-2.42%","-1.30%","-",""
"Horiz. %","95.73%","95.73%","95.75%","95.87%","95.93%","96.17%","95.97%","96.01%","96.03%","96.31%","98.70%","100.00%",""
"NP Margin","0.09    %","-2.61    %","-2.52    %","-6.34    %","-3.97    %","0.71    %","3.59    %","3.61    %","5.66    %","6.67    %","4.44    %","1.68    %","-"
"YoY %","103.45%","-3.57%","60.25%","-59.70%","-659.15%","-80.22%","-0.55%","-36.22%","-15.14%","50.23%","164.29%","-",""
"Horiz. %","5.36%","-155.36%","-150.00%","-377.38%","-236.31%","42.26%","213.69%","214.88%","336.90%","397.02%","264.29%","100.00%",""
"ROE","0.15    %","-4.36    %","-4.28    %","-10.29    %","-5.41    %","1.17    %","5.51    %","5.03    %","9.33    %","13.27    %","10.39    %","3.30    %","-"
"YoY %","103.44%","-1.87%","58.41%","-90.20%","-562.39%","-78.77%","9.54%","-46.09%","-29.69%","27.72%","214.85%","-",""
"Horiz. %","4.55%","-132.12%","-129.70%","-311.82%","-163.94%","35.45%","166.97%","152.42%","282.73%","402.12%","314.85%","100.00%",""
"RPS","281.99","291.79","297.50","296.89","273.64","314.81","325.79","283.94","327.97","361.93","358.78","282.10","0.59%"
"YoY %","-3.36%","-1.92%","0.21%","8.50%","-13.08%","-3.37%","14.74%","-13.43%","-9.38%","0.88%","27.18%","-",""
"Horiz. %","99.96%","103.43%","105.46%","105.24%","97.00%","111.60%","115.49%","100.65%","116.26%","128.30%","127.18%","100.00%",""
"EPS","0.24","-7.63","-7.49","-18.82","-10.88","2.48","11.73","10.30","18.55","24.06","15.89","4.39","-"
