Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","993,164","1,081,338","1,228,590","960,685","1,201,273","714,972","662,359","594,233","674,650","534,868","430,713","458,138","11.58%"
"YoY %","-8.15%","-11.99%","27.89%","-20.03%","68.02%","7.94%","11.46%","-11.92%","26.13%","24.18%","-5.99%","-",""
"Horiz. %","216.78%","236.03%","268.17%","209.69%","262.21%","156.06%","144.58%","129.71%","147.26%","116.75%","94.01%","100.00%",""
"PBT","18,536","18,002","24,984","61,566","50,462","32,082","25,668","24,464","37,775","24,429","-49,914","32,919","-3.02%"
"YoY %","2.97%","-27.95%","-59.42%","22.00%","57.29%","24.99%","4.92%","-35.24%","54.63%","148.94%","-251.63%","-",""
"Horiz. %","56.31%","54.69%","75.90%","187.02%","153.29%","97.46%","77.97%","74.32%","114.75%","74.21%","-151.63%","100.00%",""
"Tax","-7,656","-14,107","-15,966","-35,769","-25,845","-10,503","-13,411","-19,061","-19,188","-11,821","-11,451","-11,554","3.66%"
"YoY %","45.73%","11.64%","55.36%","-38.40%","-146.07%","21.68%","29.64%","0.66%","-62.32%","-3.23%","0.89%","-",""
"Horiz. %","66.26%","122.10%","138.19%","309.58%","223.69%","90.90%","116.07%","164.97%","166.07%","102.31%","99.11%","100.00%",""
"NP","10,880","3,895","9,018","25,797","24,617","21,579","12,257","5,403","18,587","12,608","-61,365","21,365","-9.13%"
"YoY %","179.33%","-56.81%","-65.04%","4.79%","14.08%","76.05%","126.86%","-70.93%","47.42%","120.55%","-387.22%","-",""
"Horiz. %","50.92%","18.23%","42.21%","120.74%","115.22%","101.00%","57.37%","25.29%","87.00%","59.01%","-287.22%","100.00%",""
"NP to SH","16,770","8,612","14,665","28,234","27,209","22,877","13,508","5,526","18,679","11,860","-61,630","20,704","-3.76%"
"YoY %","94.73%","-41.28%","-48.06%","3.77%","18.94%","69.36%","144.44%","-70.42%","57.50%","119.24%","-397.67%","-",""
"Horiz. %","81.00%","41.60%","70.83%","136.37%","131.42%","110.50%","65.24%","26.69%","90.22%","57.28%","-297.67%","100.00%",""
"Tax Rate","41.30    %","78.36    %","63.90    %","58.10    %","51.22    %","32.74    %","52.25    %","77.91    %","50.80    %","48.39    %","-     %","35.10    %","6.88%"
"YoY %","-47.29%","22.63%","9.98%","13.43%","56.44%","-37.34%","-32.94%","53.37%","4.98%","0.00%","0.00%","-",""
"Horiz. %","117.66%","223.25%","182.05%","165.53%","145.93%","93.28%","148.86%","221.97%","144.73%","137.86%","0.00%","100.00%",""
"Total Cost","982,284","1,077,443","1,219,572","934,888","1,176,656","693,393","650,102","588,830","656,063","522,260","492,078","436,773","12.08%"
"YoY %","-8.83%","-11.65%","30.45%","-20.55%","69.70%","6.66%","10.41%","-10.25%","25.62%","6.13%","12.66%","-",""
"Horiz. %","224.90%","246.68%","279.22%","214.04%","269.40%","158.75%","148.84%","134.81%","150.21%","119.57%","112.66%","100.00%",""
"Net Worth","467,174","467,174","461,731","457,025","365,723","339,914","277,827","215,682","207,692","191,288","181,438","227,412","8.18%"
"YoY %","0.00%","1.18%","1.03%","24.96%","7.59%","22.35%","28.81%","3.85%","8.58%","5.43%","-20.22%","-",""
"Horiz. %","205.43%","205.43%","203.04%","200.97%","160.82%","149.47%","122.17%","94.84%","91.33%","84.12%","79.78%","100.00%",""
"Div","-","11,297","5,980","7,973","9,662","9,673","-","-","-","-","-","9,674","-5.20%"
"YoY %","0.00%","88.89%","-24.99%","-17.48%","-0.11%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","116.77%","61.82%","82.41%","99.87%","99.98%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%",""
"Div Payout %","-     %","131.18    %","40.78    %","28.24    %","35.51    %","42.28    %","-     %","-     %","-     %","-     %","-     %","46.73    %","-1.50%"
"YoY %","0.00%","221.68%","44.41%","-20.47%","-16.01%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","280.72%","87.27%","60.43%","75.99%","90.48%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%",""
"Net Worth","467,174","467,174","461,731","457,025","365,723","339,914","277,827","215,682","207,692","191,288","181,438","227,412","8.18%"
"YoY %","0.00%","1.18%","1.03%","24.96%","7.59%","22.35%","28.81%","3.85%","8.58%","5.43%","-20.22%","-",""
"Horiz. %","205.43%","205.43%","203.04%","200.97%","160.82%","149.47%","122.17%","94.84%","91.33%","84.12%","79.78%","100.00%",""
"NOSH","598,098","598,098","598,098","531,548","483,122","483,657","407,371","277,512","276,923","276,628","276,668","276,421","8.95%"
"YoY %","0.00%","0.00%","12.52%","10.02%","-0.11%","18.73%","46.79%","0.21%","0.11%","-0.01%","0.09%","-",""
"Horiz. %","216.37%","216.37%","216.37%","192.30%","174.78%","174.97%","147.37%","100.39%","100.18%","100.07%","100.09%","100.00%",""
"NP Margin","1.10    %","0.36    %","0.73    %","2.69    %","2.05    %","3.02    %","1.85    %","0.91    %","2.76    %","2.36    %","-14.25    %","4.66    %","-18.60%"
"YoY %","205.56%","-50.68%","-72.86%","31.22%","-32.12%","63.24%","103.30%","-67.03%","16.95%","116.56%","-405.79%","-",""
"Horiz. %","23.61%","7.73%","15.67%","57.73%","43.99%","64.81%","39.70%","19.53%","59.23%","50.64%","-305.79%","100.00%",""
"ROE","3.59    %","1.84    %","3.18    %","6.18    %","7.44    %","6.73    %","4.86    %","2.56    %","8.99    %","6.20    %","-33.97    %","9.10    %","-11.02%"
"YoY %","95.11%","-42.14%","-48.54%","-16.94%","10.55%","38.48%","89.84%","-71.52%","45.00%","118.25%","-473.30%","-",""
"Horiz. %","39.45%","20.22%","34.95%","67.91%","81.76%","73.96%","53.41%","28.13%","98.79%","68.13%","-373.30%","100.00%",""
"RPS","166.05","180.80","205.42","180.73","248.65","147.83","162.59","214.13","243.62","193.35","155.68","165.74","2.41%"
"YoY %","-8.16%","-11.99%","13.66%","-27.32%","68.20%","-9.08%","-24.07%","-12.10%","26.00%","24.20%","-6.07%","-",""
"Horiz. %","100.19%","109.09%","123.94%","109.04%","150.02%","89.19%","98.10%","129.20%","146.99%","116.66%","93.93%","100.00%",""
"EPS","2.80","1.44","2.74","5.46","5.62","4.73","3.32","2.00","6.75","4.28","-22.27","7.49","-10.57%"
"YoY %","94.44%","-47.45%","-49.82%","-2.85%","18.82%","42.47%","66.00%","-70.37%","57.71%","119.22%","-397.33%","-",""
"Horiz. %","37.38%","19.23%","36.58%","72.90%","75.03%","63.15%","44.33%","26.70%","90.12%","57.14%","-297.33%","100.00%",""
"DPS","0.00","1.89","1.00","1.50","2.00","2.00","0.00","0.00","0.00","0.00","-","3.50","-12.99%"
"YoY %","0.00%","89.00%","-33.33%","-25.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","54.00%","28.57%","42.86%","57.14%","57.14%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%",""
"NAPS","0.7811","0.7811","0.7720","0.8598","0.7570","0.7028","0.6820","0.7772","0.7500","0.6915","0.6558","0.8227","-0.70%"
"YoY %","0.00%","1.18%","-10.21%","13.58%","7.71%","3.05%","-12.25%","3.63%","8.46%","5.44%","-20.29%","-",""
"Horiz. %","94.94%","94.94%","93.84%","104.51%","92.01%","85.43%","82.90%","94.47%","91.16%","84.05%","79.71%","100.00%",""
"RPS","166.05","180.80","205.42","160.62","200.85","119.54","110.74","99.35","112.80","89.43","72.01","76.60","11.58%"
"YoY %","-8.16%","-11.99%","27.89%","-20.03%","68.02%","7.95%","11.46%","-11.92%","26.13%","24.19%","-5.99%","-",""
"Horiz. %","216.78%","236.03%","268.17%","209.69%","262.21%","156.06%","144.57%","129.70%","147.26%","116.75%","94.01%","100.00%",""
"EPS","2.80","1.44","2.74","4.72","4.55","3.82","2.26","0.92","3.12","1.98","-10.30","3.46","-2.56%"
"YoY %","94.44%","-47.45%","-41.95%","3.74%","19.11%","69.03%","145.65%","-70.51%","57.58%","119.22%","-397.69%","-",""
"Horiz. %","80.92%","41.62%","79.19%","136.42%","131.50%","110.40%","65.32%","26.59%","90.17%","57.23%","-297.69%","100.00%",""
"DPS","0.00","1.89","1.00","1.33","1.62","1.62","0.00","0.00","0.00","0.00","-","1.62","-5.22%"
"YoY %","0.00%","89.00%","-24.81%","-17.90%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","116.67%","61.73%","82.10%","100.00%","100.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%",""
