F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2019","29-Aug-2019","30-Jun-2019","2","114,336","9,512","7,954","7,954","-","93,576","- %","6.96%","8.50%","233,941","48.87","48.86","3.40","3.40","0.00","0.00","0.4000","0.40"," -17.08%"," 511.06%","28-Jun-2019","0.375","0.77","11.03","0.94","9.07%","0.00%","29-Aug-2019","0.35","0.72","10.29","0.88","9.71%","0.00%"
"31-Dec-2019","30-May-2019","31-Mar-2019","1","60,816","10,777","9,592","9,592","-","95,856","- %","15.77%","10.01%","233,795","26.01","25.99","4.10","4.10","0.00","0.00","0.4100","0.41"," 191.64%"," 155.24%","29-Mar-2019","0.415","1.60","10.12","1.01","9.89%","0.00%","30-May-2019","0.41","1.58","9.99","1.00","10.01%","0.00%"
"31-Dec-2018","28-Feb-2019","31-Dec-2018","4","213,058","4,450","3,289","3,289","-","84,166","- %","1.54%","3.91%","233,795","91.13","91.05","1.41","1.41","0.00","0.00","0.3600","0.36"," 183.14%"," 1,530.00%","31-Dec-2018","0.335","0.37","23.81","0.93","4.20%","0.00%","28-Feb-2019","0.43","0.47","30.57","1.19","3.27%","0.00%"
"31-Dec-2018","28-Nov-2018","30-Sep-2018","3","151,110","-3,988","-3,956","-3,956","-","77,152","- %","-2.62%","-5.13%","233,795","64.63","64.58","-1.69","-1.69","0.00","0.00","0.3300","0.33"," -104.44%"," -40.23%","28-Sep-2018","0.355","0.55","-20.98","1.08","-4.77%","0.00%","28-Nov-2018","0.36","0.56","-21.28","1.09","-4.70%","0.00%"
"31-Dec-2018","28-Aug-2018","30-Jun-2018","2","96,449","-1,568","-1,935","-1,935","-","79,490","- %","-2.01%","-2.43%","233,795","41.25","41.22","-0.83","-0.83","0.00","0.00","0.3400","0.34"," -151.49%"," 33.34%","29-Jun-2018","0.385","0.93","-46.52","1.13","-2.15%","0.00%","28-Aug-2018","0.36","0.87","-43.50","1.06","-2.30%","0.00%"
"31-Dec-2018","31-May-2018","31-Mar-2018","1","50,703","4,736","3,758","3,758","-","86,504","- %","7.41%","4.34%","233,795","21.69","21.67","1.61","1.61","0.00","0.00","0.3700","0.37"," 1,733.91%"," 157.59%","30-Mar-2018","0.38","1.75","23.64","1.03","4.23%","0.00%","31-May-2018","0.355","1.64","22.09","0.96","4.53%","0.00%"
"31-Dec-2017","28-Feb-2018","31-Dec-2017","4","106,336","-1,256","-230","-230","-","72,476","- %","-0.22%","-0.32%","233,795","45.48","45.44","-0.10","-0.10","0.00","0.00","0.3100","0.31"," 91.85%"," -105.92%","29-Dec-2017","0.385","0.85","-391.35","1.24","-0.26%","0.00%","28-Feb-2018","0.40","0.88","-406.60","1.29","-0.25%","0.00%"
"31-Dec-2017","27-Nov-2017","30-Sep-2017","3","69,342","-2,821","-2,821","-2,821","-","70,138","- %","-4.07%","-4.02%","233,795","29.66","29.63","-1.21","-1.21","0.00","0.00","0.3000","0.30"," 2.82%"," -190.39%","29-Sep-2017","0.43","1.45","-35.64","1.43","-2.81%","0.00%","27-Nov-2017","0.39","1.31","-32.32","1.30","-3.09%","0.00%"
"31-Dec-2017","29-Aug-2017","30-Jun-2017","2","37,999","-2,903","-2,903","-2,903","-","70,138","- %","-7.64%","-4.14%","233,795","16.25","16.24","-1.24","-1.24","0.00","0.00","0.3000","0.30"," 55.51%"," -250.03%","30-Jun-2017","0.405","2.49","-32.62","1.35","-3.07%","0.00%","29-Aug-2017","0.41","2.52","-33.02","1.37","-3.03%","0.00%"
"31-Dec-2017","30-May-2017","31-Mar-2017","1","19,009","-8,280","-6,525","-6,525","-","67,722","- %","-34.33%","-9.63%","225,741","8.42","8.12","-2.89","-2.79","0.00","0.00","0.3000","0.29"," -267.87%"," -827.42%","31-Mar-2017","0.485","5.76","-16.78","1.62","-5.96%","0.00%","30-May-2017","0.46","5.46","-15.91","1.53","-6.28%","0.00%"
"31-Dec-2016","28-Feb-2017","31-Dec-2016","4","82,686","5,425","3,887","3,887","-","69,369","- %","4.70%","5.60%","223,771","36.95","35.34","1.74","1.66","0.00","0.00","0.3100","0.30"," 24.54%"," 1.38%","30-Dec-2016","0.495","1.34","28.50","1.60","3.51%","0.00%","28-Feb-2017","0.50","1.35","28.78","1.61","3.47%","0.00%"
"31-Dec-2016","22-Nov-2016","30-Sep-2016","3","62,475","4,823","3,121","3,121","-","77,135","- %","5.00%","4.05%","220,386","28.35","26.70","1.42","1.33","0.00","0.00","0.3500","0.33"," 61.29%"," -5.31%","30-Sep-2016","0.465","1.64","32.84","1.33","3.05%","0.00%","22-Nov-2016","0.53","1.87","37.43","1.51","2.67%","0.00%"
"31-Dec-2016","22-Aug-2016","30-Jun-2016","2","41,209","3,050","1,935","1,935","-","61,664","- %","4.70%","3.14%","212,637","19.38","17.61","0.91","0.83","0.00","0.00","0.2900","0.26"," 115.72%"," 3.92%","30-Jun-2016","0.425","2.19","46.70","1.47","2.14%","0.00%","22-Aug-2016","0.465","2.40","51.10","1.60","1.96%","0.00%"
"31-Dec-2016","25-May-2016","31-Mar-2016","1","20,860","1,424","897","897","-","50,699","- %","4.30%","1.77%","194,999","10.70","8.91","0.46","0.38","0.00","0.00","0.2600","0.22"," -76.60%"," -51.04%","31-Mar-2016","0.405","3.79","88.04","1.56","1.14%","0.00%","25-May-2016","0.47","4.39","102.17","1.81","0.98%","0.00%"
"31-Dec-2015","25-Feb-2016","31-Dec-2015","4","89,073","4,038","3,834","3,834","-","24,812","- %","4.30%","15.45%","80,041","111.28","38.07","4.79","1.64","0.00","0.00","0.3100","0.11"," 16.32%"," -19.52%","31-Dec-2015","0.375","0.34","7.83","1.21","12.77%","0.00%","25-Feb-2016","0.395","0.35","8.25","1.27","12.13%","0.00%"
"31-Dec-2015","18-Nov-2015","30-Sep-2015","3","66,509","3,296","3,296","3,296","-","24,000","- %","4.96%","13.73%","80,000","83.14","28.42","4.12","1.41","0.00","0.00","0.3000","0.10"," 77.01%"," 15.08%","30-Sep-2015","0.50","0.60","12.14","1.67","8.24%","0.00%","18-Nov-2015","0.58","0.70","14.08","1.93","7.10%","0.00%"
