Column1,AQR,T4Q,31/03/19,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,CAGR
"Revenue","67,266","67,266","67,266","149,303","121,265","133,693","392,201","248,135","338,702","374,656","326,290","279,149","-14.62%"
"YoY %","0.00%","0.00%","-54.95%","23.12%","-9.30%","-65.91%","58.06%","-26.74%","-9.60%","14.82%","16.89%","-",""
"Horiz. %","24.10%","24.10%","24.10%","53.49%","43.44%","47.89%","140.50%","88.89%","121.33%","134.21%","116.89%","100.00%",""
"PBT","-6,934","-6,934","-6,934","-17,050","-8,154","-1,643","141,397","26,940","24,282","45,307","24,005","24,504","-"
"YoY %","0.00%","0.00%","59.33%","-109.10%","-396.29%","-101.16%","424.86%","10.95%","-46.41%","88.74%","-2.04%","-",""
"Horiz. %","-28.30%","-28.30%","-28.30%","-69.58%","-33.28%","-6.71%","577.04%","109.94%","99.09%","184.90%","97.96%","100.00%",""
"Tax","-6,798","-6,801","-6,798","-3,126","-4,042","-8,383","-35,027","-4,281","-809","285","5,516","4,757","-"
"YoY %","0.04%","-0.04%","-117.47%","22.66%","51.78%","76.07%","-718.20%","-429.17%","-383.86%","-94.83%","15.96%","-",""
"Horiz. %","-142.91%","-142.97%","-142.91%","-65.71%","-84.97%","-176.22%","-736.33%","-89.99%","-17.01%","5.99%","115.96%","100.00%",""
"NP","-13,732","-13,735","-13,732","-20,176","-12,196","-10,026","106,370","22,659","23,473","45,592","29,521","29,261","-"
"YoY %","0.02%","-0.02%","31.94%","-65.43%","-21.64%","-109.43%","369.44%","-3.47%","-48.52%","54.44%","0.89%","-",""
"Horiz. %","-46.93%","-46.94%","-46.93%","-68.95%","-41.68%","-34.26%","363.52%","77.44%","80.22%","155.81%","100.89%","100.00%",""
"NP to SH","-12,007","-12,007","-12,007","-19,396","-9,699","-4,217","67,280","18,936","18,051","37,685","24,443","28,116","-"
"YoY %","0.00%","0.00%","38.10%","-99.98%","-130.00%","-106.27%","255.30%","4.90%","-52.10%","54.18%","-13.06%","-",""
"Horiz. %","-42.71%","-42.71%","-42.71%","-68.99%","-34.50%","-15.00%","239.29%","67.35%","64.20%","134.03%","86.94%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","-     %","-     %","24.77    %","15.89    %","3.33    %","-0.63    %","-22.98    %","-19.41    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","55.88%","377.18%","628.57%","97.26%","-18.39%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-127.61%","-81.87%","-17.16%","3.25%","118.39%","100.00%",""
"Total Cost","80,998","81,001","80,998","169,479","133,461","143,719","285,831","225,476","315,229","329,064","296,769","249,888","-11.76%"
"YoY %","-0.00%","0.00%","-52.21%","26.99%","-7.14%","-49.72%","26.77%","-28.47%","-4.20%","10.88%","18.76%","-",""
"Horiz. %","32.41%","32.41%","32.41%","67.82%","53.41%","57.51%","114.38%","90.23%","126.15%","131.68%","118.76%","100.00%",""
"Net Worth","420,710","420,710","420,710","444,252","465,084","480,689","487,796","417,180","402,192","389,165","358,103","343,108","2.29%"
"YoY %","0.00%","0.00%","-5.30%","-4.48%","-3.25%","-1.46%","16.93%","3.73%","3.35%","8.67%","4.37%","-",""
"Horiz. %","122.62%","122.62%","122.62%","129.48%","135.55%","140.10%","142.17%","121.59%","117.22%","113.42%","104.37%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","8,210","8,213","8,208","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-0.04%","0.06%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.02%","100.06%","100.00%",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","21.79    %","33.60    %","29.19    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-35.15%","15.11%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","74.65%","115.11%","100.00%",""
"Net Worth","420,710","420,710","420,710","444,252","465,084","480,689","487,796","417,180","402,192","389,165","358,103","343,108","2.29%"
"YoY %","0.00%","0.00%","-5.30%","-4.48%","-3.25%","-1.46%","16.93%","3.73%","3.35%","8.67%","4.37%","-",""
"Horiz. %","122.62%","122.62%","122.62%","129.48%","135.55%","140.10%","142.17%","121.59%","117.22%","113.42%","104.37%","100.00%",""
"NOSH","159,966","159,966","159,966","160,380","160,929","162,945","163,142","164,244","164,160","164,204","164,267","164,166","-0.29%"
"YoY %","0.00%","0.00%","-0.26%","-0.34%","-1.24%","-0.12%","-0.67%","0.05%","-0.03%","-0.04%","0.06%","-",""
"Horiz. %","97.44%","97.44%","97.44%","97.69%","98.03%","99.26%","99.38%","100.05%","100.00%","100.02%","100.06%","100.00%",""
"NP Margin","-20.41    %","-20.42    %","-20.41    %","-13.51    %","-10.06    %","-7.50    %","27.12    %","9.13    %","6.93    %","12.17    %","9.05    %","10.48    %","-"
"YoY %","0.05%","-0.05%","-51.07%","-34.29%","-34.13%","-127.65%","197.04%","31.75%","-43.06%","34.48%","-13.65%","-",""
"Horiz. %","-194.75%","-194.85%","-194.75%","-128.91%","-95.99%","-71.56%","258.78%","87.12%","66.13%","116.13%","86.35%","100.00%",""
"ROE","-2.85    %","-2.85    %","-2.85    %","-4.37    %","-2.09    %","-0.88    %","13.79    %","4.54    %","4.49    %","9.68    %","6.83    %","8.19    %","-"
"YoY %","0.00%","0.00%","34.78%","-109.09%","-137.50%","-106.38%","203.74%","1.11%","-53.62%","41.73%","-16.61%","-",""
"Horiz. %","-34.80%","-34.80%","-34.80%","-53.36%","-25.52%","-10.74%","168.38%","55.43%","54.82%","118.19%","83.39%","100.00%",""
"RPS","42.05","42.05","42.05","93.09","75.35","82.05","240.40","151.08","206.32","228.16","198.63","170.04","-14.37%"
"YoY %","0.00%","0.00%","-54.83%","23.54%","-8.17%","-65.87%","59.12%","-26.77%","-9.57%","14.87%","16.81%","-",""
"Horiz. %","24.73%","24.73%","24.73%","54.75%","44.31%","48.25%","141.38%","88.85%","121.34%","134.18%","116.81%","100.00%",""
"EPS","-7.51","-7.51","-7.51","-12.09","-6.03","-2.62","41.24","11.53","10.99","22.95","14.88","17.12","-"
"YoY %","0.00%","0.00%","37.88%","-100.50%","-130.15%","-106.35%","257.68%","4.91%","-52.11%","54.23%","-13.08%","-",""
"Horiz. %","-43.87%","-43.87%","-43.87%","-70.62%","-35.22%","-15.30%","240.89%","67.35%","64.19%","134.05%","86.92%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.00","5.00","5.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%","100.00%","100.00%",""
"NAPS","2.6300","2.6300","2.6300","2.7700","2.8900","2.9500","2.9900","2.5400","2.4500","2.3700","2.1800","2.0900","2.58%"
"YoY %","0.00%","0.00%","-5.05%","-4.15%","-2.03%","-1.34%","17.72%","3.67%","3.38%","8.72%","4.31%","-",""
"Horiz. %","125.84%","125.84%","125.84%","132.54%","138.28%","141.15%","143.06%","121.53%","117.22%","113.40%","104.31%","100.00%",""
"RPS","40.96","40.96","40.96","90.92","73.85","81.41","238.84","151.11","206.26","228.15","198.70","169.99","-14.62%"
"YoY %","0.00%","0.00%","-54.95%","23.11%","-9.29%","-65.91%","58.06%","-26.74%","-9.59%","14.82%","16.89%","-",""
"Horiz. %","24.10%","24.10%","24.10%","53.49%","43.44%","47.89%","140.50%","88.89%","121.34%","134.21%","116.89%","100.00%",""
"EPS","-7.31","-7.31","-7.31","-11.81","-5.91","-2.57","40.97","11.53","10.99","22.95","14.88","17.12","-"
"YoY %","0.00%","0.00%","38.10%","-99.83%","-129.96%","-106.27%","255.33%","4.91%","-52.11%","54.23%","-13.08%","-",""
"Horiz. %","-42.70%","-42.70%","-42.70%","-68.98%","-34.52%","-15.01%","239.31%","67.35%","64.19%","134.05%","86.92%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.00","5.00","5.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%","100.00%","100.00%",""
"NAPS","2.5620","2.5620","2.5620","2.7053","2.8322","2.9272","2.9705","2.5405","2.4492","2.3699","2.1807","2.0894","2.29%"
"YoY %","0.00%","0.00%","-5.30%","-4.48%","-3.25%","-1.46%","16.93%","3.73%","3.35%","8.68%","4.37%","-",""
"Horiz. %","122.62%","122.62%","122.62%","129.48%","135.55%","140.10%","142.17%","121.59%","117.22%","113.42%","104.37%","100.00%",""
"Date","AQR","T4Q","29/03/19","30/03/18","31/03/17","31/03/16","31/03/15","31/03/14","29/03/13","30/03/12","31/03/11","31/03/10","-"
"Price","0.8000","0.8000","0.8000","0.8050","0.9500","1.1100","1.4200","1.3600","0.9250","1.0800","1.5100","1.0000","-"
"P/RPS","1.90","1.90","1.90","0.86","1.26","1.35","0.59","0.90","0.45","0.47","0.76","0.59","13.87%"
"YoY %","0.00%","0.00%","120.93%","-31.75%","-6.67%","128.81%","-34.44%","100.00%","-4.26%","-38.16%","28.81%","-",""
"Horiz. %","322.03%","322.03%","322.03%","145.76%","213.56%","228.81%","100.00%","152.54%","76.27%","79.66%","128.81%","100.00%",""
"P/EPS","-10.66","-10.66","-10.66","-6.66","-15.76","-42.89","3.44","11.80","8.41","4.71","10.15","5.84","-"
"YoY %","0.00%","0.00%","-60.06%","57.74%","63.25%","-1,346.80%","-70.85%","40.31%","78.56%","-53.60%","73.80%","-",""
"Horiz. %","-182.53%","-182.53%","-182.53%","-114.04%","-269.86%","-734.42%","58.90%","202.05%","144.01%","80.65%","173.80%","100.00%",""
"EY","-9.38","-9.38","-9.38","-15.02","-6.34","-2.33","29.04","8.48","11.89","21.25","9.85","17.13","-"
"YoY %","0.00%","0.00%","37.55%","-136.91%","-172.10%","-108.02%","242.45%","-28.68%","-44.05%","115.74%","-42.50%","-",""
"Horiz. %","-54.76%","-54.76%","-54.76%","-87.68%","-37.01%","-13.60%","169.53%","49.50%","69.41%","124.05%","57.50%","100.00%",""
"DY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.63","3.31","5.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","39.88%","-33.80%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","92.60%","66.20%","100.00%",""
"P/NAPS","0.30","0.30","0.30","0.29","0.33","0.38","0.47","0.54","0.38","0.46","0.69","0.48","-5.09%"
"YoY %","0.00%","0.00%","3.45%","-12.12%","-13.16%","-19.15%","-12.96%","42.11%","-17.39%","-33.33%","43.75%","-",""
"Horiz. %","62.50%","62.50%","62.50%","60.42%","68.75%","79.17%","97.92%","112.50%","79.17%","95.83%","143.75%","100.00%",""
"Date","AQR","T4Q","29/05/19","31/05/18","29/05/17","31/05/16","28/05/15","29/05/14","31/05/13","30/05/12","26/05/11","26/05/10","-"
"Price","0.7850","0.7850","0.7850","0.6900","0.9700","1.1300","1.4600","1.3500","1.0600","1.0800","1.3000","0.8500","-"
"P/RPS","1.87","1.87","1.87","0.74","1.29","1.38","0.61","0.89","0.51","0.47","0.65","0.50","15.77%"
"YoY %","0.00%","0.00%","152.70%","-42.64%","-6.52%","126.23%","-31.46%","74.51%","8.51%","-27.69%","30.00%","-",""
"Horiz. %","374.00%","374.00%","374.00%","148.00%","258.00%","276.00%","122.00%","178.00%","102.00%","94.00%","130.00%","100.00%",""
"P/EPS","-10.46","-10.46","-10.46","-5.71","-16.09","-43.66","3.54","11.71","9.64","4.71","8.74","4.96","-"
"YoY %","0.00%","0.00%","-83.19%","64.51%","63.15%","-1,333.33%","-69.77%","21.47%","104.67%","-46.11%","76.21%","-",""
"Horiz. %","-210.89%","-210.89%","-210.89%","-115.12%","-324.40%","-880.24%","71.37%","236.09%","194.35%","94.96%","176.21%","100.00%",""
"EY","-9.56","-9.56","-9.56","-17.53","-6.21","-2.29","28.25","8.54","10.37","21.25","11.45","20.15","-"
"YoY %","0.00%","0.00%","45.46%","-182.29%","-171.18%","-108.11%","230.80%","-17.65%","-51.20%","85.59%","-43.18%","-",""
"Horiz. %","-47.44%","-47.44%","-47.44%","-87.00%","-30.82%","-11.36%","140.20%","42.38%","51.46%","105.46%","56.82%","100.00%",""
"DY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.63","3.85","5.88","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","20.26%","-34.52%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","78.74%","65.48%","100.00%",""
"P/NAPS","0.30","0.30","0.30","0.25","0.34","0.38","0.49","0.53","0.43","0.46","0.60","0.41","-3.41%"
"YoY %","0.00%","0.00%","20.00%","-26.47%","-10.53%","-22.45%","-7.55%","23.26%","-6.52%","-23.33%","46.34%","-",""
"Horiz. %","73.17%","73.17%","73.17%","60.98%","82.93%","92.68%","119.51%","129.27%","104.88%","112.20%","146.34%","100.00%",""

