Column1,AQR,T4Q,30/06/19,30/06/18,30/04/18,30/04/17,30/04/16,30/04/15,30/04/14,30/04/13,30/04/12,30/04/11,CAGR
"Revenue","7,320,769","5,699,031","7,320,769","0","6,365,275","6,380,081","6,283,997","5,910,163","5,021,299","4,246,613","4,195,638","4,056,503","7.49%"
"YoY %","28.46%","-22.15%","0.00%","0.00%","-0.23%","1.53%","6.33%","17.70%","18.24%","1.21%","3.43%","-",""
"Horiz. %","180.47%","140.49%","180.47%","0.00%","156.92%","157.28%","154.91%","145.70%","123.78%","104.69%","103.43%","100.00%",""
"PBT","546,262","424,601","546,262","0","71,112","554,108","8,961","25,276","535,248","461,390","488,402","468,398","1.90%"
"YoY %","28.65%","-22.27%","0.00%","0.00%","-87.17%","6,083.55%","-64.55%","-95.28%","16.01%","-5.53%","4.27%","-",""
"Horiz. %","116.62%","90.65%","116.62%","0.00%","15.18%","118.30%","1.91%","5.40%","114.27%","98.50%","104.27%","100.00%",""
"Tax","-195,220","-145,550","-195,220","0","-194,738","-159,966","-173,985","-187,104","-226,235","-188,393","-184,851","-186,503","0.56%"
"YoY %","-34.13%","25.44%","0.00%","0.00%","-21.74%","8.06%","7.01%","17.30%","-20.09%","-1.92%","0.89%","-",""
"Horiz. %","104.67%","78.04%","104.67%","-0.00%","104.42%","85.77%","93.29%","100.32%","121.30%","101.01%","99.11%","100.00%",""
"NP","351,042","279,051","351,042","0","-123,626","394,142","-165,024","-161,828","309,013","272,997","303,551","281,895","2.72%"
"YoY %","25.80%","-20.51%","0.00%","0.00%","-131.37%","338.84%","-1.97%","-152.37%","13.19%","-10.07%","7.68%","-",""
"Horiz. %","124.53%","98.99%","124.53%","0.00%","-43.86%","139.82%","-58.54%","-57.41%","109.62%","96.84%","107.68%","100.00%",""
"NP to SH","148,028","131,447","148,028","0","-189,525","275,579","-270,637","-382,960","104,620","33,033","72,900","87,848","6.59%"
"YoY %","12.61%","-11.20%","0.00%","0.00%","-168.77%","201.83%","29.33%","-466.05%","216.71%","-54.69%","-17.02%","-",""
"Horiz. %","168.50%","149.63%","168.50%","0.00%","-215.74%","313.70%","-308.07%","-435.93%","119.09%","37.60%","82.98%","100.00%",""
"Tax Rate","35.74    %","34.28    %","35.74    %","-     %","273.85    %","28.87    %","1,941.58    %","740.24    %","42.27    %","40.83    %","37.85    %","39.82    %","-1.31%"
"YoY %","4.26%","-4.09%","0.00%","0.00%","848.56%","-98.51%","162.29%","1,651.22%","3.53%","7.87%","-4.95%","-",""
"Horiz. %","89.75%","86.09%","89.75%","0.00%","687.72%","72.50%","4,875.89%","1,858.97%","106.15%","102.54%","95.05%","100.00%",""
"Total Cost","6,969,727","5,419,980","6,969,727","0","6,488,901","5,985,939","6,449,021","6,071,991","4,712,286","3,973,616","3,892,087","3,774,608","7.79%"
"YoY %","28.59%","-22.24%","0.00%","0.00%","8.40%","-7.18%","6.21%","28.85%","18.59%","2.09%","3.11%","-",""
"Horiz. %","184.65%","143.59%","184.65%","0.00%","171.91%","158.58%","170.85%","160.86%","124.84%","105.27%","103.11%","100.00%",""
"Net Worth","4,191,090","4,191,090","4,191,090","4,290,878","4,290,878","4,490,454","4,339,839","4,887,955","5,386,327","5,169,745","5,212,911","5,114,712","-2.41%"
"YoY %","0.00%","0.00%","-2.33%","0.00%","-4.44%","3.47%","-11.21%","-9.25%","4.19%","-0.83%","1.92%","-",""
"Horiz. %","81.94%","81.94%","81.94%","83.89%","83.89%","87.79%","84.85%","95.57%","105.31%","101.08%","101.92%","100.00%",""
"Div","-","0","-","-","-","-","-","-","49,873","37,281","37,235","37,243","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","33.77%","0.13%","-0.02%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","133.91%","100.10%","99.98%","100.00%",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","47.67    %","112.86    %","51.08    %","42.39    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-57.76%","120.95%","20.50%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","112.46%","266.24%","120.50%","100.00%",""
"Net Worth","4,191,090","4,191,090","4,191,090","4,290,878","4,290,878","4,490,454","4,339,839","4,887,955","5,386,327","5,169,745","5,212,911","5,114,712","-2.41%"
"YoY %","0.00%","0.00%","-2.33%","0.00%","-4.44%","3.47%","-11.21%","-9.25%","4.19%","-0.83%","1.92%","-",""
"Horiz. %","81.94%","81.94%","81.94%","83.89%","83.89%","87.79%","84.85%","95.57%","105.31%","101.08%","101.92%","100.00%",""
"NOSH","4,989,394","4,989,394","4,989,394","4,989,394","4,989,394","4,989,394","4,988,320","4,987,709","4,987,339","4,970,908","4,964,677","4,965,740","0.06%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.02%","0.01%","0.01%","0.33%","0.13%","-0.02%","-",""
"Horiz. %","100.48%","100.48%","100.48%","100.48%","100.48%","100.48%","100.45%","100.44%","100.43%","100.10%","99.98%","100.00%",""
"NP Margin","4.80    %","4.90    %","4.80    %","-     %","-1.94    %","6.18    %","-2.63    %","-2.74    %","6.15    %","6.43    %","7.23    %","6.95    %","-4.43%"
"YoY %","-2.04%","2.08%","0.00%","0.00%","-131.39%","334.98%","4.01%","-144.55%","-4.35%","-11.07%","4.03%","-",""
"Horiz. %","69.06%","70.50%","69.06%","0.00%","-27.91%","88.92%","-37.84%","-39.42%","88.49%","92.52%","104.03%","100.00%",""
"ROE","3.53    %","3.14    %","3.53    %","-     %","-4.42    %","6.14    %","-6.24    %","-7.83    %","1.94    %","0.64    %","1.40    %","1.72    %","9.20%"
"YoY %","12.42%","-11.05%","0.00%","0.00%","-171.99%","198.40%","20.31%","-503.61%","203.13%","-54.29%","-18.60%","-",""
"Horiz. %","205.23%","182.56%","205.23%","0.00%","-256.98%","356.98%","-362.79%","-455.23%","112.79%","37.21%","81.40%","100.00%",""
"RPS","146.73","114.22","146.73","-","127.58","127.87","125.97","118.49","100.68","85.43","84.51","81.69","7.43%"
"YoY %","28.46%","-22.16%","0.00%","0.00%","-0.23%","1.51%","6.31%","17.69%","17.85%","1.09%","3.45%","-",""
"Horiz. %","179.62%","139.82%","179.62%","0.00%","156.18%","156.53%","154.20%","145.05%","123.25%","104.58%","103.45%","100.00%",""
"EPS","2.97","2.63","2.97","0.00","-3.80","5.52","-5.42","-7.68","2.10","0.66","1.46","1.77","6.54%"
"YoY %","12.93%","-11.45%","0.00%","0.00%","-168.84%","201.85%","29.43%","-465.71%","218.18%","-54.79%","-17.51%","-",""
"Horiz. %","167.80%","148.59%","167.80%","0.00%","-214.69%","311.86%","-306.21%","-433.90%","118.64%","37.29%","82.49%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.00","0.75","0.75","0.75","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","33.33%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","133.33%","100.00%","100.00%","100.00%",""
"NAPS","0.8400","0.8400","0.8400","0.8600","0.8600","0.9000","0.8700","0.9800","1.0800","1.0400","1.0500","1.0300","-2.46%"
"YoY %","0.00%","0.00%","-2.33%","0.00%","-4.44%","3.45%","-11.22%","-9.26%","3.85%","-0.95%","1.94%","-",""
"Horiz. %","81.55%","81.55%","81.55%","83.50%","83.50%","87.38%","84.47%","95.15%","104.85%","100.97%","101.94%","100.00%",""
"RPS","146.42","113.98","146.42","-","127.31","127.60","125.68","118.20","100.43","84.93","83.91","81.13","7.49%"
"YoY %","28.46%","-22.16%","0.00%","0.00%","-0.23%","1.53%","6.33%","17.69%","18.25%","1.22%","3.43%","-",""
"Horiz. %","180.48%","140.49%","180.48%","0.00%","156.92%","157.28%","154.91%","145.69%","123.79%","104.68%","103.43%","100.00%",""
"EPS","2.96","2.63","2.96","0.00","-3.79","5.51","-5.41","-7.66","2.09","0.66","1.46","1.76","6.57%"
"YoY %","12.55%","-11.15%","0.00%","0.00%","-168.78%","201.85%","29.37%","-466.51%","216.67%","-54.79%","-17.05%","-",""
"Horiz. %","168.18%","149.43%","168.18%","0.00%","-215.34%","313.07%","-307.39%","-435.23%","118.75%","37.50%","82.95%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.00","0.75","0.74","0.74","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","33.33%","1.35%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","135.14%","101.35%","100.00%","100.00%",""
"NAPS","0.8382","0.8382","0.8382","0.8582","0.8582","0.8981","0.8680","0.9776","1.0773","1.0339","1.0426","1.0229","-2.41%"
"YoY %","0.00%","0.00%","-2.33%","0.00%","-4.44%","3.47%","-11.21%","-9.25%","4.20%","-0.83%","1.93%","-",""
"Horiz. %","81.94%","81.94%","81.94%","83.90%","83.90%","87.80%","84.86%","95.57%","105.32%","101.08%","101.93%","100.00%",""
"Date","AQR","T4Q","28/06/19","29/06/18","30/04/18","28/04/17","29/04/16","30/04/15","30/04/14","30/04/13","30/04/12","29/04/11","-"
"Price","0.1850","0.1850","0.1850","0.2850","0.3200","0.5300","0.7000","0.7400","0.8300","0.8200","0.8400","1.1600","-"
"P/RPS","0.13","0.16","0.13","0.00","0.25","0.41","0.56","0.62","0.82","0.96","0.99","1.42","-25.36%"
"YoY %","-18.75%","23.08%","0.00%","0.00%","-39.02%","-26.79%","-9.68%","-24.39%","-14.58%","-3.03%","-30.28%","-",""
"Horiz. %","9.15%","11.27%","9.15%","0.00%","17.61%","28.87%","39.44%","43.66%","57.75%","67.61%","69.72%","100.00%",""
"P/EPS","6.24","7.02","6.24","0.00","-8.42","9.60","-12.90","-9.64","39.57","123.40","57.21","65.57","-25.01%"
"YoY %","-11.11%","12.50%","0.00%","0.00%","-187.71%","174.42%","-33.82%","-124.36%","-67.93%","115.70%","-12.75%","-",""
"Horiz. %","9.52%","10.71%","9.52%","0.00%","-12.84%","14.64%","-19.67%","-14.70%","60.35%","188.20%","87.25%","100.00%",""
"EY","16.04","14.24","16.04","0.00","-11.87","10.42","-7.75","-10.38","2.53","0.81","1.75","1.53","33.31%"
"YoY %","12.64%","-11.22%","0.00%","0.00%","-213.92%","234.45%","25.34%","-510.28%","212.35%","-53.71%","14.38%","-",""
"Horiz. %","1,048.37%","930.72%","1,048.37%","0.00%","-775.82%","681.05%","-506.54%","-678.43%","165.36%","52.94%","114.38%","100.00%",""
"DY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","0.91","0.89","0.65","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","31.87%","2.25%","36.92%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","184.62%","140.00%","136.92%","100.00%",""
"P/NAPS","0.22","0.22","0.22","0.33","0.37","0.59","0.80","0.76","0.77","0.79","0.80","1.13","-18.15%"
"YoY %","0.00%","0.00%","-33.33%","-10.81%","-37.29%","-26.25%","5.26%","-1.30%","-2.53%","-1.25%","-29.20%","-",""
"Horiz. %","19.47%","19.47%","19.47%","29.20%","32.74%","52.21%","70.80%","67.26%","68.14%","69.91%","70.80%","100.00%",""
"Date","AQR","T4Q","27/08/19","-","27/06/18","23/06/17","27/06/16","26/06/15","25/06/14","25/06/13","25/06/12","27/06/11","-"
