Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"29/08/2019","1.02","1.05","+0.03 (2.94%)","HOLD","KENANGA"
"31/05/2019","1.12","1.15","+0.03 (2.68%)","HOLD","KENANGA"

