Column1,AQR,T4Q,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,30/06/09,CAGR
"Revenue","203,408","215,650","214,455","169,935","189,026","188,406","183,542","172,510","164,808","153,456","365,166","248,607","-1.63%"
"YoY %","-5.68%","0.56%","26.20%","-10.10%","0.33%","2.65%","6.39%","4.67%","7.40%","-57.98%","46.88%","-",""
"Horiz. %","81.82%","86.74%","86.26%","68.35%","76.03%","75.78%","73.83%","69.39%","66.29%","61.73%","146.88%","100.00%",""
"PBT","14,992","14,735","13,959","-1,050","22,694","27,039","24,809","25,768","22,256","-2,252","-97,678","-4,244","-"
"YoY %","1.74%","5.56%","1,429.43%","-104.63%","-16.07%","8.99%","-3.72%","15.78%","1,088.28%","97.69%","-2,201.56%","-",""
"Horiz. %","-353.25%","-347.20%","-328.91%","24.74%","-534.73%","-637.11%","-584.57%","-607.16%","-524.41%","53.06%","2,301.56%","100.00%",""
"Tax","-4,012","-4,853","-4,667","-72","-4,544","-6,154","-6,507","-5,297","-6,498","-3,458","5,080","-2,582","6.79%"
"YoY %","17.33%","-3.99%","-6,381.94%","98.42%","26.16%","5.42%","-22.84%","18.48%","-87.91%","-168.07%","296.75%","-",""
"Horiz. %","155.38%","187.96%","180.75%","2.79%","175.99%","238.34%","252.01%","205.15%","251.67%","133.93%","-196.75%","100.00%",""
"NP","10,980","9,882","9,292","-1,122","18,150","20,885","18,302","20,471","15,758","-5,710","-92,598","-6,826","-"
"YoY %","11.11%","6.35%","928.16%","-106.18%","-13.10%","14.11%","-10.60%","29.91%","375.97%","93.83%","-1,256.55%","-",""
"Horiz. %","-160.86%","-144.77%","-136.13%","16.44%","-265.90%","-305.96%","-268.12%","-299.90%","-230.85%","83.65%","1,356.55%","100.00%",""
"NP to SH","10,508","9,426","8,929","-1,528","17,896","20,909","18,084","20,325","15,682","-5,644","-53,952","417","40.53%"
"YoY %","11.48%","5.57%","684.36%","-108.54%","-14.41%","15.62%","-11.03%","29.61%","377.85%","89.54%","-13,038.13%","-",""
"Horiz. %","2,519.90%","2,260.43%","2,141.25%","-366.43%","4,291.61%","5,014.15%","4,336.69%","4,874.10%","3,760.67%","-1,353.48%","-12,938.13%","100.00%",""
"Tax Rate","26.76    %","32.94    %","33.43    %","-     %","20.02    %","22.76    %","26.23    %","20.56    %","29.20    %","-     %","-     %","-     %","-"
"YoY %","-18.76%","-1.47%","0.00%","0.00%","-12.04%","-13.23%","27.58%","-29.59%","0.00%","0.00%","0.00%","-",""
"Horiz. %","91.64%","112.81%","114.49%","0.00%","68.56%","77.95%","89.83%","70.41%","100.00%","-","-","-",""
"Total Cost","192,428","205,768","205,163","171,057","170,876","167,521","165,240","152,039","149,050","159,166","457,764","255,433","-2.40%"
"YoY %","-6.48%","0.29%","19.94%","0.11%","2.00%","1.38%","8.68%","2.01%","-6.36%","-65.23%","79.21%","-",""
"Horiz. %","75.33%","80.56%","80.32%","66.97%","66.90%","65.58%","64.69%","59.52%","58.35%","62.31%","179.21%","100.00%",""
"Net Worth","218,416","218,416","210,656","198,105","197,734","179,974","160,985","155,132","106,652","96,634","101,986","152,725","3.64%"
"YoY %","0.00%","3.68%","6.34%","0.19%","9.87%","11.80%","3.77%","45.46%","10.37%","-5.25%","-33.22%","-",""
"Horiz. %","143.01%","143.01%","137.93%","129.71%","129.47%","117.84%","105.41%","101.58%","69.83%","63.27%","66.78%","100.00%",""
"Div","-","0","-","4,103","6,790","7,655","13,733","-","8,602","-","-","-","-"
