Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","28,661","28,661","28,661","43,265","31,311","31,147","30,088","29,106","25,070","27,683","23,908","21,942","3.01%"
"YoY %","0.00%","0.00%","-33.75%","38.18%","0.53%","3.52%","3.37%","16.10%","-9.44%","15.79%","8.96%","-",""
"Horiz. %","130.62%","130.62%","130.62%","197.18%","142.70%","141.95%","137.13%","132.65%","114.26%","126.16%","108.96%","100.00%",""
"PBT","6,534","6,534","6,534","20,440","14,972","8,950","12,460","16,735","23,494","22,975","17,881","18,592","-10.96%"
"YoY %","0.00%","0.00%","-68.03%","36.52%","67.28%","-28.17%","-25.55%","-28.77%","2.26%","28.49%","-3.82%","-",""
"Horiz. %","35.14%","35.14%","35.14%","109.94%","80.53%","48.14%","67.02%","90.01%","126.37%","123.57%","96.18%","100.00%",""
"Tax","-1,819","-1,819","-1,819","-4,047","-3,566","-2,628","-3,028","-3,850","-4,070","-4,655","-3,958","-3,367","-6.61%"
"YoY %","0.00%","0.00%","55.05%","-13.49%","-35.69%","13.21%","21.35%","5.41%","12.57%","-17.61%","-17.55%","-",""
"Horiz. %","54.02%","54.02%","54.02%","120.20%","105.91%","78.05%","89.93%","114.35%","120.88%","138.25%","117.55%","100.00%",""
"NP","4,715","4,715","4,715","16,393","11,406","6,322","9,432","12,885","19,424","18,320","13,923","15,225","-12.20%"
"YoY %","0.00%","0.00%","-71.24%","43.72%","80.42%","-32.97%","-26.80%","-33.66%","6.03%","31.58%","-8.55%","-",""
"Horiz. %","30.97%","30.97%","30.97%","107.67%","74.92%","41.52%","61.95%","84.63%","127.58%","120.33%","91.45%","100.00%",""
"NP to SH","4,953","4,953","4,953","16,031","11,169","6,269","7,835","10,685","19,424","18,320","13,923","15,225","-11.72%"
"YoY %","0.00%","0.00%","-69.10%","43.53%","78.16%","-19.99%","-26.67%","-44.99%","6.03%","31.58%","-8.55%","-",""
"Horiz. %","32.53%","32.53%","32.53%","105.29%","73.36%","41.18%","51.46%","70.18%","127.58%","120.33%","91.45%","100.00%",""
"Tax Rate","27.84    %","27.84    %","27.84    %","19.80    %","23.82    %","29.36    %","24.30    %","23.01    %","17.32    %","20.26    %","22.14    %","18.11    %","4.89%"
"YoY %","0.00%","0.00%","40.61%","-16.88%","-18.87%","20.82%","5.61%","32.85%","-14.51%","-8.49%","22.25%","-",""
"Horiz. %","153.73%","153.73%","153.73%","109.33%","131.53%","162.12%","134.18%","127.06%","95.64%","111.87%","122.25%","100.00%",""
"Total Cost","23,946","23,946","23,946","26,872","19,905","24,825","20,656","16,221","5,646","9,363","9,985","6,717","15.16%"
"YoY %","0.00%","0.00%","-10.89%","35.00%","-19.82%","20.18%","27.34%","187.30%","-39.70%","-6.23%","48.65%","-",""
"Horiz. %","356.50%","356.50%","356.50%","400.06%","296.34%","369.58%","307.52%","241.49%","84.06%","139.39%","148.65%","100.00%",""
"Net Worth","266,535","266,535","266,535","267,183","258,753","303,500","295,718","295,718","307,391","173,773","167,309","162,747","5.63%"
"YoY %","0.00%","0.00%","-0.24%","3.26%","-14.74%","2.63%","0.00%","-3.80%","76.89%","3.86%","2.80%","-",""
"Horiz. %","163.77%","163.77%","163.77%","164.17%","158.99%","186.49%","181.70%","181.70%","188.88%","106.77%","102.80%","100.00%",""
"Div","38","12","38","11,673","3,891","38","-","12,970","16,212","12,968","9,727","9,725","-45.83%"
"YoY %","200.00%","-66.67%","-99.67%","200.00%","9,900.07%","0.00%","0.00%","-20.00%","25.02%","33.32%","0.01%","-",""
"Horiz. %","0.40%","0.13%","0.40%","120.02%","40.01%","0.40%","0.00%","133.36%","166.69%","133.34%","100.01%","100.00%",""
"Div Payout %","0.79    %","0.26    %","0.79    %","72.82    %","34.84    %","0.62    %","-     %","121.39    %","83.47    %","70.79    %","69.86    %","63.88    %","-38.60%"
"YoY %","203.85%","-67.09%","-98.92%","109.01%","5,519.35%","0.00%","0.00%","45.43%","17.91%","1.33%","9.36%","-",""
"Horiz. %","1.24%","0.41%","1.24%","113.99%","54.54%","0.97%","0.00%","190.03%","130.67%","110.82%","109.36%","100.00%",""
"Net Worth","266,535","266,535","266,535","267,183","258,753","303,500","295,718","295,718","307,391","173,773","167,309","162,747","5.63%"
"YoY %","0.00%","0.00%","-0.24%","3.26%","-14.74%","2.63%","0.00%","-3.80%","76.89%","3.86%","2.80%","-",""
"Horiz. %","163.77%","163.77%","163.77%","164.17%","158.99%","186.49%","181.70%","181.70%","188.88%","106.77%","102.80%","100.00%",""
"NOSH","64,850","64,850","64,850","64,850","64,850","64,850","64,850","64,850","64,850","64,840","64,848","64,839","0.00%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.01%","-0.01%","0.01%","-",""
"Horiz. %","100.02%","100.02%","100.02%","100.02%","100.02%","100.02%","100.02%","100.02%","100.02%","100.00%","100.01%","100.00%",""
"NP Margin","16.45    %","16.45    %","16.45    %","37.89    %","36.43    %","20.30    %","31.35    %","44.27    %","77.48    %","66.18    %","58.24    %","69.39    %","-14.77%"
