F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2019","14-Aug-2019","30-Jun-2019","2","2,200,637","329,736","227,772","191,554","-","12,062,102","- %","10.35%","1.59%","4,007,343","54.92","54.44","3.14","4.74","0.00","0.00","3.0100","2.98"," 262.60%"," -62.01%","28-Jun-2019","2.16","3.93","45.19","0.72","2.21%","0.00%","14-Aug-2019","1.79","3.26","37.45","0.59","2.67%","0.00%"
"31-Dec-2019","09-May-2019","31-Mar-2019","1","864,907","126,078","77,682","52,828","-","12,113,204","- %","8.98%","0.44%","3,958,563","21.85","21.40","1.33","1.31","0.00","0.00","3.0600","3.00"," -92.13%"," -14.08%","29-Mar-2019","2.27","10.39","170.10","0.74","0.59%","0.00%","09-May-2019","2.10","9.61","157.36","0.69","0.64%","0.00%"
"31-Dec-2018","27-Feb-2019","28-Aug-2019","4","3,593,589","990,548","798,295","670,959","336,377","11,920,759","50.13%","22.21%","5.63%","3,934,244","91.34","88.90","14.82","16.60","8.55","8.32","3.0300","2.95"," 17.83%"," -28.07%","31-Dec-2018","2.33","2.55","13.66","0.77","7.32%","3.67%","27-Feb-2019","2.52","2.76","14.78","0.83","6.77%","3.39%"
"31-Dec-2018","14-Nov-2018","30-Sep-2018","3","2,574,474","786,419","670,123","569,413","155,992","11,972,437","27.40%","26.03%","4.76%","3,899,817","66.02","63.69","14.07","14.09","4.00","3.86","3.0700","2.96"," 12.93%"," 15.10%","28-Sep-2018","2.70","4.09","18.49","0.88","5.41%","1.48%","14-Nov-2018","2.01","3.04","13.77","0.65","7.26%","1.99%"
"31-Dec-2018","23-Aug-2018","30-Jun-2018","2","1,581,472","629,424","571,681","504,226","154,240","11,760,839","30.59%","36.15%","4.29%","3,856,013","41.01","39.12","13.51","12.47","4.00","3.82","3.0500","2.91"," 720.07%"," 108.79%","29-Jun-2018","3.10","7.56","23.71","1.02","4.22%","1.29%","23-Aug-2018","2.94","7.17","22.48","0.96","4.45%","1.36%"
"31-Dec-2018","14-May-2018","31-Mar-2019","1","655,502","94,396","80,444","61,486","-","11,079,123","- %","12.27%","0.55%","3,608,835","18.16","16.22","1.70","1.52","0.00","0.00","3.0700","2.74"," -93.41%"," -45.16%","30-Mar-2018","2.99","16.46","175.49","0.97","0.57%","0.00%","14-May-2018","2.94","16.19","172.56","0.96","0.58%","0.00%"
"31-Dec-2017","27-Feb-2018","31-Dec-2017","4","4,520,112","1,271,417","1,069,032","932,857","530,131","9,747,586","56.83%","23.65%","9.57%","3,420,206","132.16","111.82","26.77","23.08","15.50","13.11","2.8500","2.41"," 88.56%"," 15.45%","29-Dec-2017","4.00","3.03","14.67","1.40","6.82%","3.88%","27-Feb-2018","3.29","2.49","12.06","1.15","8.29%","4.71%"
"31-Dec-2017","09-Nov-2017","30-Sep-2017","3","2,577,394","667,672","553,661","494,720","126,526","9,078,301","25.58%","21.48%","5.45%","3,163,171","81.48","63.76","15.64","12.24","4.00","3.13","2.8700","2.25"," 104.85%"," 29.09%","29-Sep-2019","3.64","4.47","23.27","1.27","4.30%","1.10%","09-Nov-2017","3.30","4.05","21.10","1.15","4.74%","1.21%"
"31-Dec-2017","17-Aug-2017","30-Jun-2017","2","1,734,904","358,250","274,360","241,503","114,185","8,364,111","47.28%","15.81%","2.89%","2,854,645","60.77","42.92","8.46","5.97","4.00","2.82","2.9300","2.07"," 115.41%"," -3.08%","30-Jun-2017","3.49","5.74","41.25","1.19","2.42%","1.15%","17-Aug-2017","3.31","5.45","39.13","1.13","2.56%","1.21%"
"31-Dec-2017","11-May-2017","31-Mar-2017","1","1,026,587","184,470","127,250","112,115","-","5,700,975","- %","12.40%","1.97%","2,850,487","36.01","25.39","3.44","2.77","0.00","0.00","2.0000","1.41"," -86.12%"," -9.14%","31-Mar-2017","3.55","9.86","90.26","1.78","1.11%","0.00%","11-May-2017","3.68","10.22","93.56","1.84","1.07%","0.00%"
