Column1,AQR,T4Q,31/03/19,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,CAGR
"Revenue","808,876","799,791","796,825","840,402","675,961","645,826","671,701","579,223","521,028","492,096","423,105","388,754","8.30%"
"YoY %","1.14%","0.37%","-5.19%","24.33%","4.67%","-3.85%","15.97%","11.17%","5.88%","16.31%","8.84%","-",""
"Horiz. %","208.07%","205.73%","204.97%","216.18%","173.88%","166.13%","172.78%","148.99%","134.03%","126.58%","108.84%","100.00%",""
"PBT","24,112","7,630","3,607","53,227","21,943","9,936","27,864","10,381","-23,006","18,171","19,655","15,193","-14.76%"
"YoY %","216.02%","111.53%","-93.22%","142.57%","120.84%","-64.34%","168.41%","145.12%","-226.61%","-7.55%","29.37%","-",""
"Horiz. %","158.70%","50.22%","23.74%","350.34%","144.43%","65.40%","183.40%","68.33%","-151.43%","119.60%","129.37%","100.00%",""
"Tax","-6,772","-4,495","-2,534","-12,374","-2,537","-6,120","-8,195","-3,196","3,932","-3,324","-2,718","-2,378","0.71%"
"YoY %","-50.66%","-77.39%","79.52%","-387.74%","58.55%","25.32%","-156.41%","-181.28%","218.29%","-22.30%","-14.30%","-",""
"Horiz. %","284.78%","189.02%","106.56%","520.35%","106.69%","257.36%","344.62%","134.40%","-165.35%","139.78%","114.30%","100.00%",""
"NP","17,340","3,135","1,073","40,853","19,406","3,816","19,669","7,185","-19,074","14,847","16,937","12,815","-24.07%"
"YoY %","453.11%","192.17%","-97.37%","110.52%","408.54%","-80.60%","173.75%","137.67%","-228.47%","-12.34%","32.17%","-",""
"Horiz. %","135.31%","24.46%","8.37%","318.79%","151.43%","29.78%","153.48%","56.07%","-148.84%","115.86%","132.17%","100.00%",""
"NP to SH","15,456","8,623","7,042","37,697","18,256","2,727","18,605","7,157","-17,793","11,642","14,763","10,326","-4.16%"
"YoY %","79.24%","22.45%","-81.32%","106.49%","569.45%","-85.34%","159.96%","140.22%","-252.83%","-21.14%","42.97%","-",""
"Horiz. %","149.68%","83.51%","68.20%","365.07%","176.80%","26.41%","180.18%","69.31%","-172.31%","112.74%","142.97%","100.00%",""
"Tax Rate","28.09    %","58.91    %","70.25    %","23.25    %","11.56    %","61.59    %","29.41    %","30.79    %","-     %","18.29    %","13.83    %","15.65    %","18.14%"
"YoY %","-52.32%","-16.14%","202.15%","101.12%","-81.23%","109.42%","-4.48%","0.00%","0.00%","32.25%","-11.63%","-",""
"Horiz. %","179.49%","376.42%","448.88%","148.56%","73.87%","393.55%","187.92%","196.74%","0.00%","116.87%","88.37%","100.00%",""
"Total Cost","791,536","796,656","795,752","799,549","656,555","642,010","652,032","572,038","540,102","477,249","406,168","375,939","8.68%"
"YoY %","-0.64%","0.11%","-0.47%","21.78%","2.27%","-1.54%","13.98%","5.91%","13.17%","17.50%","8.04%","-",""
"Horiz. %","210.55%","211.91%","211.67%","212.68%","174.64%","170.78%","173.44%","152.16%","143.67%","126.95%","108.04%","100.00%",""
"Net Worth","343,350","343,350","336,747","312,609","273,937","22,228","135,094","119,503","112,212","130,896","118,432","92,540","15.42%"
"YoY %","0.00%","1.96%","7.72%","14.12%","1,132.39%","-83.55%","13.05%","6.50%","-14.27%","10.52%","27.98%","-",""
"Horiz. %","371.03%","371.03%","363.89%","337.81%","296.02%","24.02%","145.98%","129.14%","121.26%","141.45%","127.98%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
