Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"20/08/2019","0.855","1.08","+0.225 (26.32%)","BUY","PUBLIC BANK"
"16/05/2019","0.885","1.13","+0.245 (27.68%)","BUY","PUBLIC BANK"

