F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"30-Apr-2019","27-Jun-2019","30-Apr-2019","4","532,874","15,452","12,137","12,193","3,732","293,638","30.61%","2.28%","4.15%","248,846","214.14","214.14","4.91","4.91","1.50","1.50","1.1800","1.18"," -4.07%"," 99.98%","30-Apr-2019","0.53","0.25","10.82","0.45","9.24%","2.83%","27-Jun-2019","0.51","0.24","10.41","0.43","9.61%","2.94%"
"30-Apr-2019","28-Mar-2019","31-Jan-2019","3","559,788","16,209","12,648","12,710","-","300,668","- %","2.26%","4.23%","248,486","225.28","224.95","5.12","5.11","0.00","0.00","1.2100","1.21"," 15.53%"," 46.96%","31-Jan-2019","0.515","0.23","10.07","0.43","9.93%","0.00%","28-Mar-2019","0.485","0.22","9.48","0.40","10.55%","0.00%"
"30-Apr-2019","11-Dec-2018","31-Oct-2018","2","557,884","14,506","10,912","11,002","-","295,698","- %","1.96%","3.72%","248,486","224.51","224.19","4.42","4.42","0.00","0.00","1.1900","1.19"," 3.01%"," 4.42%","31-Oct-2018","0.51","0.23","11.52","0.43","8.68%","0.00%","11-Dec-2018","0.47","0.21","10.62","0.39","9.42%","0.00%"
"30-Apr-2019","28-Sep-2018","31-Jul-2018","1","542,616","12,912","10,680","10,680","-","295,698","- %","1.97%","3.61%","248,486","218.37","218.05","4.28","4.29","0.00","0.00","1.1900","1.19"," 75.17%"," -25.77%","31-Jul-2018","0.585","0.27","13.61","0.49","7.35%","0.00%","28-Sep-2018","0.55","0.25","12.80","0.46","7.81%","0.00%"
"30-Apr-2018","28-Jun-2018","30-Apr-2018","4","509,790","7,634","6,097","6,097","2,484","293,213","40.76%","1.20%","2.08%","248,486","205.16","204.86","2.45","2.45","1.00","1.00","1.1800","1.18"," -29.51%"," -66.04%","30-Apr-2018","0.59","0.29","24.05","0.50","4.16%","1.69%","28-Jun-2018","0.545","0.27","22.21","0.46","4.50%","1.83%"
"30-Apr-2018","29-Mar-2018","31-Jan-2018","3","517,168","9,970","8,649","8,649","-","293,213","- %","1.67%","2.95%","248,486","208.13","207.83","3.48","3.48","0.00","0.00","1.1800","1.18"," -17.91%"," -60.86%","30-Jan-2018","0.63","0.30","18.10","0.53","5.53%","0.00%","29-Mar-2018","0.595","0.29","17.09","0.50","5.85%","0.00%"
"30-Apr-2018","11-Dec-2017","31-Oct-2017","2","502,720","12,736","10,536","10,536","-","293,213","- %","2.10%","3.59%","248,486","202.31","202.02","4.24","4.23","0.00","0.00","1.1800","1.18"," -26.77%"," -51.65%","31-Oct-2017","0.76","0.38","17.92","0.64","5.58%","0.00%","11-Dec-2017","0.655","0.32","15.45","0.56","6.47%","0.00%"
"30-Apr-2018","29-Sep-2017","31-Jul-2017","1","497,700","16,244","14,388","14,388","-","298,183","- %","2.89%","4.83%","248,486","200.29","200.00","5.80","5.78","0.00","0.00","1.2000","1.20"," -19.86%"," -29.70%","31-Jul-2017","0.78","0.39","13.47","0.65","7.42%","0.00%","29-Sep-2017","0.815","0.41","14.08","0.68","7.10%","0.00%"
"30-Apr-2017","30-Jun-2017","30-Apr-2017","4","465,976","25,494","17,953","17,953","6,212","295,698","34.60%","3.85%","6.07%","248,486","187.53","187.25","7.22","7.21","2.50","2.50","1.1900","1.19"," -18.75%"," 14.20%","28-Apr-2017","0.725","0.39","10.03","0.61","9.97%","3.45%","30-Jun-2017","0.905","0.48","12.53","0.76","7.98%","2.76%"
"30-Apr-2017","30-Mar-2017","31-Jan-2017","3","455,253","26,209","22,097","22,097","-","293,213","- %","4.85%","7.54%","248,486","183.21","182.95","8.89","8.88","0.00","0.00","1.1800","1.18"," 1.41%"," 68.03%","31-Jan-2017","0.655","0.36","7.37","0.56","13.58%","0.00%","30-Mar-2017","0.725","0.40","8.15","0.61","12.27%","0.00%"
"30-Apr-2017","08-Dec-2016","31-Oct-2016","2","455,936","27,156","21,790","21,790","-","285,758","- %","4.78%","7.63%","248,486","183.49","183.22","8.76","8.76","0.00","0.00","1.1500","1.15"," 6.46%"," 134.35%","31-Oct-2016","0.625","0.34","7.13","0.54","14.03%","0.00%","08-Dec-2016","0.585","0.32","6.67","0.51","14.99%","0.00%"
"30-Apr-2017","29-Sep-2016","31-Jul-2016","1","438,756","25,860","20,468","20,468","-","285,758","- %","4.67%","7.16%","248,486","176.57","176.32","8.24","8.23","0.00","0.00","1.1500","1.15"," 30.20%"," 183.96%","29-Jul-2016","0.60","0.34","7.28","0.52","13.73%","0.00%","29-Sep-2016","0.71","0.40","8.62","0.62","11.60%","0.00%"
"30-Apr-2016","23-Jun-2016","30-Apr-2016","4","444,823","16,308","15,720","15,720","4,966","280,625","31.60%","3.53%","5.60%","248,341","179.12","178.75","6.33","6.32","2.00","2.00","1.1300","1.13"," 19.54%"," 19.17%","29-Apr-2016","0.53","0.30","8.37","0.47","11.94%","3.77%","23-Jun-2016","0.55","0.31","8.69","0.49","11.51%","3.64%"
"30-Apr-2016","25-Mar-2016","31-Jan-2016","3","447,548","16,241","13,150","13,150","-","275,819","- %","2.94%","4.77%","248,486","180.11","179.85","5.29","5.28","0.00","0.00","1.1100","1.11"," 41.44%"," -6.65%","29-Jan-2016","0.48","0.27","9.07","0.43","11.03%","0.00%","25-Mar-2016","0.50","0.28","9.45","0.45","10.58%","0.00%"
"30-Apr-2016","10-Dec-2015","31-Oct-2015","2","442,350","12,188","9,298","9,298","-","270,849","- %","2.10%","3.43%","248,486","178.02","177.76","3.74","3.74","0.00","0.00","1.0900","1.09"," 29.00%"," -45.71%","30-Oct-2015","0.50","0.28","13.36","0.46","7.48%","0.00%","10-Dec-2015","0.49","0.28","13.10","0.45","7.64%","0.00%"
"30-Apr-2016","29-Sep-2015","31-Jul-2015","1","429,252","8,004","7,208","7,208","-","270,849","- %","1.68%","2.66%","248,486","172.75","172.50","2.92","2.90","0.00","0.00","1.0900","1.09"," -45.36%"," -65.83%","31-Jul-2015","0.52","0.30","17.93","0.48","5.58%","0.00%","29-Sep-2015","0.515","0.30","17.75","0.47","5.63%","0.00%"
"30-Apr-2015","26-Jun-2015","30-Apr-2015","4","454,461","15,215","13,191","13,191","4,969","268,364","37.68%","2.90%","4.92%","248,486","182.89","182.63","5.31","5.30","2.00","2.00","1.0800","1.08"," -6.37%"," -40.26%","30-Apr-2015","0.57","0.31","10.74","0.53","9.31%","3.51%","26-Jun-2015","0.555","0.30","10.45","0.51","9.56%","3.60%"
"30-Apr-2015","27-Mar-2015","31-Jan-2015","3","450,254","16,572","14,088","14,088","-","265,880","- %","3.13%","5.30%","248,486","181.20","180.94","5.67","5.66","0.00","0.00","1.0700","1.07"," -17.75%"," -33.56%","30-Jan-2015","0.565","0.31","9.97","0.53","10.03%","0.00%","27-Mar-2015","0.58","0.32","10.23","0.54","9.78%","0.00%"
"30-Apr-2015","05-Dec-2014","31-Oct-2014","2","442,206","20,256","17,128","17,128","-","268,364","- %","3.87%","6.38%","248,486","177.96","177.70","6.90","6.88","0.00","0.00","1.0800","1.08"," -18.79%"," -22.30%","31-Oct-2014","0.695","0.39","10.08","0.64","9.92%","0.00%","05-Dec-2014","0.575","0.32","8.34","0.53","11.99%","0.00%"
"30-Apr-2015","23-Sep-2014","31-Jul-2014","1","440,116","24,124","21,092","21,092","-","263,395","- %","4.79%","8.01%","248,486","177.12","176.86","8.48","8.48","0.00","0.00","1.0600","1.06"," -4.47%"," -0.92%","31-Jul-2014","0.755","0.43","8.89","0.71","11.24%","0.00%","23-Sep-2014","0.82","0.46","9.66","0.77","10.35%","0.00%"
"30-Apr-2014","26-Jun-2014","30-Apr-2014","4","416,358","24,943","22,080","22,080","4,969","258,425","22.51%","5.30%","8.54%","248,486","167.56","167.32","8.89","8.87","2.00","2.00","1.0400","1.04"," 4.13%"," 30.13%","30-Apr-2014","0.67","0.40","7.54","0.64","13.26%","2.99%","26-Jun-2014","0.71","0.42","7.99","0.68","12.52%","2.82%"
"30-Apr-2014","21-Mar-2014","31-Jan-2014","3","412,914","24,780","21,204","21,204","-","253,455","- %","5.14%","8.37%","248,486","166.17","165.93","8.53","8.52","0.00","0.00","1.0200","1.02"," -3.81%"," 42.72%","30-Jan-2014","0.57","0.34","6.68","0.56","14.97%","0.00%","21-Mar-2014","0.615","0.37","7.21","0.60","13.88%","0.00%"
