F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2018","13-Aug-2018","30-Jun-2018","2","24,614","-1,602","-1,404","-1,404","0","60,033","- %","-5.70%","-2.34%","120,066","20.50","18.67","-1.17","-1.06","0.00","0.00","0.5000","0.46"," 30.11%"," 32.34%","29-Jun-2018","0.45","2.20","-38.48","0.90","-2.60%","0.00%","13-Aug-2018","0.495","2.41","-42.33","0.99","-2.36%","0.00%"
"31-Dec-2018","28-May-2018","31-Mar-2018","1","21,467","-2,207","-2,009","-2,009","0","61,234","- %","-9.36%","-3.28%","120,066","17.88","16.28","-1.67","-1.52","0.00","0.00","0.5100","0.46"," -131.99%"," -152.14%","30-Mar-2018","0.60","3.36","-35.86","1.18","-2.79%","0.00%","28-May-2018","0.50","2.80","-29.88","0.98","-3.35%","0.00%"
"31-Dec-2017","28-Feb-2018","31-Dec-2017","4","20,390","-1,064","-866","-866","0","61,199","- %","-4.25%","-1.42%","117,690","17.33","15.46","-0.74","-0.66","0.00","0.00","0.5200","0.46"," 28.78%"," -133.18%","29-Dec-2017","0.60","3.46","-81.54","1.15","-1.23%","0.00%","28-Feb-2018","0.50","2.89","-67.95","0.96","-1.47%","0.00%"
"31-Dec-2017","27-Nov-2017","30-Sep-2017","3","17,904","-1,242","-1,216","-1,216","0","58,443","- %","-6.79%","-2.08%","116,886","15.32","13.58","-1.04","-0.92","0.00","0.00","0.5000","0.44"," 41.40%"," -168.90%","29-Sep-2017","0.60","3.92","-57.67","1.20","-1.73%","0.00%","27-Nov-2017","0.59","3.85","-56.71","1.18","-1.76%","0.00%"
"31-Dec-2017","25-Aug-2017","30-Jun-2017","2","16,328","-2,103","-2,075","-2,075","0","62,241","- %","-12.71%","-3.33%","115,261","14.17","12.38","-1.80","-1.57","0.00","0.00","0.5400","0.47"," -153.85%"," -300.68%","30-Jun-2017","0.64","4.52","-35.55","1.19","-2.81%","0.00%","25-Aug-2017","0.55","3.88","-30.55","1.02","-3.27%","0.00%"
"31-Dec-2017","29-May-2017","31-Mar-2017","1","16,215","3,823","3,853","3,853","0","63,253","- %","23.76%","6.09%","115,006","14.10","12.30","3.35","2.92","0.00","0.00","0.5500","0.48"," 47.62%"," 182.21%","31-Mar-2017","0.66","4.68","19.70","1.20","5.08%","0.00%","29-May-2017","0.63","4.47","18.80","1.15","5.32%","0.00%"
"31-Dec-2016","28-Feb-2017","31-Dec-2016","4","14,898","2,578","2,610","2,610","0","63,322","- %","17.52%","4.12%","115,131","12.94","11.30","2.27","1.98","0.00","0.00","0.5500","0.48"," 47.88%"," 147.21%","30-Dec-2016","0.55","4.25","24.26","1.00","4.12%","0.00%","28-Feb-2017","0.595","4.60","26.25","1.08","3.81%","0.00%"
"31-Dec-2016","18-Nov-2016","30-Sep-2016","3","13,975","1,104","1,765","1,765","0","62,193","- %","12.63%","2.84%","115,172","12.13","10.60","1.53","1.34","0.00","0.00","0.5400","0.47"," 70.70%"," 127.32%","30-Sep-2016","0.58","4.78","37.85","1.07","2.64%","0.00%","18-Nov-2016","0.57","4.70","37.19","1.06","2.69%","0.00%"
"31-Dec-2016","30-Aug-2016","30-Jun-2016","2","13,910","373","1,034","1,034","0","63,200","- %","7.43%","1.64%","114,910","12.11","10.55","0.90","0.78","0.00","0.00","0.5500","0.48"," 122.06%"," 119.42%","30-Jun-2016","0.51","4.21","56.68","0.93","1.76%","0.00%","30-Aug-2016","0.55","4.54","61.12","1.00","1.64%","0.00%"
"31-Dec-2016","27-May-2016","31-Mar-2016","1","14,692","-5,348","-4,687","-4,687","0","59,637","- %","-31.90%","-7.86%","114,687","12.81","11.14","-4.09","-3.55","0.00","0.00","0.5200","0.45"," 15.21%"," -15.19%","31-Mar-2016","0.60","4.68","-14.68","1.15","-6.81%","0.00%","27-May-2016","0.57","4.45","-13.95","1.10","-7.17%","0.00%"
"31-Dec-2015","29-Feb-2016","31-Dec-2015","4","14,784","-6,189","-5,528","-5,528","0","59,799","- %","-37.39%","-9.24%","114,999","12.86","11.21","-4.81","-4.19","0.00","0.00","0.5200","0.45"," 14.43%"," -62.49%","31-Dec-2015","0.60","4.67","-12.48","1.15","-8.01%","0.00%","29-Feb-2016","0.565","4.39","-11.75","1.09","-8.51%","0.00%"
"31-Dec-2015","26-Nov-2015","30-Sep-2015","3","14,940","-6,678","-6,460","-6,460","0","60,827","- %","-43.24%","-10.62%","114,768","13.02","11.33","-5.63","-4.90","0.00","0.00","0.5300","0.46"," -21.31%"," -383.58%","30-Sep-2015","0.64","4.92","-11.37","1.21","-8.79%","0.00%","26-Nov-2015","0.63","4.84","-11.19","1.19","-8.93%","0.00%"
"31-Dec-2015","28-Aug-2015","30-Jun-2015","2","16,284","-5,543","-5,325","-5,325","0","62,001","- %","-32.70%","-8.59%","114,817","14.18","12.35","-4.64","-4.04","0.00","0.00","0.5400","0.47"," -30.87%"," -391.30%","30-Jun-2015","0.70","4.94","-15.09","1.30","-6.63%","0.00%","28-Aug-2015","0.56","3.95","-12.07","1.04","-8.28%","0.00%"
"31-Dec-2015","29-May-2015","31-Mar-2015","1","17,107","-4,287","-4,069","-4,069","0","64,350","- %","-23.79%","-6.32%","114,911","14.89","12.97","-3.54","-3.09","0.00","0.00","0.5600","0.49"," -19.61%"," -471.26%","31-Mar-2015","0.70","4.70","-19.77","1.25","-5.06%","0.00%","29-May-2015","0.68","4.57","-19.20","1.21","-5.21%","0.00%"
"31-Dec-2014","27-Feb-2015","31-Dec-2014","4","19,017","-3,620","-3,402","-3,402","0","65,586","- %","-17.89%","-5.19%","115,063","16.53","14.42","-2.96","-2.58","0.00","0.00","0.5700","0.50"," -249.34%"," -834.77%","31-Dec-2014","0.76","4.60","-25.70","1.33","-3.89%","0.00%","27-Feb-2015","0.76","4.60","-25.70","1.33","-3.89%","0.00%"
"31-Dec-2014","14-Nov-2014","30-Sep-2014","3","20,655","2,110","2,278","2,278","0","66,700","- %","11.03%","3.42%","115,000","17.96","15.66","1.98","1.73","0.00","0.00","0.5800","0.51"," 24.62%"," 191.41%","30-Sep-2014","0.73","4.06","36.85","1.26","2.71%","0.00%","14-Nov-2014","0.825","4.59","41.65","1.42","2.40%","0.00%"
"31-Dec-2014","28-Aug-2014","30-Jun-2014","2","20,579","1,643","1,828","1,828","0","64,939","- %","8.88%","2.81%","111,964","18.38","15.61","1.63","1.39","0.00","0.00","0.5800","0.49"," 66.79%"," 2,274.03%","30-Jun-2014","0.885","4.82","54.21","1.53","1.84%","0.00%","28-Aug-2014","0.78","4.24","47.77","1.34","2.09%","0.00%"
"31-Dec-2014","26-May-2014","31-Mar-2014","1","19,387","895","1,096","1,096","0","64,868","- %","5.65%","1.69%","111,842","17.33","14.70","0.98","0.83","0.00","0.00","0.5800","0.49"," 136.72%"," -52.18%","31-Mar-2014","0.87","5.02","88.78","1.50","1.13%","0.00%","26-May-2014","0.86","4.96","87.76","1.48","1.14%","0.00%"
"31-Dec-2013","28-Feb-2014","31-Dec-2013","4","17,558","245","463","463","0","65,864","- %","2.64%","0.70%","111,635","15.73","13.31","0.41","0.35","0.00","0.00","0.5900","0.50"," 118.58%"," -82.60%","31-Dec-2013","0.88","5.60","212.18","1.49","0.47%","0.00%","28-Feb-2014","0.87","5.53","209.77","1.47","0.48%","0.00%"
