Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","6,389,783","6,389,783","6,389,783","6,348,149","5,524,258","4,384,367","3,464,831","2,754,094","2,807,049","3,108,998","3,230,455","3,438,307","7.12%"
"YoY %","0.00%","0.00%","0.66%","14.91%","26.00%","26.54%","25.81%","-1.89%","-9.71%","-3.76%","-6.05%","-",""
"Horiz. %","185.84%","185.84%","185.84%","184.63%","160.67%","127.52%","100.77%","80.10%","81.64%","90.42%","93.95%","100.00%",""
"PBT","596,289","596,289","596,289","527,336","387,132","348,370","486,453","264,260","375,745","461,055","384,412","431,102","3.67%"
"YoY %","0.00%","0.00%","13.08%","36.22%","11.13%","-28.39%","84.08%","-29.67%","-18.50%","19.94%","-10.83%","-",""
"Horiz. %","138.32%","138.32%","138.32%","122.32%","89.80%","80.81%","112.84%","61.30%","87.16%","106.95%","89.17%","100.00%",""
"Tax","-131,021","-131,021","-131,021","-113,729","-88,919","-75,011","-77,727","-65,009","-73,191","-91,808","-76,467","-93,904","3.77%"
"YoY %","0.00%","0.00%","-15.20%","-27.90%","-18.54%","3.49%","-19.56%","11.18%","20.28%","-20.06%","18.57%","-",""
"Horiz. %","139.53%","139.53%","139.53%","121.11%","94.69%","79.88%","82.77%","69.23%","77.94%","97.77%","81.43%","100.00%",""
"NP","465,268","465,268","465,268","413,607","298,213","273,359","408,726","199,251","302,554","369,247","307,945","337,198","3.64%"
"YoY %","0.00%","0.00%","12.49%","38.70%","9.09%","-33.12%","105.13%","-34.14%","-18.06%","19.91%","-8.68%","-",""
"Horiz. %","137.98%","137.98%","137.98%","122.66%","88.44%","81.07%","121.21%","59.09%","89.73%","109.50%","91.32%","100.00%",""
"NP to SH","500,893","500,893","500,893","392,646","279,484","261,861","331,083","185,402","200,633","270,156","249,590","380,202","3.11%"
"YoY %","0.00%","0.00%","27.57%","40.49%","6.73%","-20.91%","78.58%","-7.59%","-25.73%","8.24%","-34.35%","-",""
"Horiz. %","131.74%","131.74%","131.74%","103.27%","73.51%","68.87%","87.08%","48.76%","52.77%","71.06%","65.65%","100.00%",""
"Tax Rate","21.97    %","21.97    %","21.97    %","21.57    %","22.97    %","21.53    %","15.98    %","24.60    %","19.48    %","19.91    %","19.89    %","21.78    %","0.10%"
"YoY %","0.00%","0.00%","1.85%","-6.09%","6.69%","34.73%","-35.04%","26.28%","-2.16%","0.10%","-8.68%","-",""
"Horiz. %","100.87%","100.87%","100.87%","99.04%","105.46%","98.85%","73.37%","112.95%","89.44%","91.41%","91.32%","100.00%",""
"Total Cost","5,924,515","5,924,515","5,924,515","5,934,542","5,226,045","4,111,008","3,056,105","2,554,843","2,504,495","2,739,751","2,922,510","3,101,109","7.45%"
"YoY %","0.00%","0.00%","-0.17%","13.56%","27.12%","34.52%","19.62%","2.01%","-8.59%","-6.25%","-5.76%","-",""
