Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,CAGR
"Revenue","141,475","141,475","141,475","116,956","125,697","126,694","128,823","130,394","127,339","126,339","123,808","127,442","1.17%"
"YoY %","0.00%","0.00%","20.96%","-6.95%","-0.79%","-1.65%","-1.20%","2.40%","0.79%","2.04%","-2.85%","-",""
"Horiz. %","111.01%","111.01%","111.01%","91.77%","98.63%","99.41%","101.08%","102.32%","99.92%","99.13%","97.15%","100.00%",""
"PBT","348","348","348","1,665","2,775","3,266","3,835","9,410","12,926","14,706","15,262","18,381","-35.63%"
"YoY %","0.00%","0.00%","-79.10%","-40.00%","-15.03%","-14.84%","-59.25%","-27.20%","-12.10%","-3.64%","-16.97%","-",""
"Horiz. %","1.89%","1.89%","1.89%","9.06%","15.10%","17.77%","20.86%","51.19%","70.32%","80.01%","83.03%","100.00%",""
"Tax","-33","-33","-33","-630","-996","-999","-1,211","-2,349","-3,409","-3,843","-4,067","-4,212","-41.64%"
"YoY %","0.00%","0.00%","94.76%","36.75%","0.30%","17.51%","48.45%","31.09%","11.29%","5.51%","3.44%","-",""
"Horiz. %","0.78%","0.78%","0.78%","14.96%","23.65%","23.72%","28.75%","55.77%","80.94%","91.24%","96.56%","100.00%",""
"NP","315","315","315","1,035","1,779","2,267","2,624","7,061","9,517","10,863","11,195","14,169","-34.47%"
"YoY %","0.00%","0.00%","-69.57%","-41.82%","-21.53%","-13.61%","-62.84%","-25.81%","-12.39%","-2.97%","-20.99%","-",""
"Horiz. %","2.22%","2.22%","2.22%","7.30%","12.56%","16.00%","18.52%","49.83%","67.17%","76.67%","79.01%","100.00%",""
"NP to SH","315","315","315","1,035","1,779","2,267","2,624","7,061","9,517","10,863","11,195","14,169","-34.47%"
"YoY %","0.00%","0.00%","-69.57%","-41.82%","-21.53%","-13.61%","-62.84%","-25.81%","-12.39%","-2.97%","-20.99%","-",""
"Horiz. %","2.22%","2.22%","2.22%","7.30%","12.56%","16.00%","18.52%","49.83%","67.17%","76.67%","79.01%","100.00%",""
"Tax Rate","9.48    %","9.48    %","9.48    %","37.84    %","35.89    %","30.59    %","31.58    %","24.96    %","26.37    %","26.13    %","26.65    %","22.91    %","-9.33%"
"YoY %","0.00%","0.00%","-74.95%","5.43%","17.33%","-3.13%","26.52%","-5.35%","0.92%","-1.95%","16.32%","-",""
"Horiz. %","41.38%","41.38%","41.38%","165.17%","156.66%","133.52%","137.84%","108.95%","115.10%","114.05%","116.32%","100.00%",""
"Total Cost","141,160","141,160","141,160","115,921","123,918","124,427","126,199","123,333","117,822","115,476","112,613","113,273","2.47%"
"YoY %","0.00%","0.00%","21.77%","-6.45%","-0.41%","-1.40%","2.32%","4.68%","2.03%","2.54%","-0.58%","-",""
"Horiz. %","124.62%","124.62%","124.62%","102.34%","109.40%","109.85%","111.41%","108.88%","104.02%","101.94%","99.42%","100.00%",""
"Net Worth","128,642","128,642","128,642","129,200","128,953","130,560","128,792","128,049","124,348","118,574","111,077","103,302","2.47%"
"YoY %","0.00%","0.00%","-0.43%","0.19%","-1.23%","1.37%","0.58%","2.98%","4.87%","6.75%","7.53%","-",""
"Horiz. %","124.53%","124.53%","124.53%","125.07%","124.83%","126.39%","124.68%","123.96%","120.37%","114.78%","107.53%","100.00%",""
"Div","-","0","-","461","-","890","902","1,524","2,893","3,251","3,447","4,272","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","-1.39%","-40.78%","-47.31%","-11.01%","-5.69%","-19.31%","-",""
"Horiz. %","0.00%","0.00%","0.00%","10.80%","0.00%","20.84%","21.13%","35.68%","67.72%","76.10%","80.69%","100.00%",""
"Div Payout %","-     %","-     %","-     %","44.58    %","-     %","39.27    %","34.40    %","21.59    %","30.40    %","29.93    %","30.79    %","30.15    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","14.16%","59.33%","-28.98%","1.57%","-2.79%","2.12%","-",""
"Horiz. %","0.00%","0.00%","0.00%","147.86%","0.00%","130.25%","114.10%","71.61%","100.83%","99.27%","102.12%","100.00%",""
