Column1,AQR,T4Q,30/09/18,30/09/17,30/09/16,30/09/15,30/09/14,30/09/13,30/09/12,30/09/11,30/09/10,30/09/09,CAGR
"Revenue","174,146","175,565","171,124","159,133","134,470","158,112","146,363","131,530","154,188","136,834","96,564","79,024","8.96%"
"YoY %","-0.81%","2.60%","7.54%","18.34%","-14.95%","8.03%","11.28%","-14.70%","12.68%","41.70%","22.20%","-",""
"Horiz. %","220.37%","222.17%","216.55%","201.37%","170.16%","200.08%","185.21%","166.44%","195.12%","173.15%","122.20%","100.00%",""
"PBT","47,284","47,397","42,853","47,825","39,765","48,533","38,603","32,843","30,959","22,339","16,051","14,490","12.80%"
"YoY %","-0.24%","10.60%","-10.40%","20.27%","-18.07%","25.72%","17.54%","6.09%","38.59%","39.18%","10.77%","-",""
"Horiz. %","326.32%","327.10%","295.74%","330.06%","274.43%","334.94%","266.41%","226.66%","213.66%","154.17%","110.77%","100.00%",""
"Tax","-12,064","-12,130","-11,175","-11,664","-8,474","-7,208","-9,198","-8,153","-7,620","-7,014","-1,430","-1,147","28.76%"
"YoY %","0.54%","-8.55%","4.19%","-37.64%","-17.56%","21.64%","-12.82%","-6.99%","-8.64%","-390.49%","-24.67%","-",""
"Horiz. %","1,051.79%","1,057.54%","974.28%","1,016.91%","738.80%","628.42%","801.92%","710.81%","664.34%","611.51%","124.67%","100.00%",""
"NP","35,220","35,267","31,678","36,161","31,291","41,325","29,405","24,690","23,339","15,325","14,621","13,343","10.08%"
"YoY %","-0.13%","11.33%","-12.40%","15.56%","-24.28%","40.54%","19.10%","5.79%","52.29%","4.81%","9.58%","-",""
"Horiz. %","263.96%","264.31%","237.41%","271.01%","234.51%","309.71%","220.38%","185.04%","174.92%","114.85%","109.58%","100.00%",""
"NP to SH","35,220","35,267","31,678","36,161","31,291","41,325","29,405","24,690","23,339","15,325","14,621","13,343","10.08%"
"YoY %","-0.13%","11.33%","-12.40%","15.56%","-24.28%","40.54%","19.10%","5.79%","52.29%","4.81%","9.58%","-",""
"Horiz. %","263.96%","264.31%","237.41%","271.01%","234.51%","309.71%","220.38%","185.04%","174.92%","114.85%","109.58%","100.00%",""
"Tax Rate","25.51    %","25.59    %","26.08    %","24.39    %","21.31    %","14.85    %","23.83    %","24.82    %","24.61    %","31.40    %","8.91    %","7.92    %","14.15%"
"YoY %","-0.31%","-1.88%","6.93%","14.45%","43.50%","-37.68%","-3.99%","0.85%","-21.62%","252.41%","12.50%","-",""
"Horiz. %","322.10%","323.11%","329.29%","307.95%","269.07%","187.50%","300.88%","313.38%","310.73%","396.46%","112.50%","100.00%",""
