F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Jul-2018","28-Sep-2018","31-Jul-2018","4","546,601","35,976","28,836","28,836","2,729","360,288","9.47%","5.28%","8.00%","272,946","200.26","199.40","10.56","10.52","1.00","1.00","1.3200","1.31"," 9.09%"," -16.28%","31-Jul-2018","0.80","0.40","7.57","0.61","13.21%","1.25%","28-Sep-2018","0.85","0.42","8.05","0.64","12.43%","1.18%"
"31-Jul-2018","22-Jun-2018","30-Apr-2018","3","418,482","32,953","26,433","26,433","-","360,300","- %","6.32%","7.34%","272,955","153.32","152.67","9.68","9.64","0.00","0.00","1.3200","1.31"," 49.56%"," -10.04%","30-Apr-2018","0.79","0.52","8.16","0.60","12.26%","0.00%","22-Jun-2018","0.825","0.54","8.52","0.62","11.74%","0.00%"
"31-Jul-2018","23-Mar-2018","31-Jan-2018","2","283,110","24,090","17,674","17,674","-","355,050","- %","6.24%","4.98%","273,116","103.66","103.28","6.47","6.45","0.00","0.00","1.3000","1.30"," 85.71%"," 0.03%","30-Jan-2018","1.13","1.09","17.46","0.87","5.73%","0.00%","23-Mar-2018","0.875","0.84","13.52","0.67","7.40%","0.00%"
"31-Jul-2018","28-Dec-2017","31-Oct-2017","1","138,789","12,103","9,517","9,517","-","347,127","- %","6.86%","2.74%","273,329","50.78","50.63","3.48","3.47","0.00","0.00","1.2700","1.27"," -72.37%"," 70.71%","31-Oct-2017","0.975","1.92","28.00","0.77","3.57%","0.00%","28-Dec-2017","0.96","1.89","27.57","0.76","3.63%","0.00%"
"31-Jul-2017","29-Sep-2017","31-Jul-2017","4","500,590","46,751","34,442","34,442","2,734","336,315","7.94%","6.88%","10.24%","273,427","183.08","182.62","12.60","12.56","1.00","1.00","1.2300","1.23"," 17.22%"," 13.47%","31-Jul-2017","1.20","0.66","9.53","0.98","10.50%","0.83%","29-Sep-2017","1.13","0.62","8.97","0.92","11.15%","0.88%"
"31-Jul-2017","30-Jun-2017","30-Apr-2017","3","375,769","39,693","29,383","29,383","2,734","330,846","9.31%","7.82%","8.88%","273,427","137.43","137.08","10.75","10.72","1.00","1.00","1.2100","1.21"," 66.30%"," 34.06%","28-Apr-2017","1.04","0.76","9.68","0.86","10.33%","0.96%","30-Jun-2017","1.15","0.84","10.70","0.95","9.34%","0.87%"
"31-Jul-2017","24-Mar-2017","31-Jan-2017","2","247,337","22,880","17,669","17,669","2,728","321,992","15.44%","7.14%","5.49%","272,875","90.64","90.23","6.46","6.45","1.00","1.00","1.1800","1.17"," 216.93%"," 47.27%","31-Jan-2017","0.715","0.79","11.04","0.61","9.06%","1.40%","24-Mar-2017","0.75","0.83","11.58","0.64","8.63%","1.33%"
"31-Jul-2017","23-Dec-2016","31-Oct-2016","1","113,430","7,520","5,575","5,575","-","311,544","- %","4.91%","1.79%","273,284","41.51","41.38","2.04","2.03","0.00","0.00","1.1400","1.14"," -81.63%"," 9.81%","31-Oct-2016","0.75","1.81","36.76","0.66","2.72%","0.00%","23-Dec-2016","0.735","1.77","36.03","0.64","2.78%","0.00%"
"31-Jul-2016","30-Sep-2016","31-Jul-2016","4","472,731","37,608","30,354","30,354","-","304,087","- %","6.42%","9.98%","273,953","172.56","172.46","11.08","11.07","0.00","0.00","1.1100","1.11"," 38.50%"," 53.27%","29-Jul-2016","0.77","0.45","6.95","0.69","14.39%","0.00%","30-Sep-2016","0.805","0.47","7.27","0.73","13.76%","0.00%"
"31-Jul-2016","17-Jun-2016","30-Apr-2016","3","360,850","27,427","21,917","21,917","-","295,879","- %","6.07%","7.41%","273,962","131.72","131.64","8.00","8.00","0.00","0.00","1.0800","1.08"," 82.67%"," 13.41%","29-Apr-2016","0.63","0.48","7.87","0.58","12.70%","0.00%","17-Jun-2016","0.645","0.49","8.06","0.60","12.40%","0.00%"
"31-Jul-2016","25-Mar-2016","31-Jan-2016","2","234,672","15,703","11,998","11,998","-","293,101","- %","5.11%","4.09%","273,926","85.67","85.61","4.38","4.38","0.00","0.00","1.0700","1.07"," 136.32%"," -8.62%","29-Jan-2016","0.66","0.77","15.07","0.62","6.64%","0.00%","25-Mar-2016","0.65","0.76","14.84","0.61","6.74%","0.00%"
"31-Jul-2016","01-Dec-2015","31-Oct-2015","1","115,414","6,783","5,077","5,077","-","285,409","- %","4.40%","1.78%","274,432","42.06","42.10","1.85","1.85","0.00","0.00","1.0400","1.04"," -74.36%"," -10.90%","30-Oct-2015","0.64","1.52","34.59","0.62","2.89%","0.00%","01-Dec-2015","0.66","1.57","35.68","0.63","2.80%","0.00%"
"31-Jul-2015","30-Sep-2015","31-Jul-2015","4","485,730","26,690","19,804","19,804","5,341","279,392","26.97%","4.08%","7.09%","273,914","177.33","177.20","7.23","7.22","1.95","1.95","1.0200","1.02"," 2.48%"," -31.71%","31-Jul-2015","0.72","0.41","9.96","0.71","10.04%","2.71%","30-Sep-2015","0.64","0.36","8.85","0.63","11.30%","3.05%"
"31-Jul-2015","30-Jun-2015","30-Apr-2015","3","387,124","25,078","19,325","19,325","-","279,595","- %","4.99%","6.91%","274,113","141.23","141.23","7.05","7.05","0.00","0.00","1.0200","1.02"," 47.18%"," -8.23%","30-Apr-2015","0.78","0.55","11.06","0.76","9.04%","0.00%","30-Jun-2015","0.73","0.52","10.35","0.72","9.66%","0.00%"
"31-Jul-2015","30-Mar-2015","31-Jan-2015","2","249,460","17,569","13,130","13,130","7,976","282,336","60.75%","5.26%","4.65%","274,112","91.01","91.00","4.79","4.79","2.91","2.91","1.0300","1.03"," 130.43%"," 23.27%","30-Jan-2015","0.76","0.84","15.87","0.74","6.30%","3.83%","30-Mar-2015","0.715","0.79","14.93","0.69","6.70%","4.07%"
"31-Jul-2015","01-Dec-2014","31-Oct-2014","1","121,062","7,875","5,698","5,698","7,971","273,942","139.90%","4.71%","2.08%","273,942","44.19","44.16","2.08","2.08","2.91","2.91","1.0000","1.00"," -80.35%"," -6.14%","31-Oct-2014","0.76","1.72","36.54","0.76","2.74%","3.83%","01-Dec-2014","0.71","1.61","34.13","0.71","2.93%","4.10%"
"31-Jul-2014","30-Sep-2014","31-Jul-2014","4","490,132","39,948","28,999","28,999","-","266,095","- %","5.92%","10.90%","271,526","180.51","178.80","10.68","10.58","0.00","0.00","0.9800","0.97"," 37.71%"," -8.27%","31-Jul-2014","1.73","0.96","16.20","1.77","6.17%","0.00%","30-Sep-2014","0.79","0.44","7.40","0.81","13.52%","0.00%"
"31-Jul-2014","26-Jun-2014","30-Apr-2014","3","363,945","28,821","21,058","21,058","-","257,963","- %","5.79%","8.16%","135,770","268.06","132.77","15.51","7.68","0.00","0.00","1.9000","0.94"," 97.71%"," -18.11%","30-Apr-2014","1.34","0.50","8.64","0.71","11.57%","0.00%","26-Jun-2014","1.64","0.61","10.57","0.86","9.46%","0.00%"
"31-Jul-2014","27-Mar-2014","31-Jan-2014","2","237,045","14,771","10,651","10,651","-","255,081","- %","4.49%","4.18%","135,681","174.71","86.48","7.85","3.89","0.00","0.00","1.8800","0.93"," 75.44%"," -35.97%","30-Jan-2014","1.30","0.74","16.56","0.69","6.04%","0.00%","27-Mar-2014","1.42","0.81","18.09","0.76","5.53%","0.00%"
"31-Jul-2014","02-Dec-2013","31-Oct-2013","1","120,338","8,443","6,071","6,071","-","251,260","- %","5.04%","2.42%","135,816","88.60","43.90","4.47","2.21","0.00","0.00","1.8500","0.92"," -80.80%"," -17.31%","31-Oct-2013","1.15","1.30","25.73","0.62","3.89%","0.00%","02-Dec-2013","1.19","1.34","26.62","0.64","3.76%","0.00%"
"31-Jul-2013","30-Sep-2013","31-Jul-2013","4","511,833","38,903","31,614","31,614","-","245,492","- %","6.18%","12.88%","136,384","375.29","186.72","23.18","11.53","0.00","0.00","1.8000","0.90"," 22.94%"," 19.72%","31-Jul-2013","1.14","0.30","4.92","0.63","20.33%","0.00%","30-Sep-2013","1.23","0.33","5.31","0.68","18.85%","0.00%"
