Column1,AQR,T4Q,30/04/19,30/04/18,30/04/17,30/04/16,30/04/15,30/04/14,30/04/13,30/04/12,30/04/11,30/04/10,CAGR
"Revenue","203,741","203,741","203,741","277,728","274,709","205,736","213,152","244,347","206,090","231,382","205,715","178,527","1.48%"
"YoY %","0.00%","0.00%","-26.64%","1.10%","33.53%","-3.48%","-12.77%","18.56%","-10.93%","12.48%","15.23%","-",""
"Horiz. %","114.12%","114.12%","114.12%","155.57%","153.88%","115.24%","119.39%","136.87%","115.44%","129.61%","115.23%","100.00%",""
"PBT","-48,730","-48,730","-48,730","58,603","98,888","70,234","58,437","84,097","82,704","108,647","105,709","81,677","-"
"YoY %","0.00%","0.00%","-183.15%","-40.74%","40.80%","20.19%","-30.51%","1.68%","-23.88%","2.78%","29.42%","-",""
"Horiz. %","-59.66%","-59.66%","-59.66%","71.75%","121.07%","85.99%","71.55%","102.96%","101.26%","133.02%","129.42%","100.00%",""
"Tax","4,820","4,820","4,820","-12,386","-12,999","-10,486","-11,253","-13,899","-13,995","-22,766","-24,264","-18,372","-"
"YoY %","0.00%","0.00%","138.91%","4.72%","-23.97%","6.82%","19.04%","0.69%","38.53%","6.17%","-32.07%","-",""
"Horiz. %","-26.24%","-26.24%","-26.24%","67.42%","70.75%","57.08%","61.25%","75.65%","76.18%","123.92%","132.07%","100.00%",""
"NP","-43,910","-43,910","-43,910","46,217","85,889","59,748","47,184","70,198","68,709","85,881","81,445","63,305","-"
"YoY %","0.00%","0.00%","-195.01%","-46.19%","43.75%","26.63%","-32.78%","2.17%","-20.00%","5.45%","28.65%","-",""
"Horiz. %","-69.36%","-69.36%","-69.36%","73.01%","135.67%","94.38%","74.53%","110.89%","108.54%","135.66%","128.65%","100.00%",""
"NP to SH","-41,762","-41,762","-41,762","47,826","84,554","59,572","47,184","70,198","68,709","85,881","81,445","63,305","-"
"YoY %","0.00%","0.00%","-187.32%","-43.44%","41.94%","26.25%","-32.78%","2.17%","-20.00%","5.45%","28.65%","-",""
"Horiz. %","-65.97%","-65.97%","-65.97%","75.55%","133.57%","94.10%","74.53%","110.89%","108.54%","135.66%","128.65%","100.00%",""
"Tax Rate","-     %","-     %","-     %","21.14    %","13.15    %","14.93    %","19.26    %","16.53    %","16.92    %","20.95    %","22.95    %","22.49    %","-"
"YoY %","0.00%","0.00%","0.00%","60.76%","-11.92%","-22.48%","16.52%","-2.30%","-19.24%","-8.71%","2.05%","-",""
"Horiz. %","0.00%","0.00%","0.00%","94.00%","58.47%","66.39%","85.64%","73.50%","75.23%","93.15%","102.05%","100.00%",""
"Total Cost","247,651","247,651","247,651","231,511","188,820","145,988","165,968","174,149","137,381","145,501","124,270","115,222","8.87%"
"YoY %","0.00%","0.00%","6.97%","22.61%","29.34%","-12.04%","-4.70%","26.76%","-5.58%","17.08%","7.85%","-",""
"Horiz. %","214.93%","214.93%","214.93%","200.93%","163.87%","126.70%","144.04%","151.14%","119.23%","126.28%","107.85%","100.00%",""
"Net Worth","1,467,838","1,467,838","1,467,838","1,671,077","1,755,526","1,707,131","1,676,410","1,670,193","1,535,944","1,054,252","1,015,035","627,131","9.90%"
"YoY %","0.00%","0.00%","-12.16%","-4.81%","2.83%","1.83%","0.37%","8.74%","45.69%","3.86%","61.85%","-",""
"Horiz. %","234.06%","234.06%","234.06%","266.46%","279.93%","272.21%","267.31%","266.32%","244.92%","168.11%","161.85%","100.00%",""
"Div","16,775","16,775","16,775","25,160","48,125","33,432","33,155","53,479","42,892","52,712","50,449","31,262","-6.68%"
"YoY %","0.00%","-0.00%","-33.33%","-47.72%","43.95%","0.84%","-38.00%","24.68%","-18.63%","4.49%","61.37%","-",""
"Horiz. %","53.66%","53.66%","53.66%","80.48%","153.94%","106.94%","106.05%","171.06%","137.20%","168.61%","161.37%","100.00%",""
"Div Payout %","-     %","-     %","-     %","52.61    %","56.92    %","56.12    %","70.27    %","76.18    %","62.43    %","61.38    %","61.94    %","49.38    %","-"
"YoY %","0.00%","0.00%","0.00%","-7.57%","1.43%","-20.14%","-7.76%","22.02%","1.71%","-0.90%","25.44%","-",""
"Horiz. %","0.00%","0.00%","0.00%","106.54%","115.27%","113.65%","142.30%","154.27%","126.43%","124.30%","125.44%","100.00%",""
"Net Worth","1,467,838","1,467,838","1,467,838","1,671,077","1,755,526","1,707,131","1,676,410","1,670,193","1,535,944","1,054,252","1,015,035","627,131","9.90%"
"YoY %","0.00%","0.00%","-12.16%","-4.81%","2.83%","1.83%","0.37%","8.74%","45.69%","3.86%","61.85%","-",""
"Horiz. %","234.06%","234.06%","234.06%","266.46%","279.93%","272.21%","267.31%","266.32%","244.92%","168.11%","161.85%","100.00%",""
"NOSH","209,691","209,691","209,691","209,671","209,240","208,951","207,220","205,688","204,247","202,740","201,796","134,002","5.10%"
"YoY %","0.00%","0.00%","0.01%","0.21%","0.14%","0.84%","0.74%","0.71%","0.74%","0.47%","50.59%","-",""
"Horiz. %","156.48%","156.48%","156.48%","156.47%","156.15%","155.93%","154.64%","153.50%","152.42%","151.30%","150.59%","100.00%",""
"NP Margin","-21.55    %","-21.55    %","-21.55    %","16.64    %","31.27    %","29.04    %","22.14    %","28.73    %","33.34    %","37.12    %","39.59    %","35.46    %","-"
"YoY %","0.00%","0.00%","-229.51%","-46.79%","7.68%","31.17%","-22.94%","-13.83%","-10.18%","-6.24%","11.65%","-",""
"Horiz. %","-60.77%","-60.77%","-60.77%","46.93%","88.18%","81.90%","62.44%","81.02%","94.02%","104.68%","111.65%","100.00%",""
"ROE","-2.85    %","-2.85    %","-2.85    %","2.86    %","4.82    %","3.49    %","2.81    %","4.20    %","4.47    %","8.15    %","8.02    %","10.09    %","-"
"YoY %","0.00%","0.00%","-199.65%","-40.66%","38.11%","24.20%","-33.10%","-6.04%","-45.15%","1.62%","-20.52%","-",""
"Horiz. %","-28.25%","-28.25%","-28.25%","28.34%","47.77%","34.59%","27.85%","41.63%","44.30%","80.77%","79.48%","100.00%",""
"RPS","97.16","97.16","97.16","132.46","131.29","98.46","102.86","118.79","100.90","114.13","101.94","133.23","-3.45%"
"YoY %","0.00%","0.00%","-26.65%","0.89%","33.34%","-4.28%","-13.41%","17.73%","-11.59%","11.96%","-23.49%","-",""
"Horiz. %","72.93%","72.93%","72.93%","99.42%","98.54%","73.90%","77.20%","89.16%","75.73%","85.66%","76.51%","100.00%",""
"EPS","-19.92","-19.92","-19.92","22.83","40.41","28.51","22.77","34.13","33.64","42.36","40.36","31.49","-"
"YoY %","0.00%","0.00%","-187.25%","-43.50%","41.74%","25.21%","-33.28%","1.46%","-20.59%","4.96%","28.17%","-",""
"Horiz. %","-63.26%","-63.26%","-63.26%","72.50%","128.33%","90.54%","72.31%","108.38%","106.83%","134.52%","128.17%","100.00%",""
"DPS","8.00","8.00","8.00","12.00","23.00","16.00","16.00","26.00","21.00","26.00","25.00","23.33","-11.21%"
"YoY %","0.00%","0.00%","-33.33%","-47.83%","43.75%","0.00%","-38.46%","23.81%","-19.23%","4.00%","7.16%","-",""
"Horiz. %","34.29%","34.29%","34.29%","51.44%","98.59%","68.58%","68.58%","111.44%","90.01%","111.44%","107.16%","100.00%",""
"NAPS","7.0000","7.0000","7.0000","7.9700","8.3900","8.1700","8.0900","8.1200","7.5200","5.2000","5.0300","4.6800","4.57%"
"YoY %","0.00%","0.00%","-12.17%","-5.01%","2.69%","0.99%","-0.37%","7.98%","44.62%","3.38%","7.48%","-",""
"Horiz. %","149.57%","149.57%","149.57%","170.30%","179.27%","174.57%","172.86%","173.50%","160.68%","111.11%","107.48%","100.00%",""
"RPS","97.16","97.16","97.16","132.45","131.01","98.11","101.65","116.53","98.28","110.34","98.10","85.14","1.48%"
"YoY %","0.00%","0.00%","-26.64%","1.10%","33.53%","-3.48%","-12.77%","18.57%","-10.93%","12.48%","15.22%","-",""
"Horiz. %","114.12%","114.12%","114.12%","155.57%","153.88%","115.23%","119.39%","136.87%","115.43%","129.60%","115.22%","100.00%",""
"EPS","-19.92","-19.92","-19.92","22.81","40.32","28.41","22.50","33.48","32.77","40.96","38.84","30.19","-"
"YoY %","0.00%","0.00%","-187.33%","-43.43%","41.92%","26.27%","-32.80%","2.17%","-20.00%","5.46%","28.65%","-",""
"Horiz. %","-65.98%","-65.98%","-65.98%","75.55%","133.55%","94.10%","74.53%","110.90%","108.55%","135.67%","128.65%","100.00%",""
"DPS","8.00","8.00","8.00","12.00","22.95","15.94","15.81","25.50","20.45","25.14","24.06","14.91","-6.68%"
"YoY %","0.00%","0.00%","-33.33%","-47.71%","43.98%","0.82%","-38.00%","24.69%","-18.66%","4.49%","61.37%","-",""
"Horiz. %","53.66%","53.66%","53.66%","80.48%","153.92%","106.91%","106.04%","171.03%","137.16%","168.61%","161.37%","100.00%",""
"NAPS","7.0000","7.0000","7.0000","7.9692","8.3720","8.1412","7.9947","7.9650","7.3248","5.0276","4.8406","2.9907","9.90%"
"YoY %","0.00%","0.00%","-12.16%","-4.81%","2.83%","1.83%","0.37%","8.74%","45.69%","3.86%","61.86%","-",""
"Horiz. %","234.06%","234.06%","234.06%","266.47%","279.93%","272.22%","267.32%","266.33%","244.92%","168.11%","161.86%","100.00%",""
"Date","AQR","T4Q","30/04/19","30/04/18","28/04/17","29/04/16","30/04/15","30/04/14","30/04/13","30/04/12","29/04/11","30/04/10","-"
"Price","5.3600","5.3600","5.3600","6.1000","6.1800","5.9600","6.3800","7.1300","7.3000","7.6400","7.0200","5.2400","-"
"P/RPS","5.52","5.52","5.52","4.61","4.71","6.05","6.20","6.00","7.23","6.69","6.89","3.93","3.84%"
"YoY %","0.00%","0.00%","19.74%","-2.12%","-22.15%","-2.42%","3.33%","-17.01%","8.07%","-2.90%","75.32%","-",""
"Horiz. %","140.46%","140.46%","140.46%","117.30%","119.85%","153.94%","157.76%","152.67%","183.97%","170.23%","175.32%","100.00%",""
"P/EPS","-26.91","-26.91","-26.91","26.74","15.29","20.90","28.02","20.89","21.70","18.04","17.39","11.09","-"
"YoY %","0.00%","0.00%","-200.64%","74.89%","-26.84%","-25.41%","34.13%","-3.73%","20.29%","3.74%","56.81%","-",""
"Horiz. %","-242.65%","-242.65%","-242.65%","241.12%","137.87%","188.46%","252.66%","188.37%","195.67%","162.67%","156.81%","100.00%",""
"EY","-3.72","-3.72","-3.72","3.74","6.54","4.78","3.57","4.79","4.61","5.54","5.75","9.02","-"
"YoY %","0.00%","0.00%","-199.47%","-42.81%","36.82%","33.89%","-25.47%","3.90%","-16.79%","-3.65%","-36.25%","-",""
"Horiz. %","-41.24%","-41.24%","-41.24%","41.46%","72.51%","52.99%","39.58%","53.10%","51.11%","61.42%","63.75%","100.00%",""
"DY","1.49","1.49","1.49","1.97","3.72","2.68","2.51","3.65","2.88","3.40","3.56","4.45","-11.44%"
