F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2018","07-Aug-2018","30-Jun-2018","2","173,543","5,762","4,519","1,386","-","327,118","- %","2.60%","0.42%","144,742","119.90","119.90","0.96","0.96","0.00","0.00","2.2600","2.26"," 157.27%"," 113.43%","29-Jun-2018","1.33","1.11","138.89","0.59","0.72%","0.00%","07-Aug-2018","1.51","1.26","157.69","0.67","0.63%","0.00%"
"31-Dec-2018","14-May-2018","31-Mar-2018","1","81,542","-278","-668","-2,420","-","322,775","- %","-0.82%","-0.75%","144,742","56.34","56.34","-1.67","-1.67","0.00","0.00","2.2300","2.23"," 87.05%"," -158.57%","30-Mar-2018","1.45","2.57","-86.73","0.65","-1.15%","0.00%","14-May-2018","1.40","2.49","-83.74","0.63","-1.19%","0.00%"
"31-Dec-2017","26-Feb-2018","31-Dec-2017","4","417,309","-35,970","-32,192","-18,685","8,684","334,355","- %","-7.71%","-5.59%","144,742","288.31","288.31","-12.91","-12.91","6.00","6.00","2.3100","2.31"," -7.32%"," -129.11%","29-Dec-2017","1.54","0.53","-11.93","0.67","-8.38%","3.90%","26-Feb-2018","1.55","0.54","-12.01","0.67","-8.33%","3.87%"
"31-Dec-2017","09-Nov-2017","30-Sep-2017","3","323,361","-36,618","-32,735","-17,410","2,894","347,382","- %","-10.12%","-5.01%","144,742","223.40","223.40","-12.03","-12.03","2.00","2.00","2.4000","2.40"," -68.69%"," -209.61%","29-Sep-2017","1.66","0.74","-13.80","0.69","-7.25%","1.20%","09-Nov-2017","1.61","0.72","-13.39","0.67","-7.47%","1.24%"
"31-Dec-2017","08-Aug-2017","30-Jun-2017","2","218,857","-23,804","-25,777","-10,321","2,894","356,066","- %","-11.78%","-2.90%","144,742","151.20","151.20","-7.13","-7.13","2.00","2.00","2.4600","2.46"," -349.78%"," -188.04%","30-Jun-2017","1.89","1.25","-26.51","0.77","-3.77%","1.06%","08-Aug-2017","1.73","1.14","-24.26","0.70","-4.12%","1.16%"
"31-Dec-2017","08-May-2017","31-Mar-2017","1","110,391","4,680","3,216","4,132","-","386,462","- %","2.91%","1.07%","144,742","76.27","76.27","2.85","2.85","0.00","0.00","2.6700","2.67"," -93.56%"," -26.27%","31-Mar-2017","2.13","2.79","74.61","0.80","1.34%","0.00%","08-May-2017","2.23","2.92","78.12","0.84","1.28%","0.00%"
"31-Dec-2016","23-Feb-2017","31-Dec-2016","4","328,704","51,194","52,603","64,188","17,203","377,049","26.80%","16.00%","17.02%","143,365","229.28","227.10","44.77","44.35","12.00","11.89","2.6300","2.61"," 304.10%"," 88.93%","30-Dec-2016","1.76","0.77","3.93","0.67","25.44%","6.82%","23-Feb-2017","2.02","0.88","4.51","0.77","22.16%","5.94%"
"31-Dec-2016","08-Nov-2016","30-Sep-2016","3","246,486","16,883","14,407","15,884","5,377","307,881","33.86%","5.84%","5.16%","134,446","183.33","170.29","11.81","10.97","4.00","3.72","2.2900","2.13"," 35.49%"," -28.44%","30-Sep-2016","1.76","0.96","14.90","0.77","6.71%","2.27%","08-Nov-2016","2.00","1.09","16.93","0.87","5.91%","2.00%"
"31-Dec-2016","04-Aug-2016","30-Jun-2016","2","163,559","14,164","12,277","11,723","3,859","275,010","32.93%","7.51%","4.26%","96,495","169.50","113.00","12.15","8.10","4.00","2.67","2.8500","1.90"," 109.19%"," 54.53%","30-Jun-2016","1.70","1.00","13.99","0.60","7.15%","2.35%","04-Aug-2016","1.60","0.94","13.17","0.56","7.59%","2.50%"
"31-Dec-2016","27-Apr-2016","31-Mar-2016","1","82,386","6,639","5,635","5,604","-","282,730","- %","6.84%","1.98%","96,495","85.38","56.92","5.81","3.87","0.00","0.00","2.9300","1.95"," -83.51%"," 168.39%","31-Mar-2016","2.54","2.97","43.74","0.87","2.29%","0.00%","27-Apr-2016","2.37","2.78","40.81","0.81","2.45%","0.00%"
