Column1,AQR,T4Q,31/03/19,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,30/04/11,30/04/10,CAGR
"Revenue","243,160","241,265","234,810","225,907","237,190","260,109","277,875","242,020","165,834","149,657","120,155","0","-"
"YoY %","0.79%","2.75%","3.94%","-4.76%","-8.81%","-6.39%","14.81%","45.94%","10.81%","24.55%","0.00%","-",""
"Horiz. %","202.37%","200.79%","195.42%","188.01%","197.40%","216.48%","231.26%","201.42%","138.02%","124.55%","100.00%","-",""
"PBT","35,028","38,658","36,615","30,205","32,391","39,582","52,167","38,180","30,193","22,237","18,021","0","-"
"YoY %","-9.39%","5.58%","21.22%","-6.75%","-18.17%","-24.12%","36.63%","26.45%","35.78%","23.39%","0.00%","-",""
"Horiz. %","194.37%","214.52%","203.18%","167.61%","179.74%","219.64%","289.48%","211.86%","167.54%","123.39%","100.00%","-",""
"Tax","-8,436","-9,058","-8,789","-8,278","-8,533","-8,692","-13,012","-7,164","-6,458","-2,960","-4,134","0","-"
"YoY %","6.87%","-3.06%","-6.17%","2.99%","1.83%","33.20%","-81.63%","-10.93%","-118.18%","28.40%","0.00%","-",""
"Horiz. %","204.06%","219.11%","212.60%","200.24%","206.41%","210.26%","314.76%","173.29%","156.22%","71.60%","100.00%","-",""
"NP","26,592","29,600","27,826","21,927","23,858","30,890","39,155","31,016","23,735","19,277","13,887","0","-"
"YoY %","-10.16%","6.38%","26.90%","-8.09%","-22.76%","-21.11%","26.24%","30.68%","23.13%","38.81%","0.00%","-",""
"Horiz. %","191.49%","213.15%","200.37%","157.90%","171.80%","222.44%","281.95%","223.35%","170.92%","138.81%","100.00%","-",""
"NP to SH","25,848","28,105","26,575","20,575","23,053","30,767","39,155","31,016","23,735","19,277","13,887","0","-"
"YoY %","-8.03%","5.76%","29.16%","-10.75%","-25.07%","-21.42%","26.24%","30.68%","23.13%","38.81%","0.00%","-",""
"Horiz. %","186.13%","202.38%","191.37%","148.16%","166.00%","221.55%","281.95%","223.35%","170.92%","138.81%","100.00%","-",""
"Tax Rate","24.08    %","23.43    %","24.00    %","27.41    %","26.34    %","21.96    %","24.94    %","18.76    %","21.39    %","13.31    %","22.94    %","-     %","-"
"YoY %","2.77%","-2.37%","-12.44%","4.06%","19.95%","-11.95%","32.94%","-12.30%","60.71%","-41.98%","0.00%","-",""
