Column1,AQR,T4Q,31/03/19,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,CAGR
"Revenue","137,544","101,286","75,094","141,218","250,523","232,214","407,026","616,701","553,585","63,930","6,231","5,346","34.10%"
"YoY %","35.80%","34.88%","-46.82%","-43.63%","7.88%","-42.95%","-34.00%","11.40%","765.92%","926.00%","16.55%","-",""
"Horiz. %","2,572.84%","1,894.61%","1,404.68%","2,641.56%","4,686.18%","4,343.70%","7,613.66%","11,535.75%","10,355.12%","1,195.85%","116.55%","100.00%",""
"PBT","-23,948","-24,613","-22,283","-17,716","-21,589","-18,683","-25,122","3,074","6,879","-3,131","-1,411","-3,431","23.09%"
"YoY %","2.70%","-10.46%","-25.78%","17.94%","-15.55%","25.63%","-917.24%","-55.31%","319.71%","-121.90%","58.87%","-",""
"Horiz. %","697.99%","717.37%","649.46%","516.35%","629.23%","544.54%","732.21%","-89.59%","-200.50%","91.26%","41.13%","100.00%",""
"Tax","0","-3","-3","-6","40","-300","406","-1,389","-1,163","-74","0","110","-"
"YoY %","0.00%","0.00%","50.00%","-115.00%","113.33%","-173.89%","129.23%","-19.43%","-1,471.62%","0.00%","0.00%","-",""
"Horiz. %","0.00%","-2.73%","-2.73%","-5.45%","36.36%","-272.73%","369.09%","-1,262.73%","-1,057.27%","-67.27%","0.00%","100.00%",""
"NP","-23,948","-24,616","-22,286","-17,722","-21,549","-18,983","-24,716","1,685","5,716","-3,205","-1,411","-3,321","23.54%"
"YoY %","2.71%","-10.45%","-25.75%","17.76%","-13.52%","23.20%","-1,566.82%","-70.52%","278.35%","-127.14%","57.51%","-",""
"Horiz. %","721.11%","741.22%","671.06%","533.63%","648.87%","571.60%","744.23%","-50.74%","-172.12%","96.51%","42.49%","100.00%",""
"NP to SH","-23,696","-24,436","-22,169","-18,040","-21,430","-18,723","-24,707","1,712","5,900","-3,205","-1,411","-3,321","23.47%"
"YoY %","3.03%","-10.23%","-22.89%","15.82%","-14.46%","24.22%","-1,543.17%","-70.98%","284.09%","-127.14%","57.51%","-",""
"Horiz. %","713.52%","735.80%","667.54%","543.21%","645.29%","563.78%","743.96%","-51.55%","-177.66%","96.51%","42.49%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","-     %","-     %","-     %","45.19    %","16.91    %","-     %","-     %","-     %","-"
