Column1,AQR,T4Q,31/03/19,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,CAGR
"Revenue","780,660","771,364","754,966","598,164","537,397","620,054","451,520","452,755","383,444","531,144","308,247","302,531","10.69%"
"YoY %","1.21%","2.17%","26.21%","11.31%","-13.33%","37.33%","-0.27%","18.08%","-27.81%","72.31%","1.89%","-",""
"Horiz. %","258.04%","254.97%","249.55%","197.72%","177.63%","204.96%","149.25%","149.66%","126.75%","175.57%","101.89%","100.00%",""
"PBT","90,368","95,218","94,797","73,187","55,354","68,672","39,474","32,394","21,631","19,197","20,968","29,180","13.98%"
"YoY %","-5.09%","0.44%","29.53%","32.22%","-19.39%","73.97%","21.86%","49.76%","12.68%","-8.45%","-28.14%","-",""
"Horiz. %","309.69%","326.31%","324.87%","250.81%","189.70%","235.34%","135.28%","111.01%","74.13%","65.79%","71.86%","100.00%",""
"Tax","-17,540","-16,089","-16,284","-10,043","-11,747","-5,578","-4,840","-4,078","-1,671","-1,381","-3,136","-3,196","19.82%"
"YoY %","-9.02%","1.20%","-62.14%","14.51%","-110.60%","-15.25%","-18.69%","-144.05%","-21.00%","55.96%","1.88%","-",""
"Horiz. %","548.81%","503.41%","509.51%","314.24%","367.55%","174.53%","151.44%","127.60%","52.28%","43.21%","98.12%","100.00%",""
"NP","72,828","79,129","78,513","63,144","43,607","63,094","34,634","28,316","19,960","17,816","17,832","25,984","13.06%"
"YoY %","-7.96%","0.78%","24.34%","44.80%","-30.89%","82.17%","22.31%","41.86%","12.03%","-0.09%","-31.37%","-",""
"Horiz. %","280.28%","304.53%","302.16%","243.01%","167.82%","242.82%","133.29%","108.97%","76.82%","68.57%","68.63%","100.00%",""
"NP to SH","72,828","79,129","78,513","63,144","43,607","63,094","34,634","28,316","19,960","17,816","17,832","25,984","13.06%"
"YoY %","-7.96%","0.78%","24.34%","44.80%","-30.89%","82.17%","22.31%","41.86%","12.03%","-0.09%","-31.37%","-",""
"Horiz. %","280.28%","304.53%","302.16%","243.01%","167.82%","242.82%","133.29%","108.97%","76.82%","68.57%","68.63%","100.00%",""
"Tax Rate","19.41    %","16.90    %","17.18    %","13.72    %","21.22    %","8.12    %","12.26    %","12.59    %","7.73    %","7.19    %","14.96    %","10.95    %","5.13%"
"YoY %","14.85%","-1.63%","25.22%","-35.34%","161.33%","-33.77%","-2.62%","62.87%","7.51%","-51.94%","36.62%","-",""
"Horiz. %","177.26%","154.34%","156.89%","125.30%","193.79%","74.16%","111.96%","114.98%","70.59%","65.66%","136.62%","100.00%",""
"Total Cost","707,832","692,235","676,453","535,020","493,790","556,960","416,886","424,439","363,484","513,328","290,415","276,547","10.44%"
"YoY %","2.25%","2.33%","26.44%","8.35%","-11.34%","33.60%","-1.78%","16.77%","-29.19%","76.76%","5.01%","-",""
"Horiz. %","255.95%","250.31%","244.61%","193.46%","178.56%","201.40%","150.75%","153.48%","131.44%","185.62%","105.01%","100.00%",""
"Net Worth","563,646","563,646","535,261","460,919","433,309","435,781","364,138","326,526","294,725","185,686","171,516","153,806","14.85%"
"YoY %","0.00%","5.30%","16.13%","6.37%","-0.57%","19.67%","11.52%","10.79%","58.72%","8.26%","11.51%","-",""
"Horiz. %","366.47%","366.47%","348.01%","299.68%","281.72%","283.33%","236.75%","212.30%","191.62%","120.73%","111.51%","100.00%",""
"Div","-","0","31,575","23,289","48,384","27,622","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","35.58%","-51.87%","75.16%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","114.31%","84.31%","175.16%","100.00%","-","-","-","-","-","-",""
"Div Payout %","-     %","-     %","40.22    %","36.88    %","110.96    %","43.78    %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","9.06%","-66.76%","153.45%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","91.87%","84.24%","253.45%","100.00%","-","-","-","-","-","-",""
"Net Worth","563,646","563,646","535,261","460,919","433,309","435,781","364,138","326,526","294,725","185,686","171,516","153,806","14.85%"
"YoY %","0.00%","5.30%","16.13%","6.37%","-0.57%","19.67%","11.52%","10.79%","58.72%","8.26%","11.51%","-",""
"Horiz. %","366.47%","366.47%","348.01%","299.68%","281.72%","283.33%","236.75%","212.30%","191.62%","120.73%","111.51%","100.00%",""
"NOSH","135,166","135,166","135,166","135,166","120,030","85,783","81,645","72,885","71,362","70,872","70,874","71,006","7.41%"
"YoY %","0.00%","0.00%","0.00%","12.61%","39.92%","5.07%","12.02%","2.13%","0.69%","-0.00%","-0.19%","-",""
"Horiz. %","190.36%","190.36%","190.36%","190.36%","169.04%","120.81%","114.98%","102.65%","100.50%","99.81%","99.81%","100.00%",""
"NP Margin","9.33    %","10.26    %","10.40    %","10.56    %","8.11    %","10.18    %","7.67    %","6.25    %","5.21    %","3.35    %","5.78    %","8.59    %","2.15%"
"YoY %","-9.06%","-1.35%","-1.52%","30.21%","-20.33%","32.72%","22.72%","19.96%","55.52%","-42.04%","-32.71%","-",""
"Horiz. %","108.61%","119.44%","121.07%","122.93%","94.41%","118.51%","89.29%","72.76%","60.65%","39.00%","67.29%","100.00%",""
"ROE","12.92    %","14.04    %","14.67    %","13.70    %","10.06    %","14.48    %","9.51    %","8.67    %","6.77    %","9.59    %","10.40    %","16.89    %","-1.55%"
"YoY %","-7.98%","-4.29%","7.08%","36.18%","-30.52%","52.26%","9.69%","28.06%","-29.41%","-7.79%","-38.43%","-",""
"Horiz. %","76.49%","83.13%","86.86%","81.11%","59.56%","85.73%","56.31%","51.33%","40.08%","56.78%","61.57%","100.00%",""
"RPS","577.55","570.67","558.54","442.54","447.72","722.81","553.03","621.19","537.32","749.44","434.92","426.83","3.03%"
"YoY %","1.21%","2.17%","26.21%","-1.16%","-38.06%","30.70%","-10.97%","15.61%","-28.30%","72.32%","1.90%","-",""
"Horiz. %","135.31%","133.70%","130.86%","103.68%","104.89%","169.34%","129.57%","145.54%","125.89%","175.58%","101.90%","100.00%",""
"EPS","53.88","58.54","58.09","46.72","36.33","73.55","42.42","38.85","27.97","25.14","25.16","36.66","5.24%"
"YoY %","-7.96%","0.77%","24.34%","28.60%","-50.61%","73.39%","9.19%","38.90%","11.26%","-0.08%","-31.37%","-",""
"Horiz. %","146.97%","159.68%","158.46%","127.44%","99.10%","200.63%","115.71%","105.97%","76.30%","68.58%","68.63%","100.00%",""
"DPS","0.00","0.00","23.36","17.23","40.31","32.20","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","35.58%","-57.26%","25.19%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","72.55%","53.51%","125.19%","100.00%","-","-","-","-","-","-",""
"NAPS","4.1700","4.1700","3.9600","3.4100","3.6100","5.0800","4.4600","4.4800","4.1300","2.6200","2.4200","2.1700","6.91%"
"YoY %","0.00%","5.30%","16.13%","-5.54%","-28.94%","13.90%","-0.45%","8.47%","57.63%","8.26%","11.52%","-",""
"Horiz. %","192.17%","192.17%","182.49%","157.14%","166.36%","234.10%","205.53%","206.45%","190.32%","120.74%","111.52%","100.00%",""
"RPS","577.55","570.67","558.54","442.54","397.58","458.73","334.05","334.96","283.68","392.95","228.05","223.82","10.69%"
"YoY %","1.21%","2.17%","26.21%","11.31%","-13.33%","37.32%","-0.27%","18.08%","-27.81%","72.31%","1.89%","-",""
"Horiz. %","258.04%","254.97%","249.55%","197.72%","177.63%","204.95%","149.25%","149.66%","126.74%","175.57%","101.89%","100.00%",""
"EPS","53.88","58.54","58.09","46.72","32.26","46.68","25.62","20.95","14.77","13.18","13.19","19.22","13.07%"
"YoY %","-7.96%","0.77%","24.34%","44.82%","-30.89%","82.20%","22.29%","41.84%","12.06%","-0.08%","-31.37%","-",""
"Horiz. %","280.33%","304.58%","302.24%","243.08%","167.85%","242.87%","133.30%","109.00%","76.85%","68.57%","68.63%","100.00%",""
"DPS","0.00","0.00","23.36","17.23","35.80","20.44","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","35.58%","-51.87%","75.15%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","114.29%","84.30%","175.15%","100.00%","-","-","-","-","-","-",""
"NAPS","4.1700","4.1700","3.9600","3.4100","3.2057","3.2240","2.6940","2.4157","2.1805","1.3738","1.2689","1.1379","14.85%"
"YoY %","0.00%","5.30%","16.13%","6.37%","-0.57%","19.67%","11.52%","10.79%","58.72%","8.27%","11.51%","-",""
"Horiz. %","366.46%","366.46%","348.01%","299.67%","281.72%","283.33%","236.75%","212.29%","191.62%","120.73%","111.51%","100.00%",""
"Date","AQR","T4Q","29/03/19","30/03/18","31/03/17","31/03/16","31/03/15","31/03/14","29/03/13","30/03/12","31/03/11","31/03/10","-"
"Price","8.3100","8.3100","7.7900","6.3000","6.1800","6.3900","2.9500","3.3000","2.2800","2.0700","2.0700","2.0700","-"
"P/RPS","1.44","1.46","1.39","1.42","1.38","0.88","0.53","0.53","0.42","0.28","0.48","0.48","12.53%"
"YoY %","-1.37%","5.04%","-2.11%","2.90%","56.82%","66.04%","0.00%","26.19%","50.00%","-41.67%","0.00%","-",""
"Horiz. %","300.00%","304.17%","289.58%","295.83%","287.50%","183.33%","110.42%","110.42%","87.50%","58.33%","100.00%","100.00%",""
"P/EPS","15.42","14.20","13.41","13.49","17.01","8.69","6.95","8.49","8.15","8.23","8.23","5.65","10.07%"
"YoY %","8.59%","5.89%","-0.59%","-20.69%","95.74%","25.04%","-18.14%","4.17%","-0.97%","0.00%","45.66%","-",""
"Horiz. %","272.92%","251.33%","237.35%","238.76%","301.06%","153.81%","123.01%","150.27%","144.25%","145.66%","145.66%","100.00%",""
"EY","6.48","7.04","7.46","7.42","5.88","11.51","14.38","11.77","12.27","12.14","12.15","17.71","-9.15%"
"YoY %","-7.95%","-5.63%","0.54%","26.19%","-48.91%","-19.96%","22.18%","-4.07%","1.07%","-0.08%","-31.39%","-",""
"Horiz. %","36.59%","39.75%","42.12%","41.90%","33.20%","64.99%","81.20%","66.46%","69.28%","68.55%","68.61%","100.00%",""
"DY","0.00","0.00","3.00","2.73","6.52","5.04","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","9.89%","-58.13%","29.37%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","59.52%","54.17%","129.37%","100.00%","-","-","-","-","-","-",""
"P/NAPS","1.99","1.99","1.97","1.85","1.71","1.26","0.66","0.74","0.55","0.79","0.86","0.95","8.44%"
"YoY %","0.00%","1.02%","6.49%","8.19%","35.71%","90.91%","-10.81%","34.55%","-30.38%","-8.14%","-9.47%","-",""
"Horiz. %","209.47%","209.47%","207.37%","194.74%","180.00%","132.63%","69.47%","77.89%","57.89%","83.16%","90.53%","100.00%",""
"Date","AQR","T4Q","21/05/19","24/05/18","18/05/17","19/05/16","28/05/15","21/05/14","29/05/13","23/05/12","20/04/11","07/05/10","-"
"Price","7.9800","7.9800","8.1900","7.0300","6.9000","6.3200","3.7500","3.4000","2.0900","3.0300","2.0700","2.0700","-"
"P/RPS","1.38","1.40","1.47","1.59","1.54","0.87","0.68","0.55","0.39","0.40","0.48","0.48","13.23%"
"YoY %","-1.43%","-4.76%","-7.55%","3.25%","77.01%","27.94%","23.64%","41.03%","-2.50%","-16.67%","0.00%","-",""
"Horiz. %","287.50%","291.67%","306.25%","331.25%","320.83%","181.25%","141.67%","114.58%","81.25%","83.33%","100.00%","100.00%",""
"P/EPS","14.81","13.63","14.10","15.05","18.99","8.59","8.84","8.75","7.47","12.05","8.23","5.65","10.69%"
"YoY %","8.66%","-3.33%","-6.31%","-20.75%","121.07%","-2.83%","1.03%","17.14%","-38.01%","46.42%","45.66%","-",""
"Horiz. %","262.12%","241.24%","249.56%","266.37%","336.11%","152.04%","156.46%","154.87%","132.21%","213.27%","145.66%","100.00%",""
"EY","6.75","7.34","7.09","6.65","5.27","11.64","11.31","11.43","13.38","8.30","12.15","17.71","-9.67%"
"YoY %","-8.04%","3.53%","6.62%","26.19%","-54.73%","2.92%","-1.05%","-14.57%","61.20%","-31.69%","-31.39%","-",""
"Horiz. %","38.11%","41.45%","40.03%","37.55%","29.76%","65.73%","63.86%","64.54%","75.55%","46.87%","68.61%","100.00%",""
"DY","0.00","0.00","2.85","2.45","5.84","5.09","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","16.33%","-58.05%","14.73%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","55.99%","48.13%","114.73%","100.00%","-","-","-","-","-","-",""
"P/NAPS","1.91","1.91","2.07","2.06","1.91","1.24","0.84","0.76","0.51","1.16","0.86","0.95","9.03%"
"YoY %","0.00%","-7.73%","0.49%","7.85%","54.03%","47.62%","10.53%","49.02%","-56.03%","34.88%","-9.47%","-",""
"Horiz. %","201.05%","201.05%","217.89%","216.84%","201.05%","130.53%","88.42%","80.00%","53.68%","122.11%","90.53%","100.00%",""

