Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","344,866","340,326","295,369","255,584","245,923","211,380","164,933","64,031","53,057","56,967","63,988","57,150","20.01%"
"YoY %","1.33%","15.22%","15.57%","3.93%","16.34%","28.16%","157.58%","20.68%","-6.86%","-10.97%","11.97%","-",""
"Horiz. %","603.44%","595.50%","516.83%","447.22%","430.31%","369.87%","288.60%","112.04%","92.84%","99.68%","111.97%","100.00%",""
"PBT","38,544","43,399","34,086","25,749","24,775","16,128","11,121","3,280","2,832","-19,321","-14,665","-6,475","-"
"YoY %","-11.19%","27.32%","32.38%","3.93%","53.61%","45.02%","239.05%","15.82%","114.66%","-31.75%","-126.49%","-",""
"Horiz. %","-595.27%","-670.25%","-526.42%","-397.67%","-382.63%","-249.08%","-171.75%","-50.66%","-43.74%","298.39%","226.49%","100.00%",""
"Tax","-12,718","-17,046","-9,501","-5,152","-6,625","-5,886","-4,750","1,885","1,520","-6,728","489","-523","37.99%"
"YoY %","25.39%","-79.41%","-84.41%","22.23%","-12.56%","-23.92%","-351.99%","24.01%","122.59%","-1,475.87%","193.50%","-",""
"Horiz. %","2,431.74%","3,259.27%","1,816.63%","985.09%","1,266.73%","1,125.43%","908.22%","-360.42%","-290.63%","1,286.42%","-93.50%","100.00%",""
"NP","25,826","26,353","24,585","20,597","18,150","10,242","6,371","5,165","4,352","-26,049","-14,176","-6,998","-"
"YoY %","-2.00%","7.19%","19.36%","13.48%","77.21%","60.76%","23.35%","18.68%","116.71%","-83.75%","-102.57%","-",""
"Horiz. %","-369.05%","-376.58%","-351.31%","-294.33%","-259.36%","-146.36%","-91.04%","-73.81%","-62.19%","372.23%","202.57%","100.00%",""
"NP to SH","27,024","26,924","24,544","20,542","18,116","10,339","6,529","5,264","4,370","-26,049","-14,176","-6,978","-"
"YoY %","0.37%","9.70%","19.48%","13.39%","75.22%","58.36%","24.03%","20.46%","116.78%","-83.75%","-103.15%","-",""
"Horiz. %","-387.27%","-385.84%","-351.73%","-294.38%","-259.62%","-148.17%","-93.57%","-75.44%","-62.63%","373.30%","203.15%","100.00%",""
"Tax Rate","33.00    %","39.28    %","27.87    %","20.01    %","26.74    %","36.50    %","42.71    %","-57.47    %","-53.67    %","-     %","-     %","-     %","-"
"YoY %","-15.99%","40.94%","39.28%","-25.17%","-26.74%","-14.54%","174.32%","-7.08%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-61.49%","-73.19%","-51.93%","-37.28%","-49.82%","-68.01%","-79.58%","107.08%","100.00%","-","-","-",""
"Total Cost","319,040","313,973","270,784","234,987","227,773","201,138","158,562","58,866","48,705","83,016","78,164","64,148","17.34%"
"YoY %","1.61%","15.95%","15.23%","3.17%","13.24%","26.85%","169.36%","20.86%","-41.33%","6.21%","21.85%","-",""
"Horiz. %","497.35%","489.45%","422.12%","366.32%","355.07%","313.55%","247.18%","91.77%","75.93%","129.41%","121.85%","100.00%",""
"Net Worth","430,147","430,147","401,610","274,003","259,167","235,934","149,840","51,621","41,129","37,707","79,093","76,315","20.25%"
"YoY %","0.00%","7.11%","46.57%","5.72%","9.85%","57.46%","190.27%","25.51%","9.07%","-52.32%","3.64%","-",""
"Horiz. %","563.64%","563.64%","526.25%","359.04%","339.60%","309.16%","196.34%","67.64%","53.89%","49.41%","103.64%","100.00%",""
"Div","-","0","-","-","3,266","-","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","100.00%","-","-","-","-","-","-","-",""
"Div Payout %","-     %","-     %","-     %","-     %","18.03    %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","100.00%","-","-","-","-","-","-","-",""
"Net Worth","430,147","430,147","401,610","274,003","259,167","235,934","149,840","51,621","41,129","37,707","79,093","76,315","20.25%"
"YoY %","0.00%","7.11%","46.57%","5.72%","9.85%","57.46%","190.27%","25.51%","9.07%","-52.32%","3.64%","-",""
"Horiz. %","563.64%","563.64%","526.25%","359.04%","339.60%","309.16%","196.34%","67.64%","53.89%","49.41%","103.64%","100.00%",""
"NOSH","742,017","742,017","737,306","658,029","653,309","642,173","430,822","169,806","144,769","151,986","187,513","138,353","20.42%"
"YoY %","0.00%","0.64%","12.05%","0.72%","1.73%","49.06%","153.71%","17.29%","-4.75%","-18.95%","35.53%","-",""
"Horiz. %","536.32%","536.32%","532.92%","475.62%","472.20%","464.16%","311.39%","122.73%","104.64%","109.85%","135.53%","100.00%",""
"NP Margin","7.49    %","7.74    %","8.32    %","8.06    %","7.38    %","4.85    %","3.86    %","8.07    %","8.20    %","-45.73    %","-22.15    %","-12.24    %","-"
"YoY %","-3.23%","-6.97%","3.23%","9.21%","52.16%","25.65%","-52.17%","-1.59%","117.93%","-106.46%","-80.96%","-",""
"Horiz. %","-61.19%","-63.24%","-67.97%","-65.85%","-60.29%","-39.62%","-31.54%","-65.93%","-66.99%","373.61%","180.96%","100.00%",""
"ROE","6.28    %","6.26    %","6.11    %","7.50    %","6.99    %","4.38    %","4.36    %","10.20    %","10.63    %","-69.08    %","-17.92    %","-9.14    %","-"
"YoY %","0.32%","2.45%","-18.53%","7.30%","59.59%","0.46%","-57.25%","-4.05%","115.39%","-285.49%","-96.06%","-",""
"Horiz. %","-68.71%","-68.49%","-66.85%","-82.06%","-76.48%","-47.92%","-47.70%","-111.60%","-116.30%","755.80%","196.06%","100.00%",""
"RPS","46.48","45.86","40.06","38.84","37.64","32.92","38.28","37.71","36.65","37.48","34.12","41.31","-0.34%"
"YoY %","1.35%","14.48%","3.14%","3.19%","14.34%","-14.00%","1.51%","2.89%","-2.21%","9.85%","-17.40%","-",""
"Horiz. %","112.52%","111.01%","96.97%","94.02%","91.12%","79.69%","92.67%","91.29%","88.72%","90.73%","82.60%","100.00%",""
"EPS","3.66","3.63","3.49","3.13","2.79","1.61","1.19","3.10","3.01","-18.04","-9.96","-4.80","-"
"YoY %","0.83%","4.01%","11.50%","12.19%","73.29%","35.29%","-61.61%","2.99%","116.69%","-81.12%","-107.50%","-",""
"Horiz. %","-76.25%","-75.62%","-72.71%","-65.21%","-58.12%","-33.54%","-24.79%","-64.58%","-62.71%","375.83%","207.50%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","100.00%","-","-","-","-","-","-","-",""
"NAPS","0.5797","0.5797","0.5447","0.4164","0.3967","0.3674","0.3478","0.3040","0.2841","0.2481","0.4218","0.5516","-0.14%"
"YoY %","0.00%","6.43%","30.81%","4.97%","7.97%","5.64%","14.41%","7.00%","14.51%","-41.18%","-23.53%","-",""
"Horiz. %","105.09%","105.09%","98.75%","75.49%","71.92%","66.61%","63.05%","55.11%","51.50%","44.98%","76.47%","100.00%",""
"RPS","46.03","45.42","39.42","34.11","32.82","28.21","22.01","8.55","7.08","7.60","8.54","7.63","20.00%"
"YoY %","1.34%","15.22%","15.57%","3.93%","16.34%","28.17%","157.43%","20.76%","-6.84%","-11.01%","11.93%","-",""
"Horiz. %","603.28%","595.28%","516.64%","447.05%","430.14%","369.72%","288.47%","112.06%","92.79%","99.61%","111.93%","100.00%",""
"EPS","3.61","3.59","3.28","2.74","2.42","1.38","0.87","0.70","0.58","-3.48","-1.89","-0.93","-"
"YoY %","0.56%","9.45%","19.71%","13.22%","75.36%","58.62%","24.29%","20.69%","116.67%","-84.13%","-103.23%","-",""
"Horiz. %","-388.17%","-386.02%","-352.69%","-294.62%","-260.22%","-148.39%","-93.55%","-75.27%","-62.37%","374.19%","203.23%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","100.00%","-","-","-","-","-","-","-",""
"NAPS","0.5741","0.5741","0.5360","0.3657","0.3459","0.3149","0.2000","0.0689","0.0549","0.0503","0.1056","0.1019","20.24%"
"YoY %","0.00%","7.11%","46.57%","5.72%","9.84%","57.45%","190.28%","25.50%","9.15%","-52.37%","3.63%","-",""
