Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","141,714","143,738","153,707","173,391","172,228","179,512","221,391","239,959","260,174","253,774","264,506","283,034","-6.55%"
"YoY %","-1.41%","-6.49%","-11.35%","0.68%","-4.06%","-18.92%","-7.74%","-7.77%","2.52%","-4.06%","-6.55%","-",""
"Horiz. %","50.07%","50.78%","54.31%","61.26%","60.85%","63.42%","78.22%","84.78%","91.92%","89.66%","93.45%","100.00%",""
"PBT","-6,076","-36,559","-35,249","-31,627","1,505","5,291","6,821","14,400","6,323","-25,918","-26,044","-10,043","14.96%"
"YoY %","83.38%","-3.72%","-11.45%","-2,201.46%","-71.56%","-22.43%","-52.63%","127.74%","124.40%","0.48%","-159.32%","-",""
"Horiz. %","60.50%","364.02%","350.98%","314.92%","-14.99%","-52.68%","-67.92%","-143.38%","-62.96%","258.07%","259.32%","100.00%",""
"Tax","-192","-1,298","-1,234","13,981","-24,633","-4,058","-925","-543","-3,403","-727","-5,096","-3,797","-11.73%"
"YoY %","85.21%","-5.19%","-108.83%","156.76%","-507.02%","-338.70%","-70.35%","84.04%","-368.09%","85.73%","-34.21%","-",""
"Horiz. %","5.06%","34.18%","32.50%","-368.21%","648.75%","106.87%","24.36%","14.30%","89.62%","19.15%","134.21%","100.00%",""
"NP","-6,268","-37,857","-36,483","-17,646","-23,128","1,233","5,896","13,857","2,920","-26,645","-31,140","-13,840","11.36%"
"YoY %","83.44%","-3.77%","-106.75%","23.70%","-1,975.75%","-79.09%","-57.45%","374.55%","110.96%","14.43%","-125.00%","-",""
"Horiz. %","45.29%","273.53%","263.61%","127.50%","167.11%","-8.91%","-42.60%","-100.12%","-21.10%","192.52%","225.00%","100.00%",""
"NP to SH","-6,268","-37,857","-36,483","-17,646","-23,128","1,233","5,896","13,857","2,920","-27,095","-31,403","-14,102","11.13%"
"YoY %","83.44%","-3.77%","-106.75%","23.70%","-1,975.75%","-79.09%","-57.45%","374.55%","110.78%","13.72%","-122.68%","-",""
"Horiz. %","44.45%","268.45%","258.71%","125.13%","164.01%","-8.74%","-41.81%","-98.26%","-20.71%","192.14%","222.68%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","1,636.74    %","76.70    %","13.56    %","3.77    %","53.82    %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","2,033.95%","465.63%","259.68%","-93.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","3,041.14%","142.51%","25.20%","7.00%","100.00%","-","-","-",""
"Total Cost","147,982","181,595","190,190","191,037","195,356","178,279","215,495","226,102","257,254","280,419","295,646","296,874","-4.82%"
"YoY %","-18.51%","-4.52%","-0.44%","-2.21%","9.58%","-17.27%","-4.69%","-12.11%","-8.26%","-5.15%","-0.41%","-",""
"Horiz. %","49.85%","61.17%","64.06%","64.35%","65.80%","60.05%","72.59%","76.16%","86.65%","94.46%","99.59%","100.00%",""
"Net Worth","48,335","48,335","52,363","88,615","108,755","128,895","129,227","124,867","101,015","87,791","116,896","110,845","-7.99%"
"YoY %","0.00%","-7.69%","-40.91%","-18.52%","-15.62%","-0.26%","3.49%","23.61%","15.06%","-24.90%","5.46%","-",""
"Horiz. %","43.61%","43.61%","47.24%","79.95%","98.11%","116.28%","116.58%","112.65%","91.13%","79.20%","105.46%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","-","-","-","-"
