Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","674,998","665,813","652,660","620,264","581,269","526,859","499,237","418,451","398,604","366,002","313,718","282,719","9.74%"
"YoY %","1.38%","2.02%","5.22%","6.71%","10.33%","5.53%","19.31%","4.98%","8.91%","16.67%","10.96%","-",""
"Horiz. %","238.75%","235.50%","230.85%","219.39%","205.60%","186.35%","176.58%","148.01%","140.99%","129.46%","110.96%","100.00%",""
"PBT","61,452","66,102","69,270","56,047","46,294","45,842","45,624","40,615","42,349","35,778","45,094","30,093","9.70%"
"YoY %","-7.03%","-4.57%","23.59%","21.07%","0.99%","0.48%","12.33%","-4.09%","18.37%","-20.66%","49.85%","-",""
"Horiz. %","204.21%","219.66%","230.19%","186.25%","153.84%","152.33%","151.61%","134.96%","140.73%","118.89%","149.85%","100.00%",""
"Tax","-12,164","-9,713","-10,603","-11,559","-11,306","-11,579","-11,647","-10,493","-13,283","-7,381","-6,754","-5,543","7.47%"
"YoY %","-25.23%","8.39%","8.27%","-2.24%","2.36%","0.58%","-11.00%","21.00%","-79.96%","-9.28%","-21.85%","-",""
"Horiz. %","219.45%","175.23%","191.29%","208.53%","203.97%","208.89%","210.12%","189.30%","239.64%","133.16%","121.85%","100.00%",""
"NP","49,288","56,389","58,667","44,488","34,988","34,263","33,977","30,122","29,066","28,397","38,340","24,550","10.16%"
"YoY %","-12.59%","-3.88%","31.87%","27.15%","2.12%","0.84%","12.80%","3.63%","2.36%","-25.93%","56.17%","-",""
"Horiz. %","200.77%","229.69%","238.97%","181.21%","142.52%","139.56%","138.40%","122.70%","118.40%","115.67%","156.17%","100.00%",""
"NP to SH","49,246","56,324","58,581","44,459","34,955","34,236","33,864","30,123","29,012","28,004","32,942","22,144","11.41%"
"YoY %","-12.57%","-3.85%","31.76%","27.19%","2.10%","1.10%","12.42%","3.83%","3.60%","-14.99%","48.76%","-",""
"Horiz. %","222.39%","254.35%","264.55%","200.77%","157.85%","154.61%","152.93%","136.03%","131.02%","126.46%","148.76%","100.00%",""
"Tax Rate","19.79    %","14.69    %","15.31    %","20.62    %","24.42    %","25.26    %","25.53    %","25.84    %","31.37    %","20.63    %","14.98    %","18.42    %","-2.03%"
"YoY %","34.72%","-4.05%","-25.75%","-15.56%","-3.33%","-1.06%","-1.20%","-17.63%","52.06%","37.72%","-18.68%","-",""
"Horiz. %","107.44%","79.75%","83.12%","111.94%","132.57%","137.13%","138.60%","140.28%","170.30%","112.00%","81.32%","100.00%",""
"Total Cost","625,710","609,424","593,993","575,776","546,281","492,596","465,260","388,329","369,538","337,605","275,378","258,169","9.69%"
"YoY %","2.67%","2.60%","3.16%","5.40%","10.90%","5.88%","19.81%","5.08%","9.46%","22.60%","6.67%","-",""
"Horiz. %","242.36%","236.06%","230.08%","223.02%","211.60%","190.80%","180.22%","150.42%","143.14%","130.77%","106.67%","100.00%",""
"Net Worth","405,125","405,125","381,202","343,237","311,587","288,179","260,909","235,264","216,495","199,598","182,745","162,669","9.92%"
"YoY %","0.00%","6.28%","11.06%","10.16%","8.12%","10.45%","10.90%","8.67%","8.47%","9.22%","12.34%","-",""
"Horiz. %","249.05%","249.05%","234.34%","211.00%","191.55%","177.16%","160.39%","144.63%","133.09%","122.70%","112.34%","100.00%",""
