F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"T4Q","30-Aug-2019","30-Jun-2019","2","15,978","-1,725","-1,612","-1,612","0","23,099","- %","-10.09%","-6.98%","66,000","24.21","24.21","-2.44","-2.44","0.00","0.00","0.3500","0.35",""," -42.86%","28-Jun-2019","0.235","0.97","-9.62","0.67","-10.39%","0.00%","30-Aug-2019","0.235","0.97","-9.62","0.67","-10.39%","0.00%"
"31-Dec-2018","28-Feb-2019","31-Dec-2018","4","14,633","-2,933","-2,820","-2,820","-","23,099","- %","-19.27%","-12.21%","66,000","22.17","22.17","-4.27","-4.27","0.00","0.00","0.3500","0.35",""," 22.70%","31-Dec-2018","0.27","1.22","-6.32","0.77","-15.82%","0.00%","28-Feb-2019","0.255","1.15","-5.97","0.73","-16.76%","0.00%"
"31-Dec-2017","28-Feb-2018","31-Dec-2017","4","26,075","-3,833","-3,648","-3,648","-","27,059","- %","-13.99%","-13.48%","66,000","39.51","39.51","-5.53","-5.53","0.00","0.00","0.4100","0.41",""," -742.25%","29-Dec-2017","0.27","0.68","-4.88","0.66","-20.47%","0.00%","28-Feb-2018","0.31","0.78","-5.61","0.76","-17.83%","0.00%"
"31-Dec-2016","28-Feb-2017","31-Dec-2016","4","45,680","432","580","568","-","31,019","- %","1.27%","1.83%","66,000","69.21","69.21","0.88","0.88","0.00","0.00","0.4700","0.47",""," 111.41%","30-Dec-2016","0.25","0.36","29.05","0.53","3.44%","0.00%","28-Feb-2017","0.22","0.32","25.56","0.47","3.91%","0.00%"
"31-Dec-2015","29-Feb-2016","31-Dec-2015","4","26,998","-5,669","-5,497","-4,976","-","28,380","- %","-20.36%","-17.53%","66,000","40.91","40.91","-8.33","-8.33","0.00","0.00","0.4300","0.43",""," -138.06%","31-Dec-2015","0.17","0.42","-2.25","0.40","-44.35%","0.00%","29-Feb-2016","0.175","0.43","-2.32","0.41","-43.08%","0.00%"
"31-Dec-2014","27-Feb-2015","31-Dec-2014","4","23,726","-5,869","-4,899","13,073","-","32,536","- %","-20.65%","40.18%","63,797","37.19","35.95","-8.13","19.81","0.00","0.00","0.5100","0.49",""," 1,137.54%","31-Dec-2014","0.21","0.56","1.02","0.41","97.58%","0.00%","27-Feb-2015","0.21","0.56","1.02","0.41","97.58%","0.00%"
"31-Dec-2013","27-Feb-2014","31-Dec-2013","4","25,823","-1,260","-1,260","-1,260","-","19,800","- %","-4.88%","-6.36%","60,000","43.04","39.13","-2.10","-1.91","0.00","0.00","0.3300","0.30",""," -178.15%","31-Dec-2013","0.14","0.33","-6.67","0.42","-15.00%","0.00%","27-Feb-2014","0.16","0.37","-7.62","0.48","-13.13%","0.00%"
"31-Dec-2012","27-Feb-2013","31-Dec-2012","4","25,467","-453","-453","-453","-","20,999","- %","-1.78%","-2.16%","60,000","42.45","38.59","-0.76","-0.69","0.00","0.00","0.3500","0.32",""," -500.88%","31-Dec-2012","0.16","0.38","-21.19","0.46","-4.72%","0.00%","27-Feb-2013","0.165","0.39","-21.85","0.47","-4.58%","0.00%"
"31-Dec-2011","28-Feb-2012","31-Dec-2011","4","22,018","97","113","113","-","21,221","- %","0.51%","0.53%","58,947","37.35","33.36","0.19","0.17","0.00","0.00","0.3600","0.32",""," -60.63%","30-Dec-2011","0.18","0.48","93.90","0.50","1.06%","0.00%","28-Feb-2012","0.18","0.48","93.90","0.50","1.06%","0.00%"
"31-Dec-2010","28-Feb-2011","31-Dec-2010","4","24,993","256","287","287","-","20,766","- %","1.15%","1.38%","59,333","42.12","37.87","0.48","0.43","0.00","0.00","0.3500","0.31",""," 93.92%","30-Dec-2010","0.12","0.28","24.81","0.34","4.03%","0.00%","28-Feb-2011","0.12","0.28","24.81","0.34","4.03%","0.00%"
"31-Dec-2009","25-Feb-2010","31-Dec-2009","4","24,140","148","148","148","-","20,870","- %","0.61%","0.71%","59,629","40.48","36.58","0.25","0.22","0.00","0.00","0.3500","0.32",""," -85.27%","31-Dec-2009","0.14","0.35","56.41","0.40","1.77%","0.00%","25-Feb-2010","0.17","0.42","68.49","0.49","1.46%","0.00%"

