Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/10,31/03/10,31/03/09,CAGR
"Revenue","9,110,800","9,037,200","8,780,300","10,037,700","9,597,200","10,908,386","9,296,254","8,972,390","9,050,313","9,401,284","13,775,074","15,783,466","-5.83%"
"YoY %","0.81%","2.93%","-12.53%","4.59%","-12.02%","17.34%","3.61%","-0.86%","-3.73%","-31.75%","-12.72%","-",""
"Horiz. %","57.72%","57.26%","55.63%","63.60%","60.81%","69.11%","58.90%","56.85%","57.34%","59.56%","87.28%","100.00%",""
"PBT","2,168,000","1,566,900","1,344,100","2,003,500","2,814,000","2,566,857","2,410,348","2,231,510","1,516,721","2,466,920","911,914","1,556,256","-1.49%"
"YoY %","38.36%","16.58%","-32.91%","-28.80%","9.63%","6.49%","8.01%","47.13%","-38.52%","170.52%","-41.40%","-",""
"Horiz. %","139.31%","100.68%","86.37%","128.74%","180.82%","164.94%","154.88%","143.39%","97.46%","158.52%","58.60%","100.00%",""
"Tax","-104,000","-75,600","-59,800","-12,900","-20,700","-31,750","-90,311","-1,982","-595,262","-29,505","-89,696","-67,566","-1.24%"
"YoY %","-37.57%","-26.42%","-363.57%","37.68%","34.80%","64.84%","-4,456.56%","99.67%","-1,917.50%","67.11%","-32.75%","-",""
"Horiz. %","153.92%","111.89%","88.51%","19.09%","30.64%","46.99%","133.66%","2.93%","881.01%","43.67%","132.75%","100.00%",""
"NP","2,064,000","1,491,300","1,284,300","1,990,600","2,793,300","2,535,107","2,320,037","2,229,528","921,459","2,437,415","822,218","1,488,690","-1.50%"
"YoY %","38.40%","16.12%","-35.48%","-28.74%","10.18%","9.27%","4.06%","141.96%","-62.20%","196.44%","-44.77%","-",""
"Horiz. %","138.65%","100.18%","86.27%","133.71%","187.63%","170.29%","155.84%","149.76%","61.90%","163.73%","55.23%","100.00%",""
"NP to SH","2,042,000","1,511,400","1,311,500","1,981,400","2,581,600","2,467,780","2,204,310","2,085,375","770,245","2,178,630","682,046","1,366,592","-0.42%"
"YoY %","35.11%","15.24%","-33.81%","-23.25%","4.61%","11.95%","5.70%","170.74%","-64.65%","219.43%","-50.09%","-",""
"Horiz. %","149.42%","110.60%","95.97%","144.99%","188.91%","180.58%","161.30%","152.60%","56.36%","159.42%","49.91%","100.00%",""
"Tax Rate","4.80    %","4.82    %","4.45    %","0.64    %","0.74    %","1.24    %","3.75    %","0.09    %","39.25    %","1.20    %","9.84    %","4.34    %","0.26%"
"YoY %","-0.41%","8.31%","595.31%","-13.51%","-40.32%","-66.93%","4,066.67%","-99.77%","3,170.83%","-87.80%","126.73%","-",""
"Horiz. %","110.60%","111.06%","102.53%","14.75%","17.05%","28.57%","86.41%","2.07%","904.38%","27.65%","226.73%","100.00%",""
"Total Cost","7,046,800","7,545,900","7,496,000","8,047,100","6,803,900","8,373,279","6,976,217","6,742,862","8,128,854","6,963,869","12,952,856","14,294,776","-6.40%"
"YoY %","-6.61%","0.67%","-6.85%","18.27%","-18.74%","20.03%","3.46%","-17.05%","16.73%","-46.24%","-9.39%","-",""
"Horiz. %","49.30%","52.79%","52.44%","56.29%","47.60%","58.58%","48.80%","47.17%","56.87%","48.72%","90.61%","100.00%",""
"Net Worth","34,773,001","34,773,001","35,353,296","34,817,640","38,076,212","35,397,933","27,764,835","24,729,451","21,113,774","24,020,621","20,766,313","21,276,430","5.34%"
"YoY %","0.00%","-1.64%","1.54%","-8.56%","7.57%","27.49%","12.27%","17.12%","-12.10%","15.67%","-2.40%","-",""
"Horiz. %","163.43%","163.43%","166.16%","163.64%","178.96%","166.37%","130.50%","116.23%","99.24%","112.90%","97.60%","100.00%",""
"Div","1,249,864","1,339,140","1,339,140","1,339,140","1,339,140","1,339,140","446,380","223,190","-","669,719","1,350,968","1,301,879","0.29%"
"YoY %","-6.67%","0.00%","0.00%","0.00%","0.00%","200.00%","100.00%","0.00%","0.00%","-50.43%","3.77%","-",""
"Horiz. %","96.00%","102.86%","102.86%","102.86%","102.86%","102.86%","34.29%","17.14%","0.00%","51.44%","103.77%","100.00%",""
"Div Payout %","61.21    %","88.60    %","102.11    %","67.59    %","51.87    %","54.26    %","20.25    %","10.70    %","-     %","30.74    %","198.08    %","95.26    %","0.71%"
"YoY %","-30.91%","-13.23%","51.07%","30.31%","-4.40%","167.95%","89.25%","0.00%","0.00%","-84.48%","107.94%","-",""
"Horiz. %","64.26%","93.01%","107.19%","70.95%","54.45%","56.96%","21.26%","11.23%","0.00%","32.27%","207.94%","100.00%",""
"Net Worth","34,773,001","34,773,001","35,353,296","34,817,640","38,076,212","35,397,933","27,764,835","24,729,451","21,113,774","24,020,621","20,766,313","21,276,430","5.34%"
"YoY %","0.00%","-1.64%","1.54%","-8.56%","7.57%","27.49%","12.27%","17.12%","-12.10%","15.67%","-2.40%","-",""
"Horiz. %","163.43%","163.43%","166.16%","163.64%","178.96%","166.37%","130.50%","116.23%","99.24%","112.90%","97.60%","100.00%",""
"NOSH","4,463,800","4,463,800","4,463,800","4,463,800","4,463,800","4,463,800","4,463,800","4,463,800","4,463,800","4,464,799","3,859,909","3,719,655","1.89%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-0.02%","15.67%","3.77%","-",""
