Column1,AQR,T4Q,31/03/19,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,CAGR
"Revenue","286,838","286,838","286,838","288,310","256,083","244,922","237,028","226,889","212,100","195,269","149,295","125,710","9.59%"
"YoY %","0.00%","0.00%","-0.51%","12.58%","4.56%","3.33%","4.47%","6.97%","8.62%","30.79%","18.76%","-",""
"Horiz. %","228.17%","228.17%","228.17%","229.35%","203.71%","194.83%","188.55%","180.49%","168.72%","155.33%","118.76%","100.00%",""
"PBT","18,173","18,173","18,173","8,254","23,062","32,059","25,424","20,641","16,311","16,799","11,088","13,826","3.08%"
"YoY %","0.00%","0.00%","120.17%","-64.21%","-28.06%","26.10%","23.17%","26.55%","-2.90%","51.51%","-19.80%","-",""
"Horiz. %","131.44%","131.44%","131.44%","59.70%","166.80%","231.87%","183.89%","149.29%","117.97%","121.50%","80.20%","100.00%",""
"Tax","-3,542","-3,542","-3,542","2,943","-4,829","-6,584","-3,915","-4,434","-3,459","-3,442","-2,348","-1,182","12.96%"
"YoY %","0.00%","0.00%","-220.35%","160.94%","26.66%","-68.17%","11.71%","-28.19%","-0.49%","-46.59%","-98.65%","-",""
"Horiz. %","299.66%","299.66%","299.66%","-248.98%","408.54%","557.02%","331.22%","375.13%","292.64%","291.20%","198.65%","100.00%",""
"NP","14,631","14,631","14,631","11,197","18,233","25,475","21,509","16,207","12,852","13,357","8,740","12,644","1.63%"
"YoY %","0.00%","0.00%","30.67%","-38.59%","-28.43%","18.44%","32.71%","26.10%","-3.78%","52.83%","-30.88%","-",""
"Horiz. %","115.71%","115.71%","115.71%","88.56%","144.20%","201.48%","170.11%","128.18%","101.65%","105.64%","69.12%","100.00%",""
"NP to SH","14,631","14,631","14,631","11,201","18,245","25,459","21,509","16,171","12,773","13,088","8,700","12,401","1.85%"
"YoY %","0.00%","0.00%","30.62%","-38.61%","-28.34%","18.36%","33.01%","26.60%","-2.41%","50.44%","-29.84%","-",""
"Horiz. %","117.98%","117.98%","117.98%","90.32%","147.13%","205.30%","173.45%","130.40%","103.00%","105.54%","70.16%","100.00%",""
"Tax Rate","19.49    %","19.49    %","19.49    %","-35.66    %","20.94    %","20.54    %","15.40    %","21.48    %","21.21    %","20.49    %","21.18    %","8.55    %","9.58%"
"YoY %","0.00%","0.00%","154.66%","-270.30%","1.95%","33.38%","-28.31%","1.27%","3.51%","-3.26%","147.72%","-",""
"Horiz. %","227.95%","227.95%","227.95%","-417.08%","244.91%","240.23%","180.12%","251.23%","248.07%","239.65%","247.72%","100.00%",""
"Total Cost","272,207","272,207","272,207","277,113","237,850","219,447","215,519","210,682","199,248","181,912","140,555","113,066","10.25%"
"YoY %","0.00%","0.00%","-1.77%","16.51%","8.39%","1.82%","2.30%","5.74%","9.53%","29.42%","24.31%","-",""
"Horiz. %","240.75%","240.75%","240.75%","245.09%","210.36%","194.09%","190.61%","186.34%","176.22%","160.89%","124.31%","100.00%",""
"Net Worth","192,000","192,000","192,000","184,799","182,399","172,766","160,207","143,972","132,589","124,819","116,400","113,390","6.02%"
"YoY %","0.00%","0.00%","3.90%","1.32%","5.58%","7.84%","11.28%","8.59%","6.23%","7.23%","2.65%","-",""
"Horiz. %","169.33%","169.33%","169.33%","162.98%","160.86%","152.36%","141.29%","126.97%","116.93%","110.08%","102.65%","100.00%",""
