Column1,AQR,T4Q,28/02/19,28/02/18,28/02/17,29/02/16,28/02/16,28/02/15,28/02/14,28/02/13,29/02/12,28/02/11,CAGR
"Revenue","792,652","802,548","774,916","826,335","809,435","768,058","768,058","730,655","760,688","791,851","722,040","744,789","0.50%"
"YoY %","-1.23%","3.57%","-6.22%","2.09%","5.39%","0.00%","5.12%","-3.95%","-3.94%","9.67%","-3.05%","-",""
"Horiz. %","106.43%","107.76%","104.05%","110.95%","108.68%","103.12%","103.12%","98.10%","102.13%","106.32%","96.95%","100.00%",""
"PBT","60,360","75,351","76,827","91,286","96,553","83,393","83,064","82,214","291,657","120,290","158,970","73,700","0.52%"
"YoY %","-19.89%","-1.92%","-15.84%","-5.46%","15.78%","0.40%","1.03%","-71.81%","142.46%","-24.33%","115.70%","-",""
"Horiz. %","81.90%","102.24%","104.24%","123.86%","131.01%","113.15%","112.71%","111.55%","395.74%","163.22%","215.70%","100.00%",""
"Tax","-21,440","-17,823","-17,688","-24,961","-20,954","-27,029","-27,029","-26,248","-50,615","-29,404","-30,066","-23,435","-3.45%"
"YoY %","-20.29%","-0.76%","29.14%","-19.12%","22.48%","0.00%","-2.98%","48.14%","-72.14%","2.20%","-28.30%","-",""
"Horiz. %","91.49%","76.05%","75.48%","106.51%","89.41%","115.34%","115.34%","112.00%","215.98%","125.47%","128.30%","100.00%",""
"NP","38,920","57,528","59,139","66,325","75,599","56,364","56,035","55,966","241,042","90,886","128,904","50,265","2.05%"
"YoY %","-32.35%","-2.72%","-10.83%","-12.27%","34.13%","0.59%","0.12%","-76.78%","165.21%","-29.49%","156.45%","-",""
"Horiz. %","77.43%","114.45%","117.65%","131.95%","150.40%","112.13%","111.48%","111.34%","479.54%","180.81%","256.45%","100.00%",""
"NP to SH","28,316","39,595","39,896","49,033","54,536","43,084","42,813","46,467","206,436","76,048","115,359","30,182","3.55%"
"YoY %","-28.49%","-0.75%","-18.63%","-10.09%","26.58%","0.63%","-7.86%","-77.49%","171.45%","-34.08%","282.21%","-",""
"Horiz. %","93.82%","131.19%","132.18%","162.46%","180.69%","142.75%","141.85%","153.96%","683.97%","251.96%","382.21%","100.00%",""
"Tax Rate","35.52    %","23.65    %","23.02    %","27.34    %","21.70    %","32.41    %","32.54    %","31.93    %","17.35    %","24.44    %","18.91    %","31.80    %","-3.96%"
"YoY %","50.19%","2.74%","-15.80%","25.99%","-33.05%","-0.40%","1.91%","84.03%","-29.01%","29.24%","-40.53%","-",""
"Horiz. %","111.70%","74.37%","72.39%","85.97%","68.24%","101.92%","102.33%","100.41%","54.56%","76.86%","59.47%","100.00%",""
"Total Cost","753,732","745,020","715,777","760,010","733,836","711,694","712,023","674,689","519,646","700,965","593,136","694,524","0.38%"
"YoY %","1.17%","4.09%","-5.82%","3.57%","3.11%","-0.05%","5.53%","29.84%","-25.87%","18.18%","-14.60%","-",""
"Horiz. %","108.52%","107.27%","103.06%","109.43%","105.66%","102.47%","102.52%","97.14%","74.82%","100.93%","85.40%","100.00%",""
"Net Worth","525,055","525,055","519,982","532,664","479,398","398,230","395,693","398,230","443,887","400,767","383,045","314,103","6.50%"
"YoY %","0.00%","0.98%","-2.38%","11.11%","20.38%","0.64%","-0.64%","-10.29%","10.76%","4.63%","21.95%","-",""
"Horiz. %","167.16%","167.16%","165.54%","169.58%","152.62%","126.78%","125.98%","126.78%","141.32%","127.59%","121.95%","100.00%",""
"Div","50,730","38,047","50,730","53,266","57,071","44,388","44,388","88,777","164,872","55,803","35,280","42,379","2.27%"
"YoY %","33.33%","-25.00%","-4.76%","-6.67%","28.57%","0.00%","-50.00%","-46.15%","195.45%","58.17%","-16.75%","-",""
"Horiz. %","119.71%","89.78%","119.71%","125.69%","134.67%","104.74%","104.74%","209.48%","389.04%","131.68%","83.25%","100.00%",""
"Div Payout %","179.16    %","96.09    %","127.16    %","108.63    %","104.65    %","103.03    %","103.68    %","191.05    %","79.87    %","73.38    %","30.58    %","140.41    %","-1.23%"
"YoY %","86.45%","-24.43%","17.06%","3.80%","1.57%","-0.63%","-45.73%","139.20%","8.84%","139.96%","-78.22%","-",""
"Horiz. %","127.60%","68.44%","90.56%","77.37%","74.53%","73.38%","73.84%","136.07%","56.88%","52.26%","21.78%","100.00%",""
"Net Worth","525,055","525,055","519,982","532,664","479,398","398,230","395,693","398,230","443,887","400,767","383,045","314,103","6.50%"
"YoY %","0.00%","0.98%","-2.38%","11.11%","20.38%","0.64%","-0.64%","-10.29%","10.76%","4.63%","21.95%","-",""
"Horiz. %","167.16%","167.16%","165.54%","169.58%","152.62%","126.78%","125.98%","126.78%","141.32%","127.59%","121.95%","100.00%",""
"NOSH","253,650","253,650","253,650","253,650","253,650","253,650","253,650","253,650","253,650","253,650","252,003","249,288","0.22%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.65%","1.09%","-",""
"Horiz. %","101.75%","101.75%","101.75%","101.75%","101.75%","101.75%","101.75%","101.75%","101.75%","101.75%","101.09%","100.00%",""
"NP Margin","4.91    %","7.17    %","7.63    %","8.03    %","9.34    %","7.34    %","7.30    %","7.66    %","31.69    %","11.48    %","17.85    %","6.75    %","1.54%"
"YoY %","-31.52%","-6.03%","-4.98%","-14.03%","27.25%","0.55%","-4.70%","-75.83%","176.05%","-35.69%","164.44%","-",""
"Horiz. %","72.74%","106.22%","113.04%","118.96%","138.37%","108.74%","108.15%","113.48%","469.48%","170.07%","264.44%","100.00%",""
"ROE","5.39    %","7.54    %","7.67    %","9.21    %","11.38    %","10.82    %","10.82    %","11.67    %","46.51    %","18.98    %","30.12    %","9.61    %","-2.78%"
"YoY %","-28.51%","-1.69%","-16.72%","-19.07%","5.18%","0.00%","-7.28%","-74.91%","145.05%","-36.99%","213.42%","-",""
"Horiz. %","56.09%","78.46%","79.81%","95.84%","118.42%","112.59%","112.59%","121.44%","483.98%","197.50%","313.42%","100.00%",""
"RPS","312.50","316.40","305.51","325.78","319.11","302.80","302.80","288.06","299.90","312.18","286.52","298.77","0.28%"
"YoY %","-1.23%","3.56%","-6.22%","2.09%","5.39%","0.00%","5.12%","-3.95%","-3.93%","8.96%","-4.10%","-",""
"Horiz. %","104.60%","105.90%","102.26%","109.04%","106.81%","101.35%","101.35%","96.42%","100.38%","104.49%","95.90%","100.00%",""
"EPS","11.16","15.61","15.73","19.33","21.50","16.99","16.88","18.32","81.38","30.00","45.78","12.11","3.32%"
"YoY %","-28.51%","-0.76%","-18.62%","-10.09%","26.55%","0.65%","-7.86%","-77.49%","171.27%","-34.47%","278.03%","-",""
